code,fiscal_year,revenue,cogs,assets
145020,2019,204567625227.0,60622507568.0,894690013619.0
145020,2020,211038348381.0,62253226283.0,956344165833.0
145020,2021,245153111424.0,64354146279.0,1009737148461.0
145020,2022,281675135067.0,62818252477.0,1049782928514.0
145020,2023,319699941151.0,73537109939.0,929250642001.0
145020,2024,373046885998.0,85871389426.0,939439325841.0
145020,2025,425109983561.0,91625856489.0,1076837920124.0
145170,2024,546244869159.0,462409202604.0,393902962846.0
145170,2025,602167956744.0,514415559762.0,407190917066.0
145210,2016,204284452301.0,172296864189.0,292355902555.0
145210,2017,165349940832.0,141570096571.0,242445439834.0
145210,2018,120810602116.0,114463687860.0,172063702217.0
145210,2019,99404032584.0,89743529903.0,158469191490.0
145210,2020,76783853237.0,69518085947.0,151157602024.0
145210,2021,52955233770.0,55135609541.0,116040977324.0
145210,2022,58198972428.0,54322726961.0,97847548126.0
145210,2023,67116106722.0,60611420981.0,106521396855.0
145210,2024,62573691835.0,51169450463.0,104165712520.0
145210,2025,80189664538.0,64349956180.0,117455797571.0
145720,2016,120033552217.0,36745124875.0,187358424018.0
145720,2017,150645643719.0,44027129549.0,310870929136.0
145720,2018,186316233652.0,55544785337.0,436826577081.0
145720,2019,252587272923.0,85007604217.0,547106597705.0
145720,2020,229749431321.0,86952384791.0,510235858597.0
145720,2021,291529687471.0,98375867028.0,570202433075.0
145720,2022,355865975045.0,95189764798.0,674583964552.0
145720,2023,393188581139.0,114349186905.0,773770340890.0
145720,2024,407807117931.0,147555911290.0,894428873103.0
145720,2025,346451532721.0,128397491679.0,932790285701.0
145990,2015,1445814000000.0,1195343000000.0,1437819000000.0
145990,2016,2000885000000.0,1597867000000.0,2063772000000.0
145990,2017,2041175000000.0,1685072000000.0,2128238000000.0
145990,2018,2123809000000.0,1740598000000.0,2173867000000.0
145990,2019,2096387000000.0,1712653000000.0,2388160000000.0
145990,2020,2051767000000.0,1651217000000.0,2576478000000.0
145990,2021,2384454000000.0,1997165000000.0,2802047000000.0
145990,2022,2652439000000.0,2238555000000.0,2949649000000.0
145990,2023,2651439171359.0,2187134623148.0,3205001054507.0
145990,2024,2671821461625.0,2160769134257.0,3319926499915.0
145990,2025,2562499706149.0,2073917050231.0,3625448840653.0
146060,2023,72612466182.0,61024203160.0,91207391850.0
146060,2024,78165912234.0,65133455610.0,93687378277.0
146060,2025,79251351612.0,66952565654.0,113530516741.0
146320,2021,64278026361.0,46154683762.0,69706530038.0
146320,2022,82050451303.0,58635595252.0,110831810631.0
146320,2023,65312042853.0,52234060857.0,134417438297.0
146320,2024,77373628222.0,64847278683.0,161817096152.0
146320,2025,87583804218.0,71172304896.0,177508739179.0
147760,2016,44775161610.0,34324718424.0,55246728362.0
147760,2017,50189557838.0,37953300050.0,56111035146.0
147760,2018,40562200026.0,37310913237.0,61725039651.0
147760,2019,36672297607.0,32597458803.0,58240306976.0
147760,2020,51025386690.0,39838804116.0,66137581417.0
147760,2021,60501218907.0,43302209119.0,70123223246.0
147760,2022,38244471105.0,36729751562.0,62870063684.0
147760,2023,33042724100.0,29606056793.0,68427460229.0
147760,2024,24393115333.0,29839993846.0,60021374575.0
147760,2025,25287736817.0,37757673969.0,53456916573.0
147830,2015,31452807265.0,21438729983.0,49405888644.0
147830,2016,35207645150.0,23786615863.0,53985405466.0
147830,2017,34296565491.0,26025208018.0,59171858275.0
147830,2018,32042718056.0,24093096784.0,58914389530.0
147830,2019,27124377692.0,20679852280.0,61520654089.0
147830,2020,26566078792.0,18967544573.0,66150548966.0
147830,2021,37415966099.0,25743568839.0,73657911969.0
147830,2022,59307568567.0,44441395898.0,82848973976.0
147830,2023,40895901213.0,29337689296.0,81473529114.0
147830,2024,29328250520.0,19047734932.0,84420867944.0
147830,2025,37923882483.0,20211434614.0,96049264525.0
148140,2017,94899276824.0,85015559287.0,96901240498.0
148140,2018,85738787069.0,72091574564.0,148068119768.0
148140,2019,128590481274.0,116048758465.0,147695815673.0
148140,2020,196498598791.0,240959771920.0,178901294582.0
148140,2021,77163576709.0,79360289953.0,124642837629.0
148140,2022,12948837740.0,24432076541.0,50945262625.0
148140,2023,3352015588.0,3090618549.0,40941661450.0
148140,2024,2437984412.0,2369188677.0,34066660087.0
148150,2019,281348171458.0,227514840387.0,206426560617.0
148150,2020,219966787659.0,181206089552.0,207640240652.0
148150,2021,268330853849.0,209726213845.0,262045826035.0
148150,2022,260647147230.0,201367623864.0,208799817269.0
148150,2023,304477120594.0,206139463461.0,304280443576.0
148150,2024,320333197014.0,215271054459.0,344987582774.0
148150,2025,277917111183.0,201425862839.0,346450278522.0
148250,2016,12040102750.0,6665032063.0,27140499128.0
148250,2017,14390957989.0,9042292005.0,35450020156.0
148250,2018,17281799852.0,9413424097.0,38868023066.0
148250,2019,20964927355.0,9875256048.0,50518526480.0
148250,2020,23849146175.0,10794014246.0,55696659212.0
148250,2021,25214601474.0,14139495070.0,75734157487.0
148250,2022,23741515912.0,13201212076.0,61470863231.0
148250,2023,14686648669.0,8563319158.0,49637688435.0
148250,2024,14303142292.0,9557801667.0,45814422781.0
148250,2025,18651545847.0,11460736946.0,63377015827.0
148930,2022,34213303589.0,25885929680.0,67507442758.0
148930,2023,40628539637.0,31058226299.0,71495166677.0
148930,2024,32321393845.0,26254586615.0,71828076850.0
148930,2025,30085095751.0,26838916972.0,75519376109.0
149940,2015,22215960045.0,15396076902.0,28990150468.0
149940,2016,93948190976.0,89123870119.0,223205448676.0
149940,2017,118523420377.0,122799787795.0,385010091005.0
149940,2018,109679144386.0,118407799018.0,229972045397.0
149940,2019,71413476122.0,74881166679.0,149967206325.0
149950,2015,76001361092.0,60615463243.0,129537753127.0
149950,2016,78863763500.0,61475719730.0,130366381147.0
149950,2017,95628779572.0,73868072476.0,150213583441.0
149950,2018,74333389948.0,63133295554.0,145995227453.0
149950,2019,75410526037.0,62899127930.0,144778503376.0
149950,2020,75726669324.0,65527367181.0,150000528282.0
149950,2021,80747035238.0,76900461736.0,153317043392.0
149950,2022,73183893397.0,72025865501.0,149885300399.0
149950,2023,75771249556.0,68446593986.0,150203353465.0
149950,2024,84545739299.0,72633561934.0,154668851604.0
149950,2025,80944405170.0,68657658265.0,163284575024.0
149980,2015,17916048158.0,5889517138.0,45861701851.0
149980,2016,15476750126.0,5540659203.0,44722987914.0
149980,2017,18132156405.0,6256898020.0,50030989454.0
149980,2018,20327715936.0,8403755429.0,43012662487.0
149980,2019,20128482777.0,8128615622.0,46866860664.0
149980,2020,12985881782.0,4920628921.0,44757846015.0
149980,2021,21781038529.0,8548699244.0,63669373944.0
149980,2022,27567596629.0,12694195179.0,67513759802.0
149980,2023,33731985488.0,14539943082.0,79097609391.0
149980,2024,31628770815.0,17800842029.0,80014600573.0
150840,2015,8259807884.0,2464634871.0,29604131580.0
150840,2016,8430313196.0,3123861226.0,24222310961.0
150840,2017,9009181575.0,3422405676.0,21269554233.0
150840,2018,9873716383.0,4028035421.0,31676185040.0
150840,2019,8835740836.0,3223131299.0,33325136495.0
150840,2020,5962660444.0,2795562442.0,30239286777.0
150840,2021,7870610756.0,3294047577.0,64283173266.0
150840,2022,9878303823.0,3242109921.0,32539487891.0
150840,2023,10157836410.0,3782528924.0,17646467765.0
150840,2024,10383299544.0,3555316538.0,10487948972.0
150840,2025,9820151665.0,3959243980.0,7620101368.0
150900,2015,25287012650.0,11725108381.0,41073018796.0
150900,2016,21443571411.0,13717125523.0,38277139322.0
150900,2017,29288075055.0,11147423759.0,41606670787.0
150900,2018,32243433001.0,11786794085.0,45961523256.0
150900,2019,35364080497.0,17931693437.0,47277311318.0
150900,2020,36405888030.0,14928938554.0,46443033310.0
150900,2021,42174716141.0,16807891725.0,44771307373.0
150900,2022,44123812663.0,16252985725.0,51658562352.0
150900,2023,42663565494.0,14240968568.0,46927869849.0
150900,2024,46103328375.0,14614915802.0,50192542234.0
150900,2025,46676052578.0,14163740915.0,48813630242.0
151860,2015,92833778043.0,75417760941.0,193623047629.0
151860,2016,95363023326.0,79868287425.0,194930753255.0
151860,2017,108801441604.0,88135071390.0,206239630429.0
151860,2018,123739773030.0,104371580043.0,226025058989.0
151860,2019,160879256378.0,137784091487.0,433209372116.0
151860,2020,153866929956.0,128403855349.0,2558371875406.0
151860,2021,3536889858339.0,3103817008519.0,3067463381624.0
151860,2022,4944241256184.0,4373921054949.0,5091878937151.0
151860,2023,7257169608818.0,6424316803728.0,5841149745398.0
151860,2024,7284861546790.0,6586894518900.0,6213358821304.0
151860,2025,7577196875286.0,6840054172591.0,6224016845900.0
151910,2015,90289360160.0,88851181251.0,197152938155.0
151910,2016,39674511021.0,67794384788.0,80209466055.0
151910,2017,35770221811.0,47030097299.0,83933966886.0
151910,2018,61102245627.0,60030354807.0,79356724751.0
151910,2019,52623027016.0,56349380440.0,84721760936.0
151910,2020,56967083193.0,50728272045.0,80922450428.0
151910,2021,51482022625.0,47357212878.0,108386857908.0
151910,2022,50851627123.0,41239295677.0,97688563023.0
151910,2023,48310286065.0,42600212156.0,88313692642.0
151910,2024,60038744104.0,49896114844.0,68539796269.0
151910,2025,58450252150.0,48343333083.0,56698245635.0
152330,2015,437146857004.0,356620885082.0,391792522148.0
152330,2016,440225324303.0,346800518832.0,483881132829.0
152330,2017,472149217959.0,367825958200.0,523828527210.0
152330,2018,438709234808.0,341117643913.0,564320128734.0
152330,2019,456033611825.0,351599746499.0,497890873630.0
153460,2015,22857730016.0,11952927485.0,30741693115.0
153460,2016,21590435238.0,10558971297.0,38055742933.0
153460,2017,13473262478.0,8137686529.0,30886559445.0
153460,2018,15833273108.0,8809428742.0,28037387227.0
153460,2019,12360704133.0,5587619823.0,25949215350.0
153460,2020,11837098650.0,5775418968.0,27181595443.0
153460,2021,16263919570.0,7267020185.0,31144499904.0
153460,2022,18298809095.0,8245719505.0,36627033764.0
153460,2023,13443862679.0,7473943487.0,34243218719.0
153460,2024,17200064065.0,9241655140.0,35996305563.0
153460,2025,19189105647.0,10075680551.0,40942961660.0
153490,2015,189509626945.0,164066495479.0,195976694747.0
153490,2016,147083679149.0,121982924343.0,178847936944.0
153490,2017,158647596070.0,139594045949.0,128015194551.0
153490,2018,142862234002.0,119631488507.0,122849281482.0
153490,2019,133202815733.0,114072257874.0,98003925203.0
153490,2020,122306350106.0,102862694394.0,109835555960.0
153490,2021,155736782930.0,112742197268.0,123172403855.0
153490,2022,136162092611.0,96513438685.0,108835188654.0
153490,2023,141964383578.0,90520392133.0,120550949470.0
153490,2024,146852886071.0,87118103268.0,120556131864.0
153490,2025,121210836014.0,76921044100.0,122006821491.0
153710,2018,13958304417.0,8437162512.0,42639445432.0
153710,2019,13652787134.0,9151104473.0,41719479212.0
153710,2020,13045853795.0,9536807442.0,41321032454.0
153710,2021,14258440006.0,10520153558.0,41168304616.0
153710,2022,16008196853.0,12291621191.0,41182276426.0
153710,2023,17372567556.0,13175362414.0,39275370585.0
153710,2024,19636227402.0,14739401789.0,43318838518.0
153710,2025,22344530941.0,16755036986.0,40769326788.0
154030,2018,18463059676.0,9772484394.0,33678939740.0
154030,2019,18076595700.0,9058845557.0,39598037085.0
154030,2020,22843577468.0,11171326278.0,38791763423.0
154030,2021,24378112827.0,12065042383.0,42641433649.0
154030,2022,24047390439.0,13458036206.0,43525280100.0
154030,2023,26395658878.0,14498443510.0,42436154164.0
154030,2024,24593549936.0,13726430833.0,41075803079.0
154030,2025,3516111982.0,1573477612.0,41500037930.0
154040,2015,69881989420.0,47760121231.0,89980200555.0
154040,2016,140395877882.0,119942871132.0,165524301772.0
154040,2017,155927911906.0,130981421062.0,201892912725.0
154040,2018,227297064310.0,195767814829.0,212054430801.0
154040,2019,256338425431.0,218789789982.0,185747167306.0
154040,2020,226275685904.0,190356730482.0,195260091972.0
154040,2021,134549173118.0,113081628692.0,162035278630.0
154040,2022,157872423305.0,128444174260.0,151355740347.0
154040,2023,158770415307.0,135013384408.0,182539564635.0
154040,2024,35436409241.0,24950878841.0,83553041687.0
154040,2025,31399403970.0,22925969759.0,82300080932.0
155650,2015,53135860618.0,43337559942.0,54815328809.0
155650,2016,122808109079.0,103691038921.0,97680845625.0
155650,2017,154022566484.0,123847948543.0,228610735656.0
155650,2018,240874982521.0,207710736977.0,181113005523.0
155650,2019,167066127830.0,160682075300.0,132327492511.0
155650,2020,145800636256.0,124256789960.0,115873703616.0
155650,2021,179111178790.0,154266070269.0,123474532526.0
155650,2022,235381355565.0,199623292218.0,142084326659.0
155650,2023,204633201126.0,175238617106.0,169036353812.0
155650,2024,167730074166.0,144941558569.0,172151519524.0
155650,2025,172777352555.0,151054321391.0,179445590286.0
155660,2015,214768290579.0,182147029941.0,177279718122.0
155660,2016,201060062780.0,167544236730.0,195724130826.0
155660,2017,226371576785.0,192335673885.0,228277238568.0
155660,2018,236022374628.0,208471333946.0,225031293123.0
155660,2019,236324122853.0,206855359131.0,240410406795.0
155660,2020,230979854250.0,198594522304.0,252937447385.0
155660,2021,272417651710.0,236966229990.0,302598631429.0
155660,2022,367456836231.0,304751232849.0,364710386862.0
155660,2023,291095086618.0,242938295481.0,343481015258.0
155660,2024,299809123352.0,255077297150.0,363394228331.0
155660,2025,302389824368.0,255850365641.0,391592277418.0
155960,2015,48588137706.0,48862600445.0,138654702875.0
155960,2016,32216062178.0,36963084583.0,124796200885.0
155960,2017,12697986051.0,18906308819.0,101998543281.0
155960,2018,8127571537.0,15338737931.0,60828363627.0
155960,2023,21192607672.0,20947337039.0,16476853644.0
155960,2024,20235654683.0,20027585495.0,14563668240.0
155960,2025,18061030521.0,17374363961.0,13577134291.0
156100,2016,34448849245.0,13759263589.0,89799773974.0
156100,2017,31514424790.0,16639310823.0,89594643227.0
156100,2018,31323219099.0,14476955859.0,91837015940.0
156100,2019,25776888937.0,14295216041.0,71663905243.0
156100,2020,19356047464.0,5859692270.0,58963967868.0
156100,2021,15372574660.0,7911465761.0,59285455169.0
156100,2022,19767459566.0,4878726059.0,52663333626.0
156100,2023,29904806625.0,4139672319.0,62762238107.0
156100,2024,36092216494.0,5842419092.0,83061020207.0
156100,2025,38920486823.0,6765224711.0,83482864772.0
158310,2015,6963731516.0,10937799142.0,22867063480.0
158310,2016,5153310962.0,4303260772.0,35371675559.0
158310,2017,13466507016.0,8259415700.0,32357129614.0
158310,2018,4861421058.0,3131631955.0,44183494194.0
158310,2019,10075086059.0,4597983196.0,74414602287.0
158310,2020,1223977293.0,954874678.0,22983403324.0
158310,2021,3499188691.0,995213799.0,29955758876.0
158310,2022,3859971981.0,1894060452.0,23325937680.0
158310,2023,1440238474.0,1022776347.0,10720858465.0
158380,2015,64784546443.0,58651503065.0,79918260168.0
158430,2019,32525172944.0,16941135067.0,58962831489.0
158430,2020,29042823201.0,12216364405.0,57446845425.0
158430,2021,43281463183.0,18160606840.0,97856639138.0
158430,2022,44743476684.0,15107087024.0,119034599740.0
158430,2023,55030886112.0,19580425499.0,145001224908.0
158430,2024,65423627200.0,22158240958.0,138945851809.0
158430,2025,67603200088.0,24147361420.0,145538963528.0
159010,2021,58894552605.0,48125200319.0,94776487880.0
159010,2022,88655767575.0,69641294174.0,111359877525.0
159010,2023,86873727999.0,70621765201.0,130159313906.0
159010,2024,83609960696.0,72788856192.0,138247317749.0
159010,2025,67924197059.0,63491484725.0,118463666486.0
159580,2015,270632772502.0,161535450800.0,125588918275.0
159580,2016,229773079492.0,134728741317.0,125201714813.0
159580,2017,184324434314.0,99191559659.0,92358397061.0
159580,2018,175282228428.0,95754101859.0,134940261285.0
159580,2019,213550381955.0,122553083958.0,127737816620.0
159580,2020,141000744598.0,88911080430.0,111072143340.0
159580,2021,111951948634.0,71139823403.0,97976550539.0
159580,2022,90391450843.0,51572108820.0,99389971714.0
159580,2023,69412990004.0,41600085713.0,89418245011.0
159580,2024,66894426050.0,38833922366.0,90053400129.0
159580,2025,70954645139.0,43255017533.0,91750177305.0
159910,2015,20996868335.0,8479923853.0,61946563607.0
159910,2016,38353434690.0,21955496734.0,58877147548.0
159910,2017,29874487385.0,21753703010.0,50212554643.0
159910,2018,31663745676.0,25261502949.0,57479951426.0
159910,2019,20974332943.0,18782431449.0,51689280652.0
159910,2020,26347857039.0,21997491778.0,18311389127.0
159910,2021,27611573040.0,21041840837.0,44703631917.0
159910,2022,21406338794.0,18259447603.0,35329393623.0
159910,2023,13924448038.0,11205665007.0,27253452225.0
159910,2024,14522098832.0,9444927411.0,23862078574.0
159910,2025,9924758012.0,8765923797.0,36772737960.0
160190,2024,75886180614.0,68810212758.0,120185301263.0
160190,2025,73543971242.0,70471155532.0,166522218018.0
160550,2015,82586149640.0,73838927592.0,200430115717.0
160550,2016,125723993057.0,99920679948.0,230523944772.0
160550,2017,94538543693.0,73587274141.0,256463072069.0
160550,2018,161222834105.0,133948816189.0,256522672351.0
160550,2019,149180097149.0,120874917421.0,313341345715.0
160550,2020,140432232547.0,104454271280.0,275767772365.0
160550,2021,146057166294.0,115135751880.0,347540133924.0
160550,2022,155617110146.0,117565355714.0,332918824057.0
160550,2023,129147737184.0,104350353140.0,313440238508.0
160550,2024,113244615452.0,101367587420.0,259877391121.0
160550,2025,142653217026.0,114652031413.0,239554621692.0
160600,2015,55853400328.0,40534831149.0,53475498348.0
160600,2016,66718816535.0,56870172392.0,65325542872.0
160600,2017,60619125300.0,47851243489.0,73910576199.0
160600,2018,112748456787.0,96277439212.0,86440816196.0
160600,2019,93333768559.0,105405603951.0,81964393637.0
160600,2020,23583216412.0,24210042206.0,50548210387.0
160600,2021,15440940151.0,11940189017.0,37030359591.0
160600,2022,59426814033.0,46478318981.0,125379860100.0
160600,2023,121826863642.0,108557841563.0,159158408805.0
160600,2024,144454302358.0,125688639962.0,162080742151.0
160600,2025,88624181072.0,88908866412.0,116604735877.0
160980,2015,55440223882.0,46427173042.0,71188260990.0
160980,2016,73175922314.0,60047710071.0,90619079164.0
160980,2017,164085573217.0,130927990758.0,147866098270.0
160980,2018,133459368536.0,105252597167.0,137272927599.0
160980,2019,83475335219.0,71063821793.0,150525334723.0
160980,2020,172938448248.0,134034185306.0,190560458939.0
160980,2021,242256446340.0,192426866633.0,219878661455.0
160980,2022,195055846091.0,156817943143.0,226048479009.0
160980,2023,156626583125.0,134211924448.0,212603989112.0
160980,2024,165058416302.0,125335093421.0,227402140471.0
160980,2025,164404533950.0,123066718955.0,224003645356.0
161000,2015,912104905716.0,833491654573.0,332693320090.0
161000,2016,867743146138.0,740446234651.0,408400367947.0
161000,2017,959818485063.0,828737253576.0,457845132420.0
161000,2018,1031357748503.0,932562488679.0,498468497847.0
161000,2019,1017022177644.0,921269326423.0,492826341443.0
161000,2020,908851885228.0,802639094267.0,532149671657.0
161000,2021,1570089788220.0,1412201024510.0,1244966459823.0
161000,2022,2176436882799.0,1954291030823.0,1234083722711.0
161000,2023,1793735842829.0,1617670317724.0,1308360653097.0
161000,2024,1642244565944.0,1501408563579.0,1356432222259.0
161000,2025,1452334759000.0,1333326093000.0,1394265312000.0
161390,2015,6428172502457.0,4084045632776.0,9496138131978.0
161390,2016,6621762292163.0,4045028258016.0,9621973238753.0
161390,2017,6812857982362.0,4492383668005.0,9518786151144.0
161390,2018,6795088815835.0,4691443619488.0,9796442247019.0
161390,2019,6883268577435.0,4961117130614.0,10164607903070.0
161390,2020,6453071785362.0,4550059850398.0,10658547888637.0
161390,2021,7141136827775.0,5193837389553.0,11703918122819.0
161390,2022,8394203036511.0,6291656293699.0,12581364159005.0
161390,2023,8939621475507.0,6043639924483.0,12763305688360.0
161390,2024,9411947926996.0,5943937771390.0,15849744509888.0
161390,2025,21202299462815.0,16537336780819.0,26647188444916.0
161570,2015,40713758072.0,36336800929.0,58393618832.0
161570,2016,28872692641.0,27836525938.0,53455517466.0
161570,2017,28157405828.0,25594527303.0,47059771136.0
161570,2018,19602893878.0,18497557193.0,33966457482.0
161570,2019,24883150246.0,23612760754.0,35112640718.0
161570,2020,26994123555.0,25391171831.0,22077355897.0
161570,2021,10523948136.0,9491521200.0,34071590708.0
161570,2022,7540386531.0,7184075239.0,30904310153.0
161570,2023,10984655753.0,7736983029.0,29418119575.0
161580,2017,285363858462.0,244312948149.0,156552359794.0
161580,2018,55515163442.0,59252221448.0,189034617307.0
161580,2019,140395326738.0,126280287975.0,191044737988.0
161580,2020,188890116710.0,151383584369.0,318079390471.0
161580,2021,230791827975.0,208649446712.0,277020513352.0
161580,2022,303987727889.0,248970900937.0,323348556067.0
161580,2023,300001066109.0,256357728762.0,450911369941.0
161580,2024,410893768511.0,341347950334.0,382748068787.0
161580,2025,103440867014.0,95463393109.0,383483112083.0
161890,2015,535846082250.0,409570653961.0,344296273321.0
161890,2016,667469194150.0,513950323429.0,492928107512.0
161890,2017,821615970194.0,643808077586.0,668548553526.0
161890,2018,1357865265185.0,1000870347714.0,2186418082309.0
161890,2019,1540720628957.0,1108456555974.0,2400309459227.0
161890,2020,1322081317656.0,895784180622.0,2489599417108.0
161890,2021,1586332710248.0,1158199757815.0,2606037352397.0
161890,2022,1865731523035.0,1396896251544.0,2933309479342.0
161890,2023,2155675927422.0,1577549940392.0,3009429377714.0
161890,2024,2452063980463.0,1753138458114.0,3126693019808.0
161890,2025,2722419169325.0,1930972042083.0,3457768462781.0
162300,2022,381031986592.0,349592461267.0,161576062240.0
162300,2023,323817908414.0,295676091963.0,184968396469.0
162300,2024,386554918254.0,357577245869.0,229702813949.0
162300,2025,352171696187.0,328495949616.0,200339797835.0
163280,2024,24499902644.0,14805849400.0,82434947088.0
163280,2025,28075652732.0,17999143874.0,111357455381.0
163560,2015,254375387820.0,203852884540.0,248608774271.0
163560,2016,234447615075.0,181831856810.0,276868629408.0
163560,2017,259785016089.0,212400682339.0,271591039301.0
163560,2018,262958904457.0,218644099466.0,284848796710.0
163560,2019,261909973472.0,215508248012.0,281409709035.0
163560,2020,243181801709.0,198050516741.0,275779245523.0
163560,2021,277512533269.0,231166476472.0,313829241625.0
163560,2022,390439849813.0,317533957588.0,381228401577.0
163560,2023,357776406425.0,305477842543.0,374040833046.0
163560,2024,336983162562.0,277005812821.0,354076507146.0
163560,2025,364602809366.0,296173370248.0,355346619626.0
163730,2020,59751677123.0,51689122413.0,37507560892.0
163730,2021,94787590937.0,80260110407.0,71483479353.0
163730,2022,90102336029.0,76550879194.0,61344255383.0
163730,2023,83127054173.0,70560034477.0,62678564765.0
163730,2024,71606479579.0,62599996368.0,63466464318.0
163730,2025,91606730992.0,80910264473.0,67557730152.0
164060,2020,21030260310.0,11354273124.0,45320882423.0
164060,2021,30691930664.0,15965724208.0,72033348247.0
164060,2022,46283191745.0,22298810252.0,78535677049.0
164060,2023,56204476596.0,26623925082.0,93022830302.0
166090,2017,102914200652.0,69894587895.0,135008496627.0
166090,2018,175561922440.0,109103159776.0,248816460320.0
166090,2019,154826023464.0,97559627945.0,295094740356.0
166090,2020,200685453239.0,127497835133.0,352535899381.0
166090,2021,271100564703.0,162786890905.0,443678513652.0
166090,2022,307324400689.0,186355055708.0,479626115363.0
166090,2023,233576716299.0,167527812937.0,672563501080.0
166090,2024,251646191336.0,177215558471.0,573884327709.0
166090,2025,273481969679.0,188390141999.0,685606173112.0
166480,2015,18571078685.0,12498992936.0,74954410098.0
166480,2016,17953023532.0,12739672319.0,85687396327.0
166480,2017,18094301462.0,14627770659.0,90670634876.0
166480,2018,22316891009.0,18063485031.0,89263401058.0
166480,2019,24284457085.0,19345172493.0,85647965949.0
166480,2020,26357703198.0,21407542100.0,142871320369.0
166480,2021,30240039388.0,22254278794.0,136408475633.0
166480,2022,46293144603.0,30662582397.0,78614045993.0
166480,2023,33657156172.0,30164466270.0,78591323826.0
166480,2024,28762459937.0,29880329120.0,117457187209.0
166480,2025,20158947968.0,24229100062.0,112371324323.0
168330,2015,44506400781.0,13905861472.0,69432771452.0
168330,2016,6556019588.0,4249562260.0,85875253028.0
168330,2017,9238807537.0,5910003717.0,85682819958.0
168330,2018,8928361729.0,12032388259.0,61165965214.0
168330,2019,6580460423.0,9955380051.0,48783961297.0
168330,2020,13247175762.0,6605666106.0,50798509358.0
168330,2021,14695674000.0,9569441689.0,50744678100.0
168330,2022,13950826981.0,12460989083.0,39809207502.0
168330,2023,18790261455.0,12885349576.0,37202965729.0
168330,2024,22263243100.0,12738888682.0,33337564389.0
168330,2025,22226566086.0,12629009959.0,35828584285.0
168360,2022,61158301940.0,29724168194.0,72761832544.0
168360,2023,73715799864.0,34877175348.0,74697025773.0
168360,2024,57004658240.0,29015918419.0,71687225066.0
168360,2025,69861835068.0,32458492687.0,106660548694.0
169330,2020,41119890854.0,32130412501.0,34217849283.0
169330,2021,43761437494.0,32784315321.0,37545694257.0
169330,2022,51268071630.0,38412890152.0,45638752295.0
169330,2023,54943864075.0,43970348228.0,42166025092.0
169330,2024,53710500356.0,45098511497.0,49329307367.0
169330,2025,56161085757.0,47525693607.0,46537087170.0
170030,2015,197997560765.0,173071570548.0,127187956046.0
170030,2016,213171116342.0,181203321622.0,146903560113.0
170030,2017,176625545397.0,157746948043.0,146606165717.0
170030,2018,158585742697.0,149975300939.0,138084051432.0
170030,2019,166710367419.0,153963120700.0,141735192079.0
170030,2020,209840740109.0,188499089547.0,163157535790.0
170030,2021,249322151465.0,225658808577.0,178701194417.0
170030,2022,278495503526.0,252812180318.0,206497120370.0
170030,2023,307539845202.0,280515256578.0,229475260323.0
170030,2024,326887589851.0,298449592791.0,223283544230.0
170030,2025,367911083613.0,336195619047.0,259352541331.0
170790,2015,22729935161.0,9255932733.0,52775292105.0
170790,2016,35813841809.0,18983257746.0,48046073069.0
170790,2017,29431876425.0,17339425708.0,44732356661.0
170790,2018,27358728414.0,13304834212.0,46312626264.0
170790,2019,35120292984.0,18379247756.0,53356217972.0
170790,2020,39838205708.0,19755763769.0,70679855960.0
170790,2021,54333902646.0,26998959309.0,83783960820.0
170790,2022,61637231707.0,31394709855.0,94735670926.0
170790,2023,59017753144.0,30940498618.0,93186572792.0
170790,2024,58295777255.0,34590649376.0,93771942946.0
170790,2025,65634922825.0,37285379543.0,99832815219.0
170900,2015,580996640246.0,279074087969.0,1063538923196.0
170900,2016,560535398487.0,283769095570.0,1066616685611.0
170900,2017,555026781242.0,275075166605.0,899719381011.0
170900,2018,567433760856.0,274137776947.0,948673011399.0
170900,2019,612310601834.0,300321517663.0,1008775745560.0
170900,2020,586728126970.0,302387231860.0,980667423900.0
170900,2021,593227915741.0,299351883688.0,1115985527253.0
170900,2022,635392682732.0,320000598748.0,1157724933604.0
170900,2023,663980368109.0,335885233290.0,1264420587580.0
170900,2024,697869071451.0,357669912933.0,1391734505157.0
170900,2025,808780057197.0,447679156837.0,1412046030981.0
170920,2015,76418861057.0,53812962042.0,123460455594.0
170920,2016,71007818358.0,56160472813.0,144621414366.0
170920,2017,65740788704.0,49280121557.0,143947466131.0
170920,2018,96773496472.0,75619353423.0,166985304342.0
170920,2019,92053187716.0,67924761156.0,172657779774.0
170920,2020,94775793266.0,70531406977.0,165752112059.0
170920,2021,78285335654.0,64043783546.0,159294750035.0
170920,2022,219427343415.0,174838546114.0,271484334011.0
170920,2023,113358801071.0,91053601153.0,299357556444.0
170920,2024,276973239785.0,215550123224.0,325722744968.0
170920,2025,310384726014.0,237702291363.0,383387868522.0
171010,2015,26438087259.0,23448511584.0,56732917253.0
171010,2016,24862602800.0,23853924814.0,49450807285.0
171010,2017,24427155627.0,20774918229.0,48362692560.0
171010,2018,32617077146.0,27490659149.0,48132792240.0
171010,2019,43411471480.0,34631420305.0,67037070873.0
171010,2020,42758550223.0,35256129177.0,64530001772.0
171010,2021,48582859654.0,38225689192.0,69813448318.0
171010,2022,67022778731.0,53057495915.0,82721891654.0
171010,2023,42975926481.0,38983743890.0,92398700468.0
