출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,표준수익,표준봉,표준how,단기수익,단기봉,단기how,창완결126,창완결20
2020-03-04,041960,코미팜,A,A,실행,-9.2,18200.0,-13.5,주60주,7.8,목표,2,9.6,1268898843750,0.12420329670329666,4,2단트레일,0.052197802197802234,1,목표전량,True,True
2020-03-02,108230,톱텍,A,A,실행,-11.7,9330.0,-21.3,월10,-1.0,트레일,6,106.9,370726638750,-0.009646302250803873,6,트레일,-0.0484458735262594,4,트레일,True,True
2020-02-28,078070,유비쿼스홀딩스,A,C,실행,-12.4,29350.0,-13.2,월10,7.6,목표,1,13.8,548746031800,0.049114139693356096,6,2단트레일,0.05053946621237926,1,목표전량,True,True
2020-02-28,265520,AP시스템,A,C,실행,-12.4,26700.0,-12.6,월10,7.2,목표,1,-3.4,386622060900,0.04855805243445688,9,2단트레일,0.04806491885143571,1,목표전량,True,True
2020-02-28,046890,서울반도체,A,C,실행,-12.4,14950.0,-12.3,월10,7.0,목표,2,-12.4,871665730000,0.03511705685618727,6,2단트레일,0.04682274247491636,1,목표전량,True,True
2020-02-28,044340,위닉스,A,A,실행,-12.4,23050.0,-12.4,월10,-5.7,손절,6,-20.2,411982446250,-0.05659436008676788,6,손절,0.04699927693420092,4,목표전량,True,True
2020-02-24,206640,바디텍메드,A,C,실행,-8.3,10750.0,-13.7,주60주,7.9,목표,2,85.1,326212733800,0.07981395348837217,5,2단트레일,0.05271317829457356,2,목표전량,True,True
2020-02-24,060570,드림어스컴퍼니,A,B,실행,-8.3,6730.0,-15.5,일240,-6.0,손절,1,-25.8,315572150850,-0.060375185735512704,1,손절,-0.060375185735512704,1,손절,True,True
2020-02-06,230360,230360,A,B,주의,-1.7,30600.0,-21.9,일240,-9.6,트레일,8,-14.5,655247001650,-0.09555555555555562,8,트레일,-0.054444444444444406,8,트레일,True,True
2020-02-03,003060,에이프로젠바이오로직스,A,C,실행,-6.5,1255.0,-13.4,월10,7.8,목표,2,27.1,316572409680,0.23127490039840637,5,2단트레일,0.05179282868525914,1,목표전량,True,True
2020-02-03,007460,에이프로젠,A,C,실행,-6.5,2460.0,-12.9,월10,7.4,목표,3,-22.4,401223909960,0.10408536585365857,4,2단트레일,0.04945799457994582,2,목표전량,True,True
2020-01-31,003060,에이프로젠바이오로직스,A,B,실행,-6.5,1310.0,-14.7,월10,-5.9,손절,1,16.4,316572409680,-0.05877480916030542,1,손절,-0.05877480916030542,1,손절,True,True
2020-01-31,011210,현대위아,A,C,실행,-6.5,42850.0,-12.5,주60주,-5.0,손절,1,-40.4,1165309306550,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2020-01-30,007570,일양약품,A,B,실행,-5.3,24300.0,-12.4,일240,-6.8,손절,3,30.5,430381723200,-0.06759259259259254,3,손절,-0.04781893004115223,2,트레일,True,True
2020-01-30,011210,현대위아,A,A,실행,-5.3,45600.0,-14.1,주60주,-5.7,손절,1,-44.5,1365193166600,-0.056770833333333326,1,손절,-0.056770833333333326,1,손절,True,True
2020-01-30,003060,에이프로젠바이오로직스,A,C,실행,-5.3,1450.0,-12.9,월10,-9.2,손절,1,-9.0,327447034440,-0.09166896551724124,1,손절,-0.09166896551724124,1,손절,True,True
2020-01-29,018290,브이티,A,C,주의,-3.6,9840.0,-12.9,월10,-7.0,트레일,22,-15.1,345162339000,-0.0699186991869919,22,트레일,-0.04166666666666663,3,트레일,True,True
2020-01-28,031430,신세계인터내셔날,A,C,관찰만,-4.0,209000.0,-18.0,주60주,-6.1,트레일,18,-10.3,1567230000000,-0.06105263157894747,18,트레일,-0.035980861244019,4,트레일,True,True
2020-01-28,008770,호텔신라,A,A,관찰만,-4.0,87000.0,-13.9,주60주,8.0,목표,7,-25.5,3563729386800,0.04193103448275859,19,2단트레일,-0.032413793103448274,4,트레일,True,True
2020-01-08,086820,바이오솔루션,A,C,관찰만,-4.3,35250.0,-13.8,월10,-5.6,트레일,6,-25.8,347136883200,-0.05634042553191487,6,트레일,0.05342789598108744,1,목표전량,True,True
2020-01-06,067160,SOOP,A,C,관찰만,-4.2,55400.0,-15.7,주60주,9.3,목표,19,7.9,791989446300,0.05160649819494589,37,2단트레일,0.06197352587244298,5,목표전량,True,True
2019-12-04,011160,011160,A,C,주의,-8.0,1290.0,-12.8,월10,7.4,목표,1,4.7,526185890450,0.036821705426356544,2,2단트레일,0.04909560723514206,1,목표전량,False,True
2019-12-03,011160,011160,A,B,주의,-7.3,1320.0,-17.2,월10,-5.0,트레일,5,1.9,526185890450,-0.050000000000000044,5,트레일,0.06944444444444442,2,목표전량,False,True
2019-11-29,006120,SK디스커버리,A,A,주의,-7.1,26450.0,-18.7,주60주,-5.6,손절,4,-11.9,503551264750,-0.05571676118462521,4,손절,-0.05571676118462521,4,손절,True,True
2019-11-28,200230,텔콘RF제약,A,A,주의,-5.8,7260.0,-12.0,주60주,-5.4,손절,5,-30.4,549369014720,-0.05413280532598708,5,손절,0.045454545454545636,4,목표전량,True,True
2019-10-07,002100,경농,A,C,실행,-14.2,13250.0,-15.3,주60주,-6.4,손절,32,-12.1,335137537500,-0.06433962264150939,32,손절,-0.03139622641509432,11,트레일,True,True
2019-08-19,025540,한국단자,A,C,실행,-17.6,49200.0,-19.6,주60주,-9.0,손절,5,-0.5,692597500000,-0.08958333333333335,5,손절,-0.07999999999999996,5,트레일,True,True
2019-08-12,200130,콜마비앤에이치,A,B,실행,-17.5,24300.0,-12.4,일240,-6.2,손절,2,8.2,827219624000,-0.06172839506172845,2,손절,-0.06172839506172845,2,손절,True,True
2019-08-06,047310,파워로직스,A,B,실행,-18.6,8700.0,-13.0,월10,7.5,목표,1,12.4,351094016400,0.05321839080459767,13,2단트레일,0.04980842911877392,1,목표전량,True,True
2019-08-06,237880,클리오,A,C,실행,-18.6,15900.0,-12.2,월10,6.9,목표,1,16.0,318996426000,0.08528301886792455,6,2단트레일,0.04612159329140453,1,목표전량,True,True
2019-08-06,218410,RFHIC,A,C,실행,-18.6,25000.0,-12.9,주60주,7.4,목표,2,60.8,693909899200,0.39236000000000004,23,2단트레일,0.04933333333333323,1,목표전량,True,True
2019-08-06,081000,일진다이아,A,C,실행,-18.6,26850.0,-16.5,주60주,9.9,목표,2,11.4,347925528750,0.16387337057728124,28,2단트레일,0.06579764121663567,1,목표전량,True,True
2019-08-06,095610,테스,A,C,실행,-18.6,14450.0,-13.2,월10,7.6,목표,2,37.0,322222083800,0.03806228373702425,13,2단트레일,0.05074971164936559,1,목표전량,True,True
2019-07-29,002150,도화엔지니어링,A,C,실행,-13.8,8750.0,-13.8,주60주,-5.0,손절,5,26.9,375978000000,-0.050000000000000044,5,손절,-0.043200000000000016,5,트레일,True,True
2019-07-18,039560,다산네트웍스,A,A,실행,-12.3,7580.0,-19.3,월10,-5.8,손절,3,28.0,321996821400,-0.05827176781002652,3,손절,-0.05827176781002652,3,손절,True,True
2019-07-18,237880,클리오,A,B,실행,-12.3,17500.0,-12.9,일240,7.4,목표,5,15.4,375838874250,0.037142857142857144,9,2단트레일,0.049523809523809526,1,목표전량,True,True
2019-07-09,070960,모나용평,A,B,실행,-12.9,7140.0,-12.4,일240,7.1,목표,2,-8.5,376883997390,0.046848739495798264,7,2단트레일,0.04715219421101757,2,목표전량,True,True
2019-07-09,000990,DB하이텍,A,B,실행,-12.9,13100.0,-14.4,월10,8.4,목표,4,16.8,654879173000,0.041984732824427495,12,2단트레일,0.05597964376590325,2,목표전량,True,True
2019-07-08,095610,테스,A,C,실행,-12.4,14300.0,-15.6,월10,9.3,목표,3,5.2,326175729000,0.1294055944055944,15,2단트레일,0.061771561771561734,2,목표전량,True,True
2019-07-05,038540,상상인,A,C,주의,-10.4,18400.0,-18.2,월10,11.1,목표,6,-33.7,1041892668850,0.0626630434782609,16,2단트레일,0.07427536231884058,4,목표전량,True,True
2019-06-24,002320,한진,A,C,실행,-12.3,35000.0,-12.6,주60주,7.2,목표,2,-16.9,556222771200,0.03607142857142853,5,2단트레일,0.04809523809523819,2,목표전량,True,True
2019-06-18,002210,동성제약,A,B,실행,-15.1,20700.0,-12.5,주60주,7.1,목표,2,-23.4,443728233000,0.035628019323671434,5,2단트레일,0.04750402576489532,2,목표전량,True,True
2019-06-07,041960,코미팜,A,A,실행,-16.4,25250.0,-12.6,주60주,-5.5,손절,1,-24.8,1257233534450,-0.05467161716171631,1,손절,-0.05467161716171631,1,손절,True,True
2019-05-30,009240,한샘,A,A,실행,-17.8,80200.0,-12.2,월10,-6.8,손절,7,-15.5,2423994584000,-0.06806421446384037,7,손절,0.046134663341645954,3,목표전량,True,True
2019-05-28,023590,다우기술,A,C,실행,-17.4,20200.0,-17.2,월10,10.4,목표,15,3.2,993795566550,0.051980198019802026,42,2단트레일,0.06930693069306937,4,목표전량,True,True
2019-05-27,112040,위메이드,A,C,실행,-17.5,34000.0,-14.6,월10,-8.0,트레일,26,-14.9,806400000000,-0.0798823529411764,26,트레일,-0.03805882352941159,8,트레일,True,True
2019-05-24,112040,위메이드,A,C,실행,-17.5,34800.0,-17.7,월10,-8.1,손절,25,-19.5,806400000000,-0.08139367816091958,25,손절,-0.06017241379310334,9,트레일,True,True
2019-05-17,281820,케이씨텍,A,B,실행,-17.1,14300.0,-18.1,월10,-6.0,손절,4,14.0,394802866000,-0.059965034965034913,4,손절,-0.059965034965034913,4,손절,True,True
2019-05-09,213420,덕산네오룩스,A,C,실행,-16.4,15100.0,-14.0,일240,-5.0,손절,8,13.9,411771705800,-0.050000000000000044,8,손절,0.05408388520971297,4,목표전량,True,True
2019-03-29,041960,코미팜,A,C,실행,-14.9,22950.0,-12.9,월10,-6.4,손절,16,-5.2,1332725617350,-0.06448801742919386,16,손절,0.04938271604938271,14,목표전량,True,True
2019-03-12,122870,와이지엔터테인먼트,A,B,실행,-14.2,35900.0,-17.0,주60주,-6.2,트레일,7,-6.1,764709063450,-0.062395543175487456,7,트레일,-0.01977715877437325,3,트레일,True,True
2019-03-08,011690,와이투솔루션,A,C,실행,-15.0,7800.0,-22.0,월10,-0.9,트레일,7,0.3,551479823000,-0.009435897435897456,7,트레일,0.0940170940170939,2,목표전량,True,True
2019-03-07,011690,와이투솔루션,A,C,실행,-13.9,9000.0,-13.5,일240,-8.6,손절,1,-9.6,551479823000,-0.0863990740740741,1,손절,-0.0863990740740741,1,손절,True,True
2019-03-04,017800,현대엘리베이터,A,C,실행,-12.9,90200.0,-22.9,주60주,-7.0,손절,3,-4.7,2588182749800,-0.07001108647450116,3,손절,-0.06572062084257202,3,트레일,True,True
2019-03-04,006390,006390,A,C,실행,-12.9,41800.0,-18.2,주60주,-7.6,트레일,17,-6.3,739889717600,-0.07578947368421052,17,트레일,-0.05468899521531101,4,트레일,True,True
2019-03-04,038500,삼표시멘트,A,C,실행,-12.9,4140.0,-13.4,주60주,-8.2,손절,4,-10.6,461099058035,-0.08212560386473433,4,손절,-0.05555555555555558,3,트레일,True,True
2019-03-04,045390,대아티아이,A,B,실행,-12.9,7050.0,-24.4,일240,-10.9,손절,4,-13.3,520117625820,-0.10929078014184401,4,손절,-0.0695602836879432,3,트레일,True,True
2019-03-04,064350,현대로템,A,C,실행,-12.9,24050.0,-18.5,주60주,-5.2,손절,3,-9.4,2201500000000,-0.05197505197505192,3,손절,-0.05197505197505192,3,손절,True,True
2019-03-04,011760,현대코퍼레이션,A,C,실행,-12.9,25850.0,-17.0,주60주,-6.3,손절,5,-9.7,357182082000,-0.06286266924564798,5,손절,-0.040851063829787204,3,트레일,True,True
2019-03-04,000720,현대건설,A,B,실행,-12.9,54300.0,-12.7,주60주,-5.3,손절,4,-2.2,6369549758000,-0.05349907918968688,4,손절,-0.05349907918968688,4,손절,True,True
2019-01-11,033180,033180,A,C,실행,-20.1,12400.0,-13.3,주60주,-8.1,손절,6,1.6,656688119000,-0.0808175403225807,6,손절,-0.06145161290322576,6,트레일,True,True
2019-01-04,002390,한독,A,C,실행,-22.6,28000.0,-13.2,월10,7.6,목표,2,7.9,422540463100,0.0379464285714286,4,2단트레일,0.05059523809523814,2,목표전량,True,True
2018-12-28,004800,효성,A,B,실행,-21.4,50000.0,-16.0,일240,-5.3,손절,2,53.8,689757550000,-0.05284999999999995,2,손절,-0.05284999999999995,2,손절,True,True
2018-12-17,000250,삼천당제약,A,B,실행,-20.3,36950.0,-12.1,주60주,-6.4,트레일,13,30.7,909654204950,-0.0640324763193505,13,트레일,0.046008119079837595,3,목표전량,True,True
2018-11-23,020150,롯데에너지머티리얼즈,A,B,실행,-20.8,40950.0,-13.9,주60주,-7.2,손절,3,-6.3,2095737450750,-0.072039072039072,3,손절,-0.050793650793650835,3,트레일,True,True
2018-11-16,002310,아세아제지,A,B,실행,-19.5,30250.0,-14.3,일240,8.3,목표,4,4.5,322881897100,0.041735537190082606,8,2단트레일,0.05564738292011029,2,목표전량,True,True
2018-11-12,031390,031390,A,B,실행,-19.9,51900.0,-12.6,월10,7.2,목표,2,-8.5,614036797500,0.038015414258188884,18,2단트레일,0.048169556840077066,1,목표전량,True,True
2018-11-12,028300,HLB,A,B,실행,-19.9,79100.0,-17.9,일240,10.9,목표,8,-6.1,3386254850000,0.0661188369152973,20,2단트레일,0.07248209018120533,2,목표전량,True,True
2018-10-29,005690,파미셀,A,C,실행,-23.2,11100.0,-15.9,주60주,-5.0,손절,1,-0.9,992320622500,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,True,True
2018-10-29,127160,127160,A,B,실행,-23.2,3245.0,-35.1,주60주,-5.8,손절,1,3.2,309096242700,-0.058114278376990236,1,손절,-0.058114278376990236,1,손절,True,True
2018-10-29,004980,성신양회,A,B,실행,-23.2,8050.0,-12.9,주60주,7.4,목표,1,46.6,307308569600,0.08627329192546584,7,2단트레일,0.04927536231884044,1,목표전량,True,True
2018-10-29,006390,006390,A,B,실행,-23.2,34350.0,-15.4,주60주,9.1,목표,1,24.9,965292134400,0.12446870451237257,10,2단트레일,0.06065016982047555,1,목표전량,True,True
2018-10-29,048410,현대바이오,A,B,실행,-23.2,6060.0,-12.2,월10,6.9,목표,3,-13.7,311502677600,0.042178217821782216,11,2단트레일,0.04620462046204632,1,목표전량,True,True
2018-10-29,045390,대아티아이,A,C,실행,-23.2,5200.0,-17.2,일240,10.4,목표,1,65.4,604787937000,0.13492307692307692,7,2단트레일,0.0692307692307692,1,목표전량,True,True
2018-10-29,006490,프리티,A,C,실행,-23.2,5660.0,-13.1,주60주,-6.0,손절,1,-17.1,833530980560,-0.060070671378091856,1,손절,-0.060070671378091856,1,손절,True,True
2018-10-29,067160,SOOP,A,C,실행,-23.2,28900.0,-12.0,주60주,6.8,목표,1,38.9,411512658600,0.21548442906574394,34,2단트레일,0.0455594002306805,1,목표전량,True,True
2018-10-26,011690,와이투솔루션,A,C,실행,-22.0,6910.0,-14.3,주60주,-5.1,손절,1,-8.0,517750771520,-0.05137481910274966,1,손절,-0.05137481910274966,1,손절,True,True
2018-10-25,007700,F&F홀딩스,A,A,실행,-20.6,58000.0,-19.3,일240,-8.6,손절,1,-29.1,1298220000000,-0.08603448275862069,1,손절,-0.08603448275862069,1,손절,True,True
2018-10-25,012510,012510,A,C,실행,-20.6,43600.0,-12.1,주60주,6.9,목표,2,16.1,1813001970000,0.0344036697247706,3,2단트레일,0.04587155963302747,1,목표전량,True,True
2018-10-25,227840,현대코퍼레이션홀딩스,A,C,실행,-20.6,18400.0,-29.2,주60주,-7.1,손절,1,-12.8,334000681200,-0.07065217391304346,1,손절,-0.07065217391304346,1,손절,True,True
2018-10-24,227840,현대코퍼레이션홀딩스,A,A,실행,-19.3,19300.0,-29.4,주60주,-6.1,손절,1,-17.4,334000681200,-0.061444300518134765,1,손절,-0.061444300518134765,1,손절,True,True
2018-10-24,078600,대주전자재료,A,B,실행,-19.3,18550.0,-12.3,주60주,-5.0,손절,2,-15.1,391427952500,-0.05012803234501351,2,손절,-0.04528301886792452,2,트레일,True,True
2018-10-24,033180,033180,A,C,실행,-19.3,11950.0,-14.3,월10,-5.4,손절,1,-1.3,941970662500,-0.053974895397489564,1,손절,-0.053974895397489564,1,손절,True,True
2018-10-11,000720,현대건설,A,B,실행,-18.0,53900.0,-16.4,월10,-5.5,손절,8,2.6,7516514137500,-0.055287569573283846,8,손절,0.06555349412492273,2,목표전량,True,True
2018-10-11,011760,현대코퍼레이션,A,A,실행,-18.0,26500.0,-21.2,월10,-0.7,트레일,7,10.9,439201671200,-0.007094339622641499,7,트레일,0.08993710691823886,4,목표전량,True,True
2018-10-11,183190,아세아시멘트,A,C,실행,-18.0,115000.0,-15.1,주60주,-5.5,트레일,9,-6.1,560996496000,-0.05495652173913046,9,트레일,0.05942028985507242,3,목표전량,True,True
2018-10-11,003410,003410,A,B,실행,-18.0,5500.0,-12.1,월10,-6.6,트레일,9,8.7,3249894387750,-0.06559999999999999,9,트레일,0.04606060606060591,4,목표전량,True,True
2018-10-11,007630,007630,A,A,실행,-18.0,11650.0,-15.9,주60주,-5.0,손절,1,-44.3,463452237250,-0.050000000000000155,1,손절,-0.050000000000000155,1,손절,True,True
2018-10-11,033270,유나이티드제약,A,C,실행,-18.0,26200.0,-14.0,주60주,-5.0,손절,9,-7.4,489461124400,-0.050000000000000044,9,손절,-0.050000000000000044,9,손절,True,True
2018-10-08,215600,신라젠,A,C,실행,-13.3,82300.0,-13.6,일240,7.8,목표,3,-5.0,7141584179200,0.039185905224787376,8,2단트레일,0.052247873633049835,3,목표전량,True,True
2018-10-04,008770,호텔신라,A,B,실행,-12.5,94800.0,-12.2,일240,-7.1,손절,3,-9.0,4258421128500,-0.0710443037974684,3,손절,-0.06156118143459921,3,트레일,True,True
2018-10-04,004170,신세계,A,B,실행,-12.5,303500.0,-16.5,주60주,-6.3,손절,4,-4.1,3568878112500,-0.06252059308072488,4,손절,-0.04362438220757825,4,트레일,True,True
2018-10-02,271980,제일약품,A,B,주의,-11.1,51600.0,-13.0,월10,-6.0,손절,5,-1.6,871998909600,-0.05966569767441865,5,손절,-0.046124031007751976,2,트레일,True,True
2018-08-28,049950,미래컴퍼니,A,C,주의,-11.4,114600.0,-13.2,월10,-8.6,손절,7,-49.7,1045197366000,-0.08630890052356022,7,손절,-0.06073298429319374,3,트레일,True,True
2018-08-13,196170,알테오젠,A,C,실행,-13.5,24900.0,-12.2,월10,6.9,목표,3,27.1,367917993000,0.23351405622489962,32,2단트레일,0.04618473895582342,1,목표전량,True,True
2018-08-13,166090,하나머티리얼즈,A,B,실행,-13.5,17450.0,-12.1,주60주,6.9,목표,1,-13.5,417849559500,0.07524355300859598,21,2단트레일,0.04584527220630363,1,목표전량,True,True
2018-07-26,030790,030790,A,C,주의,-11.9,2470.0,-16.3,주60주,9.7,목표,1,25.7,394326369360,0.15157894736842092,8,2단트레일,0.06477732793522262,1,목표전량,True,True
2018-07-24,095700,제넥신,A,A,실행,-12.2,76700.0,-14.5,일240,8.5,목표,6,38.9,1900085720400,0.0423728813559322,15,2단트레일,0.05649717514124286,2,목표전량,True,True
2018-07-23,039200,오스코텍,A,B,실행,-12.7,17100.0,-12.3,일240,-6.6,트레일,2,62.0,550465897400,-0.06596491228070178,2,트레일,0.04678362573099415,1,목표전량,True,True
2018-07-23,196170,알테오젠,A,B,실행,-12.7,22800.0,-18.9,일240,-5.0,손절,2,67.5,390675807000,-0.050000000000000044,2,손절,-0.02149122807017534,2,트레일,True,True
2018-07-20,035760,CJ ENM,A,A,주의,-11.9,223100.0,-14.1,월10,8.2,목표,5,8.6,1685763760800,0.0730031376064545,33,2단트레일,0.05453458837591518,4,목표전량,True,True
2018-07-19,035760,CJ ENM,A,B,실행,-12.2,230000.0,-16.3,월10,9.7,목표,16,7.0,1685763760800,0.06472608695652182,34,2단트레일,0.06478260869565222,6,목표전량,True,True
2018-07-17,112040,위메이드,A,C,주의,-11.6,40050.0,-19.7,주60주,-4.4,트레일,10,-27.1,798000000000,-0.044194756554307046,10,트레일,-0.023720349563045917,4,트레일,True,True
2018-07-10,025980,아난티,A,C,주의,-11.7,7050.0,-13.0,일240,7.4,목표,4,9.1,680793967050,0.037234042553191515,6,2단트레일,0.049645390070921946,2,목표전량,True,True
2018-07-03,052690,한전기술,A,C,실행,-12.5,22350.0,-15.7,주60주,9.3,목표,14,-4.7,1012830000000,0.04642058165548102,15,2단트레일,0.06189410887397462,14,목표전량,True,True
2018-06-28,123420,위메이드플레이,A,C,주의,-10.9,25300.0,-14.8,주60주,-5.8,손절,5,-4.9,387578601000,-0.0575098814229249,5,손절,-0.056363636363636394,2,트레일,True,True
2018-06-27,004870,티웨이홀딩스,A,A,주의,-9.9,4625.0,-18.0,월10,-7.4,손절,3,-21.0,464074894560,-0.07362162162162156,3,손절,-0.0630918918918918,3,트레일,True,True
2018-06-27,168330,내츄럴엔도텍,A,B,주의,-9.9,23050.0,-12.5,월10,7.2,목표,3,-11.5,316615776000,0.03579175704989157,4,2단트레일,0.04772234273318876,1,목표전량,True,True
2018-06-19,141080,리가켐바이오,A,C,주의,-9.9,41050.0,-12.0,주60주,6.8,목표,1,-19.1,495606477600,0.03410475030450666,3,2단트레일,0.04547300040600888,1,목표전량,True,True
