date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40
2021-01-18,012790,신일제약,KOSDAQ,S2,"2일누적,시총",-0.11166253101736978,-0.01462578831657213,-0.6919104991394148,252926400000.0,-0.050000000000000044,손절,1,-0.050000000000000044,-0.2011173184357542
2016-11-01,035620,바른손이앤에이,KOSDAQ,S2,"2일누적,시총",-0.1116071428571428,0.015039990932082858,-0.45027624309392256,202024112085.0,-0.06407628419877165,손절,3,-0.06407628419877165,-0.11557788944723624
2005-12-19,034940,조아제약,KOSDAQ,S2,시총,-0.2759259259259259,-0.09581438372003381,-0.6020356234096692,260136786500.0,-0.09525255754475703,손절,1,-0.09525255754475703,0.2723785166240409
2006-03-07,034940,조아제약,KOSDAQ,S2,시총,-0.125,-0.1047003233026611,-0.5725190839694656,211290141000.0,0.0714285714285714,목표,2,0.04695238095238086,-0.11547619047619051
2006-03-16,034940,조아제약,KOSDAQ,S2,"2일누적,시총",-0.10267379679144384,-0.11997814804698159,-0.573027989821883,211290141000.0,0.05721096543504167,목표,3,0.028605482717520836,-0.15494636471990464
2001-09-13,035720,카카오,KOSDAQ,A,,-0.12634822804314327,-0.1674161634331235,-0.9048657718120805,398728037500.0,-0.08350970017636683,손절,1,-0.08350970017636683,0.11111111111111116
2004-05-14,035720,카카오,KOSDAQ,A,,-0.12587412587412583,-0.1130459848700428,-0.8322147651006712,751323345000.0,-0.05379999999999996,손절,1,-0.05379999999999996,-0.03600000000000003
2007-08-16,035720,카카오,KOSDAQ,A,,-0.1430722891566265,-0.0795114454420448,-0.3119709794437727,899024934600.0,0.0834797891036907,목표,4,0.06757469244288228,0.31810193321616875
2002-01-30,035720,카카오,KOSDAQ,S2,2일누적,-0.10754189944134074,-0.03775325172389987,-0.8927852348993288,407700366800.0,0.06025039123630682,목표,2,0.03012519561815341,0.34898278560250384
2002-04-29,035720,카카오,KOSDAQ,S2,2일누적,-0.11063829787234047,-0.11618564330267467,-0.8947986577181208,607522434200.0,0.062200956937799035,목표,4,0.031100478468899517,-0.13875598086124397
2003-03-07,035720,카카오,KOSDAQ,S2,2일누적,-0.11142061281337046,-0.05780425071070805,-0.8929530201342282,527169181000.0,-0.05297805642633224,손절,1,-0.05297805642633224,0.7053291536050157
2003-03-10,035720,카카오,KOSDAQ,S2,2일누적,-0.10404624277456642,-0.08246697991046659,-0.8959731543624161,527169181000.0,0.058064516129032295,목표,2,0.21954838709677427,0.7838709677419355
2007-08-17,035720,카카오,KOSDAQ,S2,2일누적,-0.10419906687402802,-0.06875854682142446,-0.3035066505441354,899024934600.0,0.05815972222222232,목표,1,0.04852430555555565,0.2934027777777777
2010-03-18,036210,036210,KOSDAQ,S2,"2일누적,시총",-0.10782241014799154,-0.053692711748657085,-0.8816745098039216,214980485200.0,-0.07412322274881522,트레일,9,-0.07412322274881522,0.29857819905213256
2010-08-23,036210,036210,KOSDAQ,S2,"MA240,시총",-0.13629160063391443,0.1020119300374076,-0.8471862745098039,256871992800.0,-0.09900917431192646,트레일,13,-0.09900917431192646,0.10275229357798188
2002-09-24,035760,CJ ENM,KOSDAQ,A,,-0.17000000000000015,0.0056511079768655215,-0.5099630996309963,763382454600.0,-0.05533838478915665,손절,1,-0.05533838478915665,-0.17168674698795183
2002-09-25,035760,CJ ENM,KOSDAQ,A,,-0.22000000000000008,-0.11636147361199833,-0.5682656826568265,763382454600.0,-0.050000000000000044,손절,3,-0.050000000000000044,-0.042735042735042805
2002-09-26,035760,CJ ENM,KOSDAQ,A,,-0.12499999999999989,-0.1246731805612662,-0.5712177121771218,763382454600.0,-0.08106712564543894,손절,7,-0.08106712564543894,-0.03442340791738385
2018-07-19,035760,CJ ENM,KOSDAQ,A,,-0.1627229705132872,0.04694763554842418,-0.46709916589434664,1685763760800.0,0.09717391304347833,목표,16,0.06472608695652182,0.06956521739130439
2018-07-20,035760,CJ ENM,KOSDAQ,A,,-0.14060092449922956,0.014796269376631033,-0.48308619091751626,1685763760800.0,0.08180188256387266,목표,5,0.0730031376064545,0.08561183325862842
2024-07-04,035760,CJ ENM,KOSDAQ,A,,-0.1684717208182912,-0.027451164372716663,-0.6393528183716075,1846434766800.0,0.10130246020260492,목표,4,0.059421128798842204,0.05065123010130246
2026-03-04,035760,CJ ENM,KOSDAQ,A,,-0.16115702479338845,-0.08354443078929552,-0.6821503131524008,1592056580400.0,0.09605911330049266,목표,1,0.04802955665024633,-0.090311986863711
2003-07-21,035760,CJ ENM,KOSDAQ,S2,2일누적,-0.10750853242320824,-0.11556740874356597,-0.6140221402214022,511120002000.0,0.06022944550669207,목표,4,0.030114722753346035,-0.026768642447418722
2008-07-03,035760,CJ ENM,KOSDAQ,S2,2일누적,-0.1095890410958904,-0.08274262568189983,-0.629277566539924,754910826600.0,-0.06136752136752155,손절,3,-0.06136752136752155,0.14188034188034182
2008-10-02,035760,CJ ENM,KOSDAQ,S2,2일누적,-0.10735294117647065,-0.010016717180640788,-0.6153358681875792,748308108000.0,-0.051565074135090594,손절,1,-0.051565074135090594,-0.4868204283360791
2024-07-05,035760,CJ ENM,KOSDAQ,S2,2일누적,-0.10586734693877553,-0.013492356676693573,-0.634133611691023,1846434766800.0,0.05920114122681874,목표,2,0.02960057061340937,0.017118402282453538
2021-10-06,035810,이지홀딩스,KOSDAQ,A,,-0.1522157996146436,-0.06338971325179388,-0.56,326380683450.0,-0.04200000000000004,트레일,24,-0.04200000000000004,-0.11931818181818177
2013-08-13,035810,이지홀딩스,KOSDAQ,S2,시총,-0.1203319502074689,0.052212531214294255,-0.36904761904761907,225737645895.0,-0.08136792452830188,손절,5,-0.08136792452830188,-0.06957547169811318
