code,name,sector
225430,케이엠제약,기타 화학제품 제조업
0115H0,삼성스팩13호,금융 지원 서비스업
900120,씨엑스아이,기타 금융업
079190,케스피온,통신 및 방송 장비 제조업
308100,형지글로벌,"섬유, 의복, 신발 및 가죽제품 소매업"
473050,유안타제15호스팩,금융 지원 서비스업
154040,다산솔루에타,전자부품 제조업
250930,예선테크,플라스틱제품 제조업
060260,뉴보텍,플라스틱제품 제조업
478440,미래에셋비전스팩6호,금융 지원 서비스업
479880,한국제15호스팩,금융 지원 서비스업
137940,넥스트아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
0099W0,미래에셋비전스팩11호,금융 지원 서비스업
083660,CSA 코스믹,기타 화학제품 제조업
043590,웰킵스하이텍,반도체 제조업
065420,에스아이리소스,기타 화학제품 제조업
352770,셀레스트라,의료용품 및 기타 의약 관련제품 제조업
244460,올리패스,기초 의약물질 제조업
489480,키움제11호스팩,금융 지원 서비스업
481890,엔에이치스팩31호,금융 지원 서비스업
0096B0,삼성스팩12호,기타 금융업
0097F0,미래에셋비전스팩10호,금융 지원 서비스업
088290,이원컴포텍,자동차 신품 부품 제조업
025870,신라에스지,음·식료품 및 담배 도매업
489730,디비금융제13호스팩,기타 금융업
0093G0,미래에셋비전스팩8호,금융 지원 서비스업
478390,KB제29호스팩,금융 지원 서비스업
471050,대신밸런스제17호스팩,금융 지원 서비스업
0099X0,IBKS제25호스팩,금융 지원 서비스업
0037T0,KB제32호스팩,금융 지원 서비스업
054180,메디콕스,선박 및 보트 건조업
079950,인베니아,특수 목적용 기계 제조업
492220,KB제31호스팩,금융 지원 서비스업
0054V0,엔에이치스팩32호,금융 지원 서비스업
0131D0,키움히어로제2호스팩,금융 지원 서비스업
0091W0,신영스팩11호,금융 지원 서비스업
0088D0,메리츠제1호스팩,금융 지원 서비스업
002680,한탑,"곡물가공품, 전분 및 전분제품 제조업"
482520,교보16호스팩,금융 지원 서비스업
084180,수성웹툰,일반 목적용 기계 제조업
419540,비스토스,의료용 기기 제조업
065570,삼영이엔씨,통신 및 방송 장비 제조업
482690,대신밸런스제19호스팩,금융 지원 서비스업
0041L0,하나35호스팩,금융 지원 서비스업
291810,핀텔,소프트웨어 개발 및 공급업
477760,DB금융스팩12호,기타 금융업
368970,오에스피,동물용 사료 및 조제식품 제조업
0132G0,교보20호스팩,기타 금융업
069920,엑시온그룹,무점포 소매업
050090,비케이홀딩스,광고업
469900,하나31호스팩,금융 지원 서비스업
0071M0,삼성스팩11호,금융 지원 서비스업
060240,스타코링크,선박 및 보트 건조업
487360,신한제14호스팩,금융 지원 서비스업
035290,골드앤에스,"서적, 잡지 및 기타 인쇄물 출판업"
012340,뉴인텍,자동차 신품 부품 제조업
474490,유안타제16호스팩,금융 지원 서비스업
477470,미래에셋비전스팩5호,금융 지원 서비스업
474660,신한제12호스팩,금융 지원 서비스업
496070,신한제16호스팩,금융 지원 서비스업
0105P0,유진스팩12호,금융 지원 서비스업
0129K0,신한제18호스팩,금융 지원 서비스업
009620,삼보산업,1차 비철금속 제조업
0096D0,미래에셋비전스팩9호,금융 지원 서비스업
0098T0,교보19호스팩,금융 지원 서비스업
008290,원풍물산,봉제의복 제조업
073190,듀오백,가구 제조업
486630,KB제30호스팩,금융 지원 서비스업
489210,교보17호스팩,금융 지원 서비스업
0004Y0,디비금융제14호스팩,기타 금융업
493790,유안타제17호스팩,금융 지원 서비스업
0130D0,신한제17호스팩,금융 지원 서비스업
469480,IBKS제24호스팩,금융 지원 서비스업
043100,알파AI,의료용 기기 제조업
478110,이베스트스팩6호,금융 지원 서비스업
466690,키움히어로제1호스팩,금융 지원 서비스업
472220,신영스팩10호,금융 지원 서비스업
498390,한화플러스제5호스팩,금융 지원 서비스업
0041B0,교보18호스팩,금융 지원 서비스업
011080,형지I&C,봉제의복 제조업
121850,코이즈,플라스틱제품 제조업
488060,유진스팩11호,금융 지원 서비스업
106080,케이이엠텍,전자부품 제조업
484130,하나34호스팩,금융 지원 서비스업
464440,한국제13호스팩,금융 지원 서비스업
473950,에스케이증권제13호스팩,금융 지원 서비스업
467930,IBKS제23호스팩,금융 지원 서비스업
465320,교보15호스팩,금융 지원 서비스업
468760,유진스팩10호,금융 지원 서비스업
487830,신한제15호스팩,금융 지원 서비스업
472230,에스케이증권제11호스팩,금융 지원 서비스업
0068Y0,비엔케이제3호스팩,금융 지원 서비스업
487720,키움제10호스팩,금융 지원 서비스업
309930,조이웍스앤코,기타 생활용품 소매업
0041J0,엘에스스팩1호,금융 지원 서비스업
475250,하나33호스팩,금융 지원 서비스업
079970,투비소프트,소프트웨어 개발 및 공급업
474930,신한제13호스팩,금융 지원 서비스업
276040,스코넥,소프트웨어 개발 및 공급업
473000,에스케이증권제12호스팩,금융 지원 서비스업
101390,아이엠,전자부품 제조업
475240,하나32호스팩,금융 지원 서비스업
044180,KD,건물 건설업
313760,캐리,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
043090,더테크놀로지,기타 전문 도매업
052770,아이톡시,소프트웨어 개발 및 공급업
