출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총
2006-10-10,039130,하나투어,A,C,주의,-9.3,54000.0,-16.3,주60주,9.7,목표,20,12.8,701542913500
2006-10-10,000660,SK하이닉스,B,C,주의,-9.3,35050.0,-4.0,월10,4.3,만기,40,4.3,17121520189700
2006-10-10,022100,포스코DX,A,C,주의,-9.3,5800.0,-13.4,주60주,-8.3,손절,1,30.2,538240560000
2006-10-09,037150,037150,A,C,주의,-9.9,19900.0,-15.3,주60주,9.0,목표,4,21.9,531137622600
2006-08-02,060000,060000,B,C,실행,-11.6,79300.0,-4.9,월10,-7.0,손절,35,-5.2,28054018274400
2006-07-19,004010,004010,A,B,실행,-15.8,15900.0,-14.1,주60주,8.2,목표,7,7.5,1052145400300
2006-07-18,011200,HMM,A,C,실행,-15.8,14300.0,-14.6,월10,8.6,목표,7,21.0,1875932767800
2006-07-18,035080,그래디언트,A,B,실행,-15.8,7830.0,-12.6,주60주,-5.0,손절,1,-13.9,429464357910
2006-06-27,011780,금호석유화학,A,C,실행,-14.8,21400.0,-14.4,주60주,8.4,목표,3,6.8,719511850100
2006-06-21,000720,현대건설,A,B,실행,-16.2,39100.0,-13.0,주60주,7.5,목표,6,21.4,5098565461600
2006-06-09,000670,영풍,A,A,실행,-15.6,158000.0,-15.1,월10,8.9,목표,3,40.5,382223300000
2006-06-08,000670,영풍,A,B,실행,-16.5,160000.0,-17.9,월10,-5.0,손절,1,43.8,382223300000
2006-06-08,002990,금호건설,A,C,실행,-16.5,17600.0,-13.3,주60주,-6.6,손절,3,-11.6,891674015900
2006-06-07,022100,포스코DX,A,C,실행,-13.5,5700.0,-17.3,일240,-7.4,트레일,5,-21.3,599404260000
2006-06-07,023410,유진기업,A,B,실행,-13.5,8790.0,-13.4,주60주,7.7,목표,2,-27.9,320939810100
2006-06-05,023410,유진기업,A,B,실행,-11.1,9000.0,-14.7,주60주,-5.0,손절,1,-28.6,320939810100
2006-06-02,053000,053000,B,C,실행,-10.6,18650.0,-4.4,월10,-6.0,손절,2,2.1,15717299130000
2006-06-01,016420,016420,A,B,실행,-11.6,11200.0,-23.8,주60주,-7.3,손절,2,-14.6,312049733100
2006-05-18,003560,003560,A,A,실행,-6.8,8150.0,-14.6,월10,-5.9,손절,4,-7.4,347390542290
2006-05-16,011760,현대코퍼레이션,A,A,실행,-5.6,26200.0,-14.1,월10,-5.8,손절,2,-20.6,675476510500
2006-05-15,069080,웹젠,A,B,주의,-3.5,21100.0,-13.3,주60주,7.7,목표,5,-26.1,312601100000
2006-04-26,057330,057330,A,C,관찰만,-0.0,9610.0,-17.9,일240,10.9,목표,1,123.7,337696514450
2006-02-23,004800,효성,A,A,주의,-4.3,13500.0,-15.1,월10,8.9,목표,3,43.3,600400412250
2006-02-16,069080,웹젠,A,C,실행,-7.6,19600.0,-13.8,월10,8.0,목표,26,28.3,341759500000
2006-02-15,069080,웹젠,A,C,실행,-8.3,19350.0,-20.2,월10,12.7,목표,29,29.5,341759500000
2006-02-08,000270,기아,B,C,실행,-7.8,19750.0,-6.0,월10,4.6,만기,40,4.6,7812685237500
2006-02-06,005960,동부건설,A,C,실행,-5.6,15200.0,-16.3,주60주,9.7,목표,12,13.8,434717382750
2006-02-03,004200,004200,A,B,실행,-6.2,26550.0,-12.1,일240,6.9,목표,8,20.5,384000000000
2006-02-03,005960,동부건설,A,B,실행,-6.2,16050.0,-16.0,주60주,-5.9,손절,1,9.7,434717382750
2006-02-02,028150,028150,A,B,주의,-3.3,94500.0,-12.7,일240,-5.2,손절,2,-2.6,710062500000
2006-01-23,077970,STX엔진,A,C,실행,-8.7,13200.0,-15.9,주60주,9.5,목표,4,12.5,454527803050
2006-01-23,001510,SK증권,A,B,실행,-8.7,1155.0,-20.3,주60주,12.8,목표,1,14.7,497782200905
2006-01-23,003620,KG모빌리티,A,C,실행,-8.7,7060.0,-13.4,주60주,7.7,목표,2,-7.6,982141560600
2006-01-23,014820,동원시스템즈,A,A,실행,-8.7,1765.0,-24.1,주60주,15.9,목표,4,2.8,313218256000
2006-01-23,003410,003410,A,B,실행,-8.7,11800.0,-15.1,주60주,-5.7,트레일,11,39.8,1060178191200
2006-01-23,003520,영진약품,A,C,실행,-8.7,3145.0,-23.7,주60주,-5.0,손절,1,1.1,418883962580
2006-01-23,003560,003560,A,C,실행,-8.7,5890.0,-22.3,일240,14.3,목표,1,46.5,341819633860
2006-01-23,001630,종근당홀딩스,A,A,실행,-8.7,26250.0,-20.9,월10,13.2,목표,1,51.2,451165125000
2006-01-20,003410,003410,A,B,실행,-6.8,12600.0,-12.5,일240,-5.3,손절,1,36.9,1060178191200
2006-01-20,003560,003560,A,A,실행,-6.8,6600.0,-16.1,월10,-5.1,손절,1,36.4,341819633860
2006-01-20,046890,서울반도체,A,C,실행,-6.8,29450.0,-17.5,일240,10.6,목표,3,12.1,451429700000
2005-12-20,033030,033030,A,C,관찰만,0.0,7350.0,-14.5,월10,8.5,목표,1,1.2,306601867530
2005-12-19,033030,033030,A,C,관찰만,0.0,7310.0,-27.6,월10,-3.6,트레일,3,1.2,306601867530
2005-12-19,041960,코미팜,A,C,관찰만,0.0,38050.0,-15.8,주60주,9.4,목표,2,-25.6,476273045500
2005-08-29,011160,011160,A,C,실행,-5.9,4620.0,-15.2,일240,9.0,목표,3,53.7,670602608930
2005-08-03,036930,주성엔지니어링,A,B,관찰만,-0.2,11150.0,-18.0,주60주,-5.0,손절,1,-12.0,447264174000
2005-04-07,002000,002000,A,C,주의,-3.3,59700.0,-13.6,주60주,7.9,목표,1,-2.8,818468392000
2005-04-06,002000,002000,A,C,주의,-3.4,58800.0,-27.6,주60주,19.0,목표,3,1.9,818468392000
2004-11-23,000660,SK하이닉스,B,C,실행,-8.1,11600.0,-4.5,월10,-9.2,손절,4,13.4,5649793589900
2004-11-16,067250,067250,A,C,실행,-6.4,15100.0,-13.7,일240,7.9,목표,11,9.3,383768204400
2004-11-09,000660,SK하이닉스,B,C,실행,-9.8,11450.0,-5.0,월10,-5.0,트레일,13,3.5,5649793589900
2004-10-14,010130,고려아연,A,A,실행,-9.6,23150.0,-13.1,일240,-6.0,손절,4,23.5,402874500000
2004-07-30,000660,SK하이닉스,A,A,실행,-21.4,9000.0,-12.6,주60주,-6.5,손절,2,15.6,4003790733000
2004-07-12,001740,SK네트웍스,A,C,실행,-20.3,14650.0,-14.3,월10,-7.2,트레일,10,-4.4,4996043355600
2004-06-21,001740,SK네트웍스,A,A,실행,-20.0,15000.0,-13.5,월10,-7.9,트레일,2,-7.7,6751409940000
2004-06-14,011200,HMM,A,B,실행,-21.1,7750.0,-13.8,일240,8.0,목표,5,26.8,809124847650
2004-06-14,036930,주성엔지니어링,A,B,실행,-21.1,8100.0,-18.2,일240,11.1,목표,10,-4.0,311135933800
2004-06-11,002860,002860,B,C,실행,-19.7,23100.0,-7.0,월10,-6.5,손절,8,0.0,5097366372000
2004-05-27,042670,042670,A,B,실행,-14.3,7550.0,-12.4,주60주,-5.4,손절,5,8.3,1513296029840
2004-05-18,011200,HMM,A,B,실행,-20.7,6360.0,-13.8,주60주,8.0,목표,1,37.6,758618965440
2004-05-18,004020,현대제철,A,C,실행,-20.7,8250.0,-14.1,주60주,8.2,목표,1,13.8,1127436276600
2004-05-17,012330,현대모비스,A,C,실행,-22.1,39600.0,-13.0,주60주,7.4,목표,2,25.9,4284085024800
2004-05-17,005830,DB손해보험,A,B,실행,-22.1,4160.0,-18.3,월10,11.2,목표,2,7.7,438960000000
2004-05-17,000240,한국앤컴퍼니,A,B,실행,-22.1,7420.0,-16.7,주60주,10.0,목표,1,27.4,1429808124080
2004-05-17,004020,현대제철,A,C,실행,-22.1,8250.0,-20.7,주60주,-6.0,손절,1,14.9,1127436276600
2004-05-17,011200,HMM,A,C,실행,-22.1,6280.0,-18.0,주60주,-5.0,손절,1,43.3,758618965440
2004-05-17,066570,LG전자,A,C,실행,-22.1,53800.0,-14.9,주60주,8.7,목표,2,0.2,9939965925600
2004-05-17,005935,삼성전자우,B,C,실행,-22.1,280000.0,-12.2,월10,-2.4,트레일,19,3.6,7482270348000
2004-05-17,051370,인터플렉스,A,B,실행,-22.1,24550.0,-15.9,일240,9.5,목표,2,11.4,369615000000
2004-05-17,055550,신한지주,A,C,실행,-22.1,16200.0,-16.3,주60주,9.7,목표,2,1.9,6020506585000
2004-05-17,036930,주성엔지니어링,A,C,실행,-22.1,8630.0,-18.6,월10,11.4,목표,1,7.0,410013200000
2004-05-17,035420,NAVER,A,B,실행,-22.1,81800.0,-18.8,월10,11.6,목표,2,28.2,1578870683600
2004-05-14,035720,카카오,A,C,실행,-17.9,50000.0,-12.6,월10,-5.4,손절,1,-3.6,751323345000
2004-05-14,000210,DL,A,A,실행,-17.9,30700.0,-12.3,주60주,7.0,목표,2,18.6,1560880000000
2004-05-11,042670,042670,A,C,실행,-15.5,7200.0,-21.1,주60주,-1.6,트레일,3,9.6,1513296029840
2004-05-11,000700,유수홀딩스,A,C,실행,-15.5,14550.0,-12.1,주60주,-6.3,손절,3,11.3,1183283409000
2004-05-11,055550,신한지주,B,C,실행,-15.5,19600.0,-6.2,월10,-9.6,손절,4,-14.5,6020506585000
2004-05-11,001230,동국홀딩스,A,B,실행,-15.5,7110.0,-12.8,일240,7.3,목표,2,24.5,676754767700
2004-05-10,004940,004940,A,B,실행,-15.5,5100.0,-17.5,주60주,-4.6,트레일,4,10.4,3972626048160
2004-05-07,001740,SK네트웍스,A,B,실행,-10.4,14300.0,-17.6,월10,10.7,목표,1,0.0,5569913200500
2004-05-07,053000,053000,B,C,실행,-10.4,7890.0,-8.3,월10,-9.7,손절,1,-7.5,6405670556600
2004-04-30,011170,롯데케미칼,A,B,실행,-7.8,43700.0,-12.9,주60주,-8.5,손절,1,-13.5,1392282000000
2004-04-29,011170,롯데케미칼,A,B,실행,-6.5,45100.0,-14.9,주60주,-7.3,손절,2,-18.4,1481490000000
2004-03-26,010130,고려아연,A,C,주의,-4.8,22800.0,-13.6,주60주,7.9,목표,4,-22.4,551004000000
2004-03-25,009830,한화솔루션,A,C,실행,-6.0,7480.0,-21.9,주60주,14.0,목표,5,-23.9,1136113443600
2004-03-15,060000,060000,B,C,실행,-6.1,45000.0,-3.8,월10,-6.5,트레일,35,-10.9,16516214595600
2004-02-05,009720,009720,A,C,관찰만,-3.2,61100.0,-13.2,주60주,7.6,목표,3,-1.8,553026187500
2004-01-27,042100,042100,A,A,관찰만,-0.7,2445.0,-17.1,주60주,10.3,목표,9,6.5,569966000000
2004-01-16,042420,네오위즈홀딩스,A,B,관찰만,-0.3,42500.0,-21.6,주60주,-5.0,손절,4,-10.1,380125820000
2003-12-17,003550,LG,A,C,주의,-2.7,7930.0,-14.7,주60주,8.6,목표,2,32.4,2365360055190
2003-11-24,068870,068870,A,A,실행,-7.3,31600.0,-13.7,일240,7.9,목표,5,17.7,513654382500
2003-11-13,003410,003410,A,A,주의,0.0,1605.0,-14.2,주60주,8.3,목표,3,-2.8,334173157570
2003-11-12,003410,003410,A,C,주의,-1.1,1640.0,-18.0,주60주,11.0,목표,5,-4.9,334173157570
2003-10-23,003450,003450,A,B,주의,-3.3,6290.0,-12.2,주60주,6.9,목표,3,-2.1,641025747180
2003-09-08,038400,038400,A,C,관찰만,-0.8,8760.0,-12.4,월10,7.1,목표,1,-20.1,530370000000
2003-08-07,005380,현대차,B,C,실행,-5.6,33000.0,-7.0,주60주,10.3,목표,6,2.7,7711922310400
2003-07-25,014900,014900,A,A,주의,-6.2,6320.0,-13.8,월10,8.0,목표,5,-15.5,322768171080
2003-07-21,014900,014900,A,A,실행,-11.5,7120.0,-13.0,일240,-7.6,손절,3,-14.7,322768171080
2003-06-27,005890,005890,A,B,실행,-15.6,6300.0,-13.6,일240,6.3,진행중,4,,420261231320
2003-06-24,055550,신한지주,A,C,실행,-18.0,12150.0,-12.6,월10,7.2,목표,7,30.0,3581423781250
2003-06-24,066570,LG전자,B,C,실행,-18.0,46400.0,-4.1,주60주,6.9,목표,2,29.3,5661033964650
2003-05-19,009830,한화솔루션,A,B,실행,-31.8,4370.0,-12.9,주60주,7.4,목표,2,33.9,374718118240
2003-04-25,047040,대우건설,A,A,실행,-38.8,2825.0,-12.3,일240,7.0,목표,2,22.3,469080144925
2003-04-25,000720,현대건설,A,B,실행,-38.8,2200.0,-19.4,일240,12.0,목표,2,8.6,810136934680
2003-02-26,001800,오리온홀딩스,A,C,실행,-37.0,52000.0,-12.6,주60주,-5.9,손절,5,2.9,305686483200
2003-01-27,025930,025930,A,A,실행,-36.7,13000.0,-15.0,일240,8.8,목표,5,-10.8,353475722600
2002-12-30,012990,012990,A,A,실행,-33.1,13600.0,-13.4,주60주,7.7,목표,3,19.9,614720000000
2002-12-27,001230,동국홀딩스,A,C,실행,-29.9,4770.0,-13.3,주60주,-5.6,손절,1,-9.4,395937150000
2002-12-24,003620,KG모빌리티,A,A,실행,-27.7,5810.0,-13.3,월10,-9.1,손절,3,-2.6,765610182960
2002-12-23,004010,004010,A,C,실행,-26.3,8900.0,-12.3,주60주,-5.5,손절,1,1.2,554412220220
2002-12-16,002380,KCC,A,A,실행,-26.2,120500.0,-15.7,주60주,-5.3,손절,8,-14.1,1350055320000
2002-11-29,003550,LG,A,A,실행,-22.7,8450.0,-13.3,일240,-9.6,손절,18,-17.3,720725072600
2002-10-22,006400,삼성SDI,A,C,실행,-31.8,72900.0,-16.7,주60주,10.0,목표,4,7.3,3821194985400
2002-10-09,005300,롯데칠성,A,B,실행,-33.9,608000.0,-12.0,일240,-5.0,손절,1,7.1,890786160000
2002-10-09,006400,삼성SDI,A,C,실행,-33.9,70700.0,-12.2,주60주,-5.3,손절,1,16.7,3821194985400
2002-09-26,035760,CJ ENM,A,B,실행,-29.4,58100.0,-12.5,주60주,-8.1,손절,7,-3.4,763382454600
2002-09-26,011170,롯데케미칼,A,A,실행,-29.4,18400.0,-13.4,주60주,-6.0,손절,2,23.4,812430000000
2002-09-25,035760,CJ ENM,A,B,실행,-29.8,58500.0,-22.0,주60주,-5.0,손절,3,-4.3,763382454600
2002-09-24,012750,에스원,A,B,실행,-28.3,18950.0,-13.9,주60주,8.0,목표,3,9.0,919580107600
2002-09-24,012990,012990,A,C,실행,-28.3,11600.0,-14.7,주60주,-7.8,트레일,11,28.0,700600000000
2002-09-24,035760,CJ ENM,A,A,실행,-28.3,66400.0,-17.0,일240,-5.5,손절,1,-17.2,763382454600
2002-09-23,012750,에스원,A,B,실행,-27.5,20000.0,-12.3,일240,-5.5,손절,2,2.0,919580107600
2002-09-09,011200,HMM,A,C,실행,-25.6,2690.0,-13.2,주60주,7.6,목표,6,-21.4,327772868220
2002-09-03,014900,014900,A,A,실행,-21.0,9140.0,-16.9,주60주,-7.5,손절,3,-11.7,511504202000
2002-08-07,002790,아모레퍼시픽홀딩스,A,B,실행,-27.5,118000.0,-13.2,일240,7.6,목표,3,2.1,1096603200000
2002-08-06,028150,028150,A,A,실행,-28.1,103500.0,-13.0,일240,7.5,목표,3,-19.9,836718750000
2002-08-06,005440,현대지에프홀딩스,A,A,실행,-28.1,30500.0,-12.4,일240,7.0,목표,3,-24.4,1025257161000
2002-08-05,003600,003600,A,C,실행,-27.9,15300.0,-15.5,주60주,9.2,목표,8,-17.3,2348442207000
2002-07-31,009840,009840,A,A,실행,-23.4,2825.0,-21.1,월10,-1.6,트레일,3,-46.0,441561749300
2002-07-29,000700,유수홀딩스,A,A,실행,-25.3,5510.0,-13.5,월10,-5.7,손절,5,-8.0,376315495500
2002-07-22,014900,014900,A,C,실행,-23.1,8200.0,-15.6,주60주,9.3,목표,1,4.9,364965198700
2002-07-22,005940,NH투자증권,A,A,실행,-23.1,13750.0,-12.4,주60주,7.1,목표,3,19.6,1626189760000
2002-07-11,001830,001830,A,A,실행,-18.4,5290.0,-12.6,주60주,7.2,목표,1,-21.2,511295109760
2002-07-11,018880,한온시스템,A,B,실행,-18.4,43450.0,-14.0,주60주,-5.9,손절,5,-3.5,575436400000
2002-06-27,003540,대신증권,A,C,실행,-24.2,16800.0,-15.8,주60주,9.4,목표,1,16.1,1102572640000
2002-06-27,005385,현대차우,A,B,실행,-24.2,11500.0,-19.9,주60주,12.4,목표,1,30.9,439424685000
2002-06-27,001450,현대해상,A,A,실행,-24.2,31150.0,-13.5,월10,7.8,목표,1,13.0,400512000000
2002-06-27,034120,SBS,A,A,실행,-24.2,40000.0,-13.8,일240,8.0,목표,4,8.2,1238568057500
2002-06-26,000700,유수홀딩스,A,B,실행,-25.1,5000.0,-12.3,주60주,7.0,목표,3,10.0,438676349040
2002-06-26,003690,코리안리,A,C,실행,-25.1,25800.0,-18.1,주60주,11.0,목표,1,17.4,394275189000
2002-06-26,001120,LX인터내셔널,A,A,실행,-25.1,4140.0,-14.6,주60주,8.5,목표,2,34.3,394400000000
2002-06-26,024110,기업은행,A,B,실행,-25.1,7100.0,-13.1,일240,7.5,목표,4,7.0,2553422967000
2002-06-26,009150,삼성전기,A,B,실행,-25.1,49600.0,-17.3,주60주,10.5,목표,1,10.5,5340599264000
2002-06-26,010140,삼성중공업,A,C,실행,-25.1,4185.0,-13.2,월10,7.6,목표,6,5.0,997336933920
2002-06-26,003540,대신증권,A,C,실행,-25.1,17000.0,-17.7,주60주,10.7,목표,2,17.1,1102572640000
2002-06-26,001450,현대해상,A,B,실행,-25.1,30600.0,-19.5,일240,12.1,목표,2,16.2,400512000000
2002-06-25,009150,삼성전기,A,C,실행,-19.4,54800.0,-14.9,월10,-11.7,손절,1,4.4,5340599264000
2002-06-20,036570,NC,A,C,실행,-17.1,142000.0,-12.1,주60주,-7.7,트레일,4,-8.5,800347500000
2002-06-19,036570,NC,A,C,실행,-17.2,143500.0,-14.6,주60주,-5.3,손절,1,-8.0,800347500000
2002-06-19,002790,아모레퍼시픽홀딩스,A,B,실행,-17.2,102000.0,-13.6,주60주,7.8,목표,1,27.5,1105104000000
2002-06-18,028080,휴맥스홀딩스,A,B,실행,-13.7,30800.0,-17.3,주60주,-7.2,손절,1,-26.8,1095002417250
2002-06-17,034020,두산에너빌리티,A,C,실행,-13.7,8650.0,-14.4,월10,-6.1,손절,2,-24.9,831516000000
2002-06-17,028080,휴맥스홀딩스,A,A,실행,-13.7,32800.0,-22.5,일240,-5.0,손절,1,-31.1,1095002417250
2002-05-31,005890,005890,A,C,실행,-15.1,8020.0,-13.0,주60주,-5.0,손절,1,-12.2,538417743640
2002-05-31,017670,SK텔레콤,B,C,실행,-15.1,270500.0,-6.7,월10,-9.0,손절,32,-16.8,24115797235000
2002-05-30,009410,태영건설,A,A,실행,-13.0,35000.0,-12.5,월10,7.1,목표,6,-10.3,325464000000
2002-05-29,008770,호텔신라,A,B,실행,-10.9,8070.0,-12.8,주60주,-6.2,손절,3,-16.1,431729331000
2002-05-15,015940,015940,A,C,실행,-8.0,23700.0,-12.2,월10,-5.0,손절,4,-22.2,632095200000
2002-04-30,001830,001830,A,A,실행,-10.2,5090.0,-15.9,주60주,9.4,목표,4,-10.2,569473109120
2002-04-29,002610,002610,A,B,실행,-10.6,66900.0,-27.7,주60주,-5.7,손절,1,-48.2,6980313150000
2002-04-26,002610,002610,B,B,실행,-7.2,78700.0,-27.5,월10,-5.4,손절,1,-54.0,6980313150000
2002-04-25,008270,008270,A,C,실행,-6.9,2950.0,-15.5,주60주,-5.0,손절,2,-36.3,530528655200
2002-04-23,009720,009720,A,B,주의,-1.3,80000.0,-17.1,일240,-6.6,손절,3,-5.9,904218000000
2002-04-12,003620,KG모빌리티,A,B,주의,-4.7,1110.0,-27.5,주60주,-5.3,손절,1,-43.8,1171947326125
2002-03-08,030200,KT,B,C,주의,-2.1,59000.0,-3.1,주60주,7.1,목표,8,-4.2,18201240119700
2002-02-15,000660,SK하이닉스,A,C,주의,-1.6,2015.0,-20.4,월10,-5.0,손절,1,-32.3,2467465118240
2002-01-16,000660,SK하이닉스,A,C,실행,-5.4,2675.0,-15.5,일240,-8.5,손절,1,-42.2,2447239994320
2001-12-18,008670,008670,A,C,실행,-8.6,4940.0,-14.5,일240,8.5,목표,2,13.4,1009945736140
2001-12-18,001510,SK증권,A,B,실행,-8.6,2130.0,-15.3,주60주,9.0,목표,6,13.6,805094685065
2001-12-17,009830,한화솔루션,A,C,실행,-8.0,3470.0,-16.4,월10,9.8,목표,8,77.8,403619249700
2001-09-17,005440,현대지에프홀딩스,A,A,실행,-31.0,10100.0,-18.5,주60주,11.4,목표,1,68.8,420412000000
2001-09-13,005380,현대차,A,A,실행,-27.9,18750.0,-15.2,월10,-8.0,손절,1,25.3,4666589352600
2001-09-13,000270,기아,A,C,실행,-27.9,7500.0,-14.3,주60주,-5.8,손절,1,26.7,3319370316600
2001-09-13,035720,카카오,A,C,실행,-27.9,28350.0,-12.6,월10,-8.4,손절,1,11.1,398728037500
2001-09-13,006260,LS,A,C,실행,-27.9,13800.0,-13.5,월10,-6.0,손절,1,3.3,534520000000
2001-09-12,036570,NC,A,B,실행,-31.3,92000.0,-14.4,월10,-5.0,손절,2,31.5,496023750000
2001-09-12,027460,027460,A,B,실행,-31.3,26500.0,-15.3,주60주,9.1,목표,1,,3407114175600
2001-09-12,023130,023130,A,A,실행,-31.3,16000.0,-13.0,일240,7.5,목표,1,,5221686647600
2001-09-12,005380,현대차,A,B,실행,-31.3,18800.0,-17.9,월10,-5.0,손절,2,19.7,4666589352600
2001-09-12,028080,휴맥스홀딩스,A,C,실행,-31.3,17650.0,-13.9,월10,8.1,목표,1,35.4,501942004200
2001-09-03,006800,미래에셋증권,A,C,실행,-26.6,7800.0,-13.3,일240,7.7,목표,1,-4.5,1233562445090
2001-09-03,005940,NH투자증권,A,B,실행,-26.6,8090.0,-12.1,월10,-7.2,트레일,7,7.5,1010644346250
2001-08-24,003450,003450,A,A,실행,-24.2,8280.0,-17.6,주60주,-8.6,트레일,5,-11.2,961538620770
2001-07-26,010520,010520,A,C,실행,-37.4,3240.0,-12.1,주60주,6.9,목표,12,-14.5,350157600000
2001-07-23,009720,009720,A,B,실행,-38.4,74200.0,-12.1,일240,6.9,목표,9,-29.9,823484250000
2001-07-19,010120,LS ELECTRIC,A,A,실행,-35.9,2245.0,-14.3,주60주,-5.6,손절,1,-18.3,385636118350
2001-07-18,010120,LS ELECTRIC,A,B,실행,-36.5,2300.0,-16.4,주60주,-7.2,손절,2,-13.7,385636118350
2001-07-11,009720,009720,A,B,실행,-35.0,69400.0,-27.7,주60주,0.0,트레일,2,-8.8,823484250000
2001-07-09,003450,003450,A,B,실행,-34.2,8380.0,-15.4,주60주,9.1,목표,3,-3.3,1093388398200
2001-07-09,006800,미래에셋증권,A,B,실행,-34.2,8050.0,-12.6,월10,7.2,목표,4,2.4,1437354989210
2001-04-16,009540,HD한국조선해양,A,A,실행,-44.0,22350.0,-14.7,일240,8.6,목표,6,28.9,2128000000000
2001-04-13,009540,HD한국조선해양,A,B,실행,-43.2,22300.0,-17.6,일240,10.7,목표,8,21.5,2128000000000
2001-03-30,006400,삼성SDI,A,C,실행,-42.4,54000.0,-13.3,일240,7.7,목표,4,19.4,2505153798000
2001-03-13,023130,023130,A,A,실행,-42.4,14500.0,-14.7,주60주,-6.6,손절,6,5.9,5423002775300
2001-03-13,003540,대신증권,A,C,실행,-42.4,10600.0,-17.2,주60주,10.4,목표,1,39.2,663495040000
2001-03-13,015580,015580,A,C,실행,-42.4,11100.0,-13.3,일240,-5.7,트레일,8,6.8,3723653208000
2001-03-05,005890,005890,A,B,실행,-38.3,6560.0,-16.4,월10,-8.1,트레일,5,-7.2,527004898700
2001-03-05,009830,한화솔루션,A,C,실행,-38.3,3630.0,-13.6,일240,7.9,목표,1,-3.6,418568110800
2001-03-05,001510,SK증권,A,A,실행,-38.3,2480.0,-12.8,일240,-6.0,손절,5,-3.8,762793351495
2001-02-22,035610,솔본,A,C,실행,-40.2,21100.0,-13.9,월10,-5.3,트레일,4,-9.0,700890243300
2001-02-05,000210,DL,A,A,실행,-40.7,5760.0,-12.7,일240,7.3,목표,3,-6.9,355593434000
2001-02-05,003490,대한항공,A,C,실행,-40.7,7230.0,-13.8,월10,8.0,목표,8,-21.4,539869099000
2001-01-11,000140,하이트진로홀딩스,A,C,실행,-47.0,36800.0,-13.6,주60주,-5.0,손절,4,17.4,439137504000
2001-01-11,004020,현대제철,A,C,실행,-47.0,3050.0,-14.3,월10,8.4,목표,1,29.5,486286268000
2001-01-03,010950,S-Oil,A,A,실행,-50.8,23400.0,-14.9,일240,-4.9,트레일,2,11.8,1548013390000
2000-11-23,000140,하이트진로홀딩스,A,C,실행,-51.4,37000.0,-14.0,일240,8.1,목표,3,3.0,617742251000
2000-09-22,000270,기아,A,C,실행,-47.8,5970.0,-19.9,월10,-7.4,손절,13,33.8,3033817888500
2000-09-19,000010,000010,A,C,실행,-46.1,2800.0,-17.2,월10,10.4,목표,1,6.8,2237562388925
2000-09-19,009720,009720,A,A,실행,-46.1,51100.0,-21.4,주60주,-5.9,손절,1,51.3,690273562500
2000-09-18,000010,000010,A,C,실행,-45.5,2885.0,-24.6,월10,-5.3,손절,1,-1.9,2237562388925
2000-09-08,009050,009050,A,C,실행,-38.3,2920.0,-14.1,월10,-7.8,손절,1,19.9,450804814040
2000-08-31,005930,삼성전자,A,A,실행,-35.0,273500.0,-12.1,주60주,-6.5,손절,3,-40.4,41352691563500
2000-08-24,020860,020860,A,A,실행,-32.1,62600.0,-12.1,주60주,-5.7,손절,1,-46.4,479108398500
2000-08-23,020860,020860,A,B,실행,-32.0,62700.0,-18.9,주60주,-5.9,손절,1,-52.2,479108398500
2000-08-18,020860,020860,A,C,실행,-31.2,74400.0,-22.1,일240,-6.9,트레일,3,-61.5,479108398500
2000-08-08,010120,LS ELECTRIC,A,C,실행,-37.1,3200.0,-15.6,월10,9.2,목표,2,-38.0,460170830300
2000-08-07,000010,000010,A,C,실행,-36.2,2985.0,-12.2,월10,-5.6,손절,1,20.3,2261330122950
2000-08-04,009050,009050,A,A,실행,-33.0,3475.0,-13.3,주60주,7.7,목표,3,-19.4,526155474600
2000-08-03,010520,010520,A,B,실행,-31.8,3725.0,-27.7,월10,-5.0,손절,1,-36.5,449883200000
2000-07-31,017670,SK텔레콤,A,A,실행,-33.3,278000.0,-13.1,주60주,-5.6,손절,5,-2.2,24784442260000
2000-07-28,017670,SK텔레콤,A,B,실행,-34.6,279000.0,-17.7,주60주,-6.0,손절,1,-9.1,32540724550000
2000-07-18,030210,다올투자증권,A,C,실행,-23.3,10600.0,-13.1,월10,-9.0,손절,1,-42.0,723769104000
2000-07-14,030210,다올투자증권,A,B,실행,-21.8,11250.0,-12.1,월10,-5.8,손절,1,-36.1,723769104000
2000-07-10,000310,000310,A,B,실행,-19.6,10750.0,-16.0,월10,-7.7,손절,1,-38.6,1756295913600
2000-07-07,024110,기업은행,A,C,실행,-20.5,5450.0,-18.3,월10,11.2,목표,2,-33.9,1968002373600
2000-06-26,030210,다올투자증권,A,A,실행,-25.3,11600.0,-14.1,월10,8.2,목표,2,-28.4,481909595080
2000-06-16,001830,001830,A,B,실행,-28.3,13700.0,-12.5,주60주,7.1,목표,2,-25.5,1396710036500
2000-06-12,000010,000010,A,B,실행,-20.1,3700.0,-14.4,월10,-10.8,트레일,2,-23.9,1768998489575
2000-05-24,009150,삼성전기,A,C,실행,-36.3,66000.0,-14.3,일240,-5.7,손절,2,-13.5,5634710111000
2000-05-24,005935,삼성전자우,A,B,실행,-36.3,126500.0,-13.1,주60주,-7.1,트레일,3,19.8,3560120623000
2000-05-23,005935,삼성전자우,A,C,실행,-35.8,136000.0,-15.0,일240,-6.4,손절,1,9.6,3560120623000
