code,fiscal_year,revenue,cogs,op_income,net_income,assets,liabilities,equity,current_assets,current_liab,cash,cfo,noncurrent_liab,issued_capital
268280,2019,377850724297.0,305667242567.0,46588002772.0,39565303971.0,311855158584.0,62545070863.0,249310087721.0,204347504515.0,40408164359.0,52908142421.0,68882982047.0,22136906504.0,2633945500.0
268280,2020,371989561446.0,296077027024.0,49208180724.0,34665653172.0,327103636590.0,66014613786.0,261089022804.0,217421243500.0,44021313880.0,79922337321.0,70382676860.0,21993299906.0,2633945500.0
268280,2021,531343052748.0,395467887534.0,95032118064.0,79903361416.0,438128597593.0,111607730515.0,326520867078.0,292525306152.0,97012314823.0,60537949145.0,32444505602.0,14595415692.0,2633945500.0
268280,2022,611649824176.0,479790369727.0,80853449953.0,64824227314.0,475733780981.0,96877962047.0,378855818934.0,297849052417.0,82880700804.0,42052741907.0,39429185319.0,13997261243.0,2633945500.0
268280,2023,437672918321.0,383562931606.0,22527162446.0,18604640644.0,461187881064.0,88131933996.0,373055947068.0,285140082282.0,71025568789.0,99334809610.0,109213530735.0,17106365207.0,2633945500.0
268280,2024,509267220489.0,406264045001.0,58767118333.0,54566854188.0,512101745784.0,105759888855.0,406341856929.0,339277775188.0,82491706756.0,68625722759.0,53958881515.0,23268182099.0,2633945500.0
268280,2025,532122514140.0,419106113590.0,65482438995.0,61302751052.0,549237107801.0,100739005312.0,448498102489.0,351357296318.0,72259981866.0,58959811112.0,76518495728.0,28479023446.0,2633945500.0
005420,2019,406823039948.0,382710861512.0,-5222743459.0,-14545817092.0,517011539183.0,285774553899.0,231236985284.0,151752693759.0,179534668569.0,34421275349.0,7761913163.0,106239885330.0,26110825000.0
005420,2020,355501971405.0,320554873474.0,5000687087.0,-15620904455.0,668524454552.0,418518509573.0,250005944979.0,203671818201.0,264023698511.0,25437703632.0,3929989052.0,154494811062.0,26110825000.0
005420,2021,512614348130.0,448345639573.0,30483818557.0,23503161026.0,681344297906.0,378544444235.0,302799853671.0,199203462450.0,255220604976.0,21601694145.0,30392168684.0,123323839259.0,27860157000.0
005420,2022,718194570102.0,637449553467.0,41427923296.0,31471670942.0,807858896061.0,409208860809.0,398650035252.0,299634118183.0,301235755887.0,38614000511.0,-1488423393.0,107973104922.0,35008228000.0
005420,2023,798983652893.0,752408941086.0,3005594005.0,-7469918831.0,1091033170883.0,446543561144.0,644489609739.0,377119311640.0,323120487326.0,68687310474.0,-44950167725.0,123423073818.0,38408228000.0
005420,2024,749281395087.0,707988158393.0,-2000900280.0,-52284123649.0,1204329599517.0,613616795423.0,590712804094.0,406984350596.0,497957360273.0,12425368257.0,-27720724252.0,115659435150.0,38408228000.0
005420,2025,664155164378.0,637572361126.0,-15986153874.0,-30961125757.0,1168366014277.0,584052108436.0,584313905841.0,307439400050.0,506176860413.0,42470783114.0,121742460863.0,77875248023.0,38408228000.0
284740,2019,663713920904.0,246479068268.0,120632414680.0,79879069611.0,626581362085.0,168765448284.0,457815913801.0,249338081625.0,141170477350.0,25079133654.0,8079393112.0,27594970934.0,2243733000.0
284740,2020,786635466440.0,289528251033.0,135835951356.0,86583493267.0,708121272872.0,172066718471.0,536054554401.0,280368351472.0,145111409016.0,41625264552.0,66235483074.0,26955309455.0,2243733000.0
284740,2021,893242238382.0,303813273729.0,178635561823.0,169181833611.0,969414332798.0,269738601569.0,699675731229.0,399962379049.0,204264268379.0,108442742524.0,40590934775.0,65474333190.0,2243733000.0
284740,2022,938072669980.0,367539586934.0,119943993497.0,114550883045.0,1016960290726.0,222383617986.0,794576672740.0,410913985435.0,189806861892.0,89771057310.0,27605118786.0,32576756094.0,2243733000.0
284740,2023,954551724190.0,371115683560.0,144873008354.0,121298841327.0,1138110386834.0,238828611222.0,899281775612.0,460929460989.0,226054860124.0,106345916569.0,64066336251.0,12773751098.0,2243733000.0
284740,2024,1057208774499.0,393914928252.0,164815752780.0,136132676403.0,1381577133923.0,334896272718.0,1046680861205.0,,,176614948652.0,37648911853.0,,2243733000.0
284740,2025,1121342626136.0,403524099869.0,169362970577.0,134319541308.0,1580152868881.0,313829152805.0,1266323716076.0,654971924684.0,277167058143.0,162643604187.0,8710300042.0,36662094662.0,2243733000.0
001530,2019,939505843005.0,690834367505.0,48572112828.0,26344949771.0,956980357290.0,431474519067.0,525505838223.0,327402536533.0,309127930135.0,29969978554.0,57881898825.0,122346588932.0,12107100000.0
001530,2020,679668085533.0,592409442130.0,26370789955.0,24047324382.0,882559327707.0,365891603581.0,516667724126.0,263486687515.0,238880922357.0,33735065850.0,34505038804.0,127010681224.0,12328045000.0
001530,2021,813085258056.0,701450573134.0,48592979653.0,46334631668.0,993144117431.0,419638627677.0,573505489754.0,349477508082.0,306523414927.0,52178563184.0,24848897859.0,113115212750.0,12553275000.0
001530,2022,913722865510.0,807243827246.0,44754402506.0,57491368300.0,1000282518406.0,381086723056.0,619195795350.0,337548132713.0,272195151884.0,45171124516.0,38954775040.0,108891571172.0,12784135000.0
001530,2023,682872127202.0,620543126282.0,6304538045.0,5995805541.0,975653234729.0,370119040311.0,605534194418.0,307955941619.0,290898144472.0,47621391004.0,38438794072.0,79220895839.0,13020338500.0
001530,2024,651725598894.0,585161197948.0,7810548526.0,2502884010.0,1013743449745.0,449411248598.0,564332201147.0,321145555378.0,337713509938.0,46380089468.0,38587377915.0,111697738660.0,13258853000.0
001530,2025,601351665454.0,541884469567.0,-1544756113.0,-9968597538.0,1024755857460.0,504274251329.0,520481606131.0,293733705594.0,396256440534.0,40704000871.0,3943698490.0,108017810795.0,13747368000.0
031430,2019,1425001391547.0,588094109378.0,84491939395.0,74001043061.0,1128879552270.0,529582127395.0,599297424875.0,436317471701.0,292334884529.0,4646806684.0,102976317434.0,237247242866.0,35700000000.0
031430,2020,1325499683994.0,581665951327.0,33764331574.0,50958180102.0,1147454446219.0,506237600251.0,641216845968.0,426786183462.0,300185227719.0,26746085550.0,104572082130.0,206052372532.0,35700000000.0
031430,2021,1450778572821.0,593367183716.0,91971396487.0,82629049731.0,1159127578385.0,439493173788.0,719634404597.0,459823817817.0,203805218571.0,48237870075.0,153285247445.0,235687955217.0,35700000000.0
031430,2022,1553877316519.0,608045012987.0,115270511523.0,118792238428.0,1278681814634.0,445005786973.0,833676027661.0,547064855331.0,282263660680.0,48752301220.0,109993406077.0,162742126293.0,35700000000.0
031430,2023,1354327166187.0,526592074694.0,48733428811.0,39649249111.0,1324069585447.0,472354835583.0,851714749864.0,598157171614.0,326150643864.0,153501151954.0,114843844858.0,146204191719.0,35700000000.0
031430,2024,1308633993458.0,501395841165.0,26839827864.0,32675918483.0,1333123240117.0,486609054388.0,846514185729.0,524533100412.0,328810219093.0,37916391985.0,25997310996.0,157798835295.0,35700000000.0
031430,2025,1109969262713.0,439071744527.0,-11496780963.0,4119597354.0,1433177710336.0,592689936186.0,840487774150.0,616668412778.0,361850721102.0,38638365593.0,29603466551.0,230839215084.0,35700000000.0
230360,2019,111354943418.0,,37837722117.0,33353049263.0,139596963745.0,30155128520.0,109441835225.0,119412961393.0,29291062849.0,39656111318.0,21293476411.0,864065671.0,1619893700.0
230360,2020,177030755581.0,,58860907917.0,54768500217.0,195020171116.0,45744337164.0,149275833952.0,169210218888.0,40344629400.0,41432434478.0,51056777388.0,5399707764.0,3251787400.0
230360,2021,229662475960.0,51926686398.0,40062457774.0,27114821401.0,274724499695.0,108641443308.0,166083056387.0,191268713597.0,91459685635.0,81744206271.0,42413014248.0,17181757673.0,3273302900.0
230360,2022,352756160978.0,98394928756.0,56589658372.0,45165923389.0,309674299000.0,96124869385.0,213549429615.0,229794897462.0,81669362839.0,82864796021.0,48171941064.0,14455506546.0,3295302900.0
230360,2023,350477745124.0,98844040629.0,55096283183.0,48854154100.0,348309594468.0,91992812339.0,256316782129.0,257760065738.0,85250639319.0,66313476998.0,35538483173.0,6742173020.0,3295302900.0
230360,2024,357201038603.0,103952505036.0,46967630959.0,36235474007.0,403794144019.0,121318759290.0,282475384729.0,289022816943.0,101991105422.0,91421494892.0,17338437839.0,19327653868.0,3295302900.0
230360,2025,448812711590.0,148842554771.0,45446622735.0,17687233782.0,420946238182.0,154950927865.0,265995310317.0,315653182216.0,133144841083.0,91495832894.0,37570999282.0,21806086782.0,3295302900.0
332570,2020,37354123248.0,32355899864.0,-3703218551.0,9295789998.0,104877509881.0,7460387061.0,97417122820.0,81760850060.0,1336416748.0,10197453165.0,-6913352827.0,6123970313.0,18570678000.0
332570,2021,60002097873.0,51148169686.0,159718992.0,-7631569240.0,109314064823.0,23073972528.0,86240092295.0,96491191568.0,17771107378.0,3027658755.0,-22431291840.0,5302865150.0,18570678000.0
332570,2022,51388503167.0,36694096626.0,4325015868.0,-10389635536.0,118631662550.0,56653911695.0,61977750855.0,103313330256.0,53134905734.0,39573981798.0,22526000148.0,3519005961.0,18670678000.0
332570,2023,68149317459.0,51270966769.0,6424251685.0,19457636930.0,142828187449.0,59805172910.0,83023014539.0,123590619204.0,53986350252.0,30319833206.0,6000061323.0,5818822658.0,19719678000.0
332570,2024,122129660010.0,96083559930.0,10771020985.0,-7717133288.0,164600371302.0,74524973499.0,90075397803.0,125707242804.0,68823833727.0,28967299033.0,26277378044.0,5701139772.0,21605206500.0
332570,2025,125476577087.0,97492307354.0,3908628660.0,16391787281.0,231884645633.0,98557893184.0,133326752449.0,158467561775.0,68287132992.0,21273286350.0,23044997551.0,30270760192.0,25756039000.0
393890,2022,257451425430.0,189024870124.0,58027154917.0,55257959855.0,1078240739103.0,143595088109.0,934645650994.0,477010049837.0,115150107015.0,284340781316.0,33712397843.0,28444981094.0,16848259000.0
393890,2023,304986337193.0,246264954346.0,46391318239.0,53621155391.0,1358510063106.0,358102062582.0,1000408000524.0,265638142427.0,238910523947.0,87543717104.0,134317586060.0,119191538635.0,16848259000.0
393890,2024,322073352106.0,375204878982.0,-70938111834.0,-72205558117.0,1810190530958.0,841548385907.0,968642145051.0,246942073956.0,332580315304.0,59727248026.0,-15808860845.0,508968070603.0,16921572000.0
393890,2025,110812962474.0,223972080741.0,-127642966602.0,-162065805577.0,1945436490500.0,1050958687949.0,894477802551.0,136812959013.0,376305947168.0,26994202825.0,-27463755027.0,674652740781.0,16921572000.0
035890,2019,1242974178288.0,1064510806363.0,118232063562.0,61814559375.0,976143473077.0,581719951470.0,394423521607.0,651383889024.0,462834830522.0,167020238972.0,83022998654.0,118885120948.0,103540594000.0
035890,2020,1278313080253.0,1036663344252.0,174431554176.0,127482354316.0,1255419016079.0,715556841628.0,539862174451.0,808140119600.0,578921079883.0,169620360597.0,236076916800.0,136635761745.0,114904228500.0
035890,2021,1329960715695.0,1066115427982.0,206790324507.0,137282158161.0,1520661772663.0,853692780130.0,666968992533.0,918188003769.0,704000923227.0,177796937504.0,285637707614.0,149691856903.0,114904228500.0
035890,2022,1437668988542.0,1159844658319.0,206067723959.0,100104506234.0,1616043503826.0,860191630774.0,755851873052.0,1027034109514.0,711603988281.0,267668684482.0,151134961610.0,148587642493.0,114904228500.0
035890,2023,1441907750436.0,1151554959168.0,228215359127.0,126686472990.0,1538840693965.0,695168687177.0,843672006788.0,988686976873.0,590063060790.0,220255934189.0,80678660787.0,105105626387.0,114904228500.0
035890,2024,1473606222319.0,1166678674971.0,235743001764.0,159284478910.0,1540590467352.0,566802380650.0,973788086702.0,975402856471.0,460756588420.0,188130985813.0,242762007714.0,106045792230.0,114904228500.0
035890,2025,1100130344137.0,869325108596.0,144388838105.0,120601252773.0,1623933171319.0,538200951859.0,1085732219460.0,967709459267.0,357804475136.0,218456049562.0,-3753124031.0,180396476723.0,114904228500.0
377740,2022,479657089813.0,138925428858.0,295409547762.0,307797756625.0,1757001765786.0,156849683848.0,1600152081938.0,824836143679.0,49505015315.0,681067042884.0,249099718306.0,107344668533.0,50938024000.0
377740,2023,90080965589.0,101650043327.0,-47041101526.0,-20496527310.0,1592842324191.0,36266411140.0,1556575913051.0,456477758210.0,10800896172.0,147395062404.0,-4193526652.0,25465514968.0,51028024000.0
377740,2024,102780333919.0,51540487808.0,12215167998.0,55261403734.0,1697157256602.0,61384157458.0,1635773099144.0,465700247721.0,23655700987.0,107340687355.0,57916529317.0,37728456471.0,51028024000.0
377740,2025,118323544203.0,52555235683.0,16705690020.0,-87497889504.0,1555892006169.0,44645305237.0,1511246700932.0,406823763768.0,13118672172.0,17870634533.0,14381482563.0,31526633065.0,51028024000.0
271940,2021,117690718877.0,86860689050.0,9802681380.0,8963456196.0,343543079609.0,36385115045.0,307157964564.0,304552561624.0,31435509884.0,77486394090.0,15202049705.0,4949605161.0,18156595000.0
271940,2022,109080826437.0,85558488334.0,2772987763.0,7043344617.0,342505450921.0,27786557872.0,314718893049.0,293758323525.0,23684902324.0,13684765929.0,5679353314.0,4101655548.0,18156595000.0
271940,2023,78740158706.0,69055641728.0,-9799275704.0,1409437797.0,338352795709.0,22448808838.0,315903986871.0,289215686092.0,17898355522.0,10536366385.0,4344908765.0,4550453316.0,18156595000.0
271940,2024,79297672959.0,67546599394.0,-9515638086.0,1816544405.0,344277767089.0,26806085878.0,317471681211.0,285465117720.0,21477389959.0,7342048728.0,9949378409.0,5328695919.0,18156595000.0
271940,2025,81586396146.0,74476840634.0,-11204466312.0,-1999171539.0,347965356897.0,32872283224.0,315093073673.0,286016218512.0,25812934196.0,5959602587.0,-4589895653.0,7059349028.0,18156595000.0
099190,2019,189844257361.0,103062886125.0,30172842156.0,23263932301.0,270042337845.0,68951050168.0,201091287677.0,128983376805.0,41791912296.0,34473095533.0,37950911704.0,27159137872.0,6868619000.0
099190,2020,203707640796.0,107920410894.0,30455987440.0,27295506466.0,307030228683.0,83903971088.0,223126257595.0,159943221515.0,31625746505.0,30539367994.0,34614942255.0,52278224583.0,6868619000.0
099190,2021,232934791026.0,130870292936.0,34826754603.0,25150572055.0,429179672500.0,144439371550.0,284740300950.0,207653668592.0,38390963908.0,47191911254.0,17223810739.0,106048407642.0,6868619000.0
099190,2022,264837131105.0,159351149856.0,19807041920.0,15907551228.0,449570179624.0,144814029282.0,304756150342.0,217187117224.0,74562926863.0,61597232711.0,6653468563.0,70251102419.0,6876869000.0
099190,2023,265120260375.0,159061309156.0,10929438236.0,3404496867.0,498816262149.0,195321340414.0,303494921735.0,207526024894.0,139305012345.0,45334387422.0,13045086886.0,56016328069.0,13759136500.0
099190,2024,291137903797.0,177604266307.0,2657678239.0,-1952791476.0,590868134115.0,247886717849.0,342981416266.0,270907264790.0,112085028736.0,67637960334.0,22958070895.0,135801689113.0,13820636500.0
099190,2025,315444741611.0,190183616077.0,7886581393.0,-6690635026.0,577662983387.0,239341941926.0,338321041461.0,253709873504.0,166913152757.0,45003657684.0,20119708503.0,72428789169.0,13868136500.0
019170,2019,189721696062.0,113536906199.0,5602147272.0,5394986670.0,385878895721.0,170985479002.0,214893416719.0,224956720292.0,133953359912.0,23374207811.0,19350539803.0,37032119090.0,27592495000.0
019170,2020,197750767003.0,121223562281.0,7845515554.0,5045736921.0,492915057237.0,112819609229.0,380095448008.0,338576913989.0,83337026329.0,55802610841.0,20062347351.0,29482582900.0,27592495000.0
019170,2021,189237234928.0,111849720582.0,-14306402883.0,-11526010683.0,398349774820.0,38025374676.0,360324400144.0,232997032735.0,28550128611.0,27636740866.0,-71027968122.0,9475246065.0,27592495000.0
019170,2022,209287627763.0,131314541445.0,-34018686326.0,-35308829351.0,361536058296.0,30777770605.0,330758287691.0,196541780854.0,27167237503.0,41690732543.0,-26443578950.0,3610533102.0,27592495000.0
019170,2023,200228582505.0,119951150322.0,-47392405096.0,-57272531694.0,350083639799.0,79301495101.0,270782144698.0,198935275596.0,76384880652.0,43800113472.0,-24847572603.0,2916614449.0,27592495000.0
019170,2024,221094069689.0,139289983945.0,-20455432597.0,-15373463449.0,342092805074.0,84002936786.0,258089868288.0,189321115229.0,75843983909.0,41985982517.0,-15154792750.0,8158952877.0,27592495000.0
019170,2025,234680653227.0,132009848952.0,14255167972.0,8389168304.0,352466324389.0,81738685157.0,270727639232.0,206735795816.0,66909487992.0,47432744889.0,17253671683.0,14829197165.0,27592495000.0
030520,2019,319255505065.0,154287337680.0,33207230955.0,22125530955.0,651671869355.0,318008571363.0,333663297992.0,240071959490.0,96256026337.0,82607723175.0,40507204169.0,221752545026.0,12881216500.0
030520,2020,401368513888.0,193962936009.0,68214217894.0,46611674203.0,722343207925.0,269801632728.0,452541575197.0,287476906401.0,175023061275.0,91490278104.0,67176334799.0,94778571453.0,12948784000.0
030520,2021,391669684818.0,203008421408.0,43289598197.0,4371304748.0,846663748975.0,296946967899.0,549716781076.0,360806962576.0,203911609613.0,162563248845.0,54207664474.0,93035358286.0,13262972000.0
030520,2022,242008402693.0,95118958359.0,25023371169.0,16708892290.0,694887464281.0,213922218166.0,480965246115.0,313627880990.0,162891358673.0,106719672145.0,23763219174.0,51030859493.0,13262972000.0
030520,2023,271099772341.0,111726082309.0,34150052679.0,-27497127633.0,631779379665.0,161199361669.0,470580017996.0,288442474896.0,104042583057.0,80902131469.0,47127803891.0,57156778612.0,13465674000.0
030520,2024,304773304445.0,117500810872.0,40422695177.0,13996109787.0,681939379443.0,196273107269.0,485666272174.0,301472580464.0,130175967340.0,107448198257.0,55971772307.0,66097139929.0,13465674000.0
030520,2025,326744735334.0,128628637213.0,36397225985.0,24577732451.0,728546530735.0,232045987045.0,496500543690.0,328633633786.0,157567748409.0,132320127435.0,69730080098.0,74478238636.0,13465674000.0
199800,2019,1125062520.0,442840448.0,-16576902543.0,-16277597374.0,29865281463.0,3095522545.0,26769758918.0,22428325511.0,1890610553.0,8636644354.0,-9974249260.0,1204911992.0,3258124500.0
199800,2020,713092877.0,323803805.0,-14781528871.0,-14697763778.0,30061626660.0,3079113711.0,26982512949.0,20423981595.0,1806566087.0,14848544840.0,-10070210382.0,1272547624.0,3361287500.0
199800,2021,1597275445.0,510872139.0,-20730700761.0,-20692478003.0,87673408254.0,3010024951.0,84663383303.0,75489100414.0,1985210819.0,12647579697.0,-14827687149.0,1024814132.0,3926213500.0
199800,2022,743463618.0,185064534.0,-19385619824.0,-18177154401.0,75430640374.0,4961552268.0,70469088106.0,56666290141.0,3858616537.0,16164852946.0,-14986540427.0,1102935731.0,3942547000.0
199800,2023,1103409421.0,168445146.0,-17087547698.0,-42340173030.0,93450754009.0,63356193375.0,30094560634.0,66235320346.0,1771120480.0,34512822385.0,-14907423236.0,61585072895.0,3959637000.0
199800,2024,890961033.0,217932388.0,-21798459510.0,6231842138.0,75478506407.0,17042659114.0,58435847293.0,50406121181.0,15640247720.0,16242416858.0,-16456995760.0,1402411394.0,4274558000.0
199800,2025,1306445108.0,166590069.0,-23294295129.0,-36764280220.0,61654915231.0,5803423294.0,55851491937.0,31227836746.0,4188906742.0,9477692840.0,-20217744733.0,1614516552.0,4484142500.0
009410,2019,3924370755051.0,3264730325878.0,391222215957.0,99503774891.0,5916135643476.0,4344689189810.0,1571446453666.0,3528391047116.0,2638231953733.0,505636585955.0,35913747206.0,1706457236077.0,39478740000.0
009410,2020,2281511661052.0,1860422953162.0,250925459796.0,532516651110.0,3798270930253.0,3151457432489.0,646813497764.0,2501226776943.0,1934746899006.0,313894634469.0,950765121135.0,1216710533483.0,20100620000.0
009410,2021,2751710633294.0,2386845540632.0,174547312597.0,65427170222.0,3734783195004.0,3025556021618.0,709227173386.0,2009714808342.0,1964052057429.0,574685030201.0,556996312150.0,1061503964189.0,20100620000.0
009410,2022,2605096732189.0,2346646110459.0,91547554846.0,49070962250.0,4323308266498.0,3582445702772.0,740862563726.0,2251456331195.0,2213048292164.0,329349268044.0,-144532290586.0,1369397410608.0,20100620000.0
009410,2023,3352921775830.0,3088392003421.0,-404531815195.0,-1456960619972.0,4640488559862.0,5080708761456.0,-440220201594.0,2241268819819.0,4414397329194.0,224569253923.0,-302290575812.0,666311432262.0,20100620000.0
009410,2024,2686174110954.0,2501622024561.0,20642182140.0,66803953317.0,4323923757006.0,3796724785337.0,527198971669.0,2195061005399.0,2499973532470.0,344674696792.0,61614346825.0,1296751252867.0,147252797500.0
009410,2025,2174483568714.0,1985463163912.0,52789167779.0,95829321273.0,4127053459058.0,3484163079501.0,642890379557.0,1642557541666.0,2435212777936.0,383478032241.0,115087827658.0,1048950301565.0,149120026000.0
003280,2019,102166837765.0,96504366120.0,-12364292518.0,-51356550723.0,430962722421.0,400043338929.0,30919383492.0,93810123603.0,202347421683.0,13657451103.0,-12048291083.0,197695917246.0,56056196000.0
003280,2020,88938838463.0,81592855915.0,-5797542983.0,-50876456210.0,286775957768.0,313059822973.0,-26283865205.0,59094649112.0,152820982471.0,4912668248.0,-3958236988.0,160238840502.0,58366279500.0
003280,2021,81724313869.0,76051103179.0,-1874688534.0,16436494237.0,247298683108.0,144358895306.0,102939787802.0,55263611296.0,26670340739.0,38188658034.0,-2635681650.0,117688554567.0,120212449500.0
003280,2022,177860078064.0,132899975973.0,29679321670.0,23809908600.0,317059936570.0,181755200200.0,135304736370.0,105041636229.0,65840697710.0,60803555334.0,32737334185.0,115914502490.0,120212449500.0
003280,2023,164811542047.0,122169895354.0,24563227868.0,34733504205.0,325653339437.0,154939133840.0,170714205597.0,101272964130.0,57723186739.0,17293124724.0,25372869381.0,97215947101.0,120212449500.0
003280,2024,188000981753.0,142418436580.0,27541001667.0,39961399082.0,443559317530.0,209520122001.0,234039195529.0,102086052549.0,65466002331.0,30368150519.0,47258240449.0,144054119670.0,120212449500.0
003280,2025,180812754057.0,152161852519.0,11275759234.0,30324384354.0,452822023717.0,192913139530.0,259908884187.0,154115299502.0,64344870497.0,84587026588.0,38014074656.0,128568269033.0,120212449500.0
125490,2025,155882334021.0,135496936846.0,10292961804.0,3657713643.0,193037330869.0,87486734799.0,105550596070.0,90924229163.0,60223949242.0,8523790418.0,4378422170.0,27262785557.0,4313870200.0
009900,2020,809027813381.0,707060757678.0,66211555281.0,-88786090362.0,476900966475.0,292854333889.0,184046632586.0,288948185008.0,224682322322.0,88466092142.0,48131126189.0,68172011567.0,19786500500.0
009900,2021,1107708433619.0,1005213978659.0,56483430574.0,45336209515.0,719480410348.0,422389631503.0,297090778845.0,435371071041.0,332069289931.0,100969985320.0,22790634743.0,90320341572.0,26235066500.0
009900,2022,1515242090552.0,1313676409616.0,126853664705.0,85711784999.0,929267254095.0,545467699718.0,383799554377.0,562797781474.0,375289532166.0,136162552051.0,97679793766.0,170178167552.0,26235066500.0
009900,2023,1738905096629.0,1453752019764.0,208112383711.0,152651612715.0,1044875997928.0,509720440831.0,535155557097.0,646838346174.0,326691683512.0,252817761204.0,246191220695.0,183028757319.0,26235066500.0
009900,2024,1573818204184.0,1349204044511.0,148119754582.0,129093643417.0,1210314499204.0,512838006337.0,697476492867.0,704495197208.0,286388478382.0,266602309847.0,203697591841.0,226449527955.0,26235066500.0
009900,2025,1619154581776.0,1436537146166.0,102591824890.0,68334903349.0,1420721058269.0,651835347699.0,768885710570.0,843073681618.0,405986715805.0,214182715859.0,158876295088.0,245848631894.0,26235066500.0
290550,2019,337722377825.0,318174886054.0,12886301613.0,7942696243.0,114499310000.0,56178570604.0,58320739396.0,85268077839.0,55735165140.0,23472610894.0,9632521374.0,443405464.0,4115666500.0
290550,2020,346146178667.0,323096006260.0,14471535471.0,10822106006.0,103099474243.0,35805405641.0,67294068602.0,67772675343.0,35698640043.0,24892315482.0,17378145468.0,106765598.0,4115666500.0
290550,2021,315241528615.0,289732017256.0,18132892648.0,8744375330.0,205454093919.0,126681209732.0,78772884187.0,168940307186.0,71229814587.0,32616343594.0,9685195503.0,55451395145.0,8231333000.0
290550,2022,363542945233.0,332804894099.0,21185243178.0,19639533722.0,200048991452.0,99251705735.0,100797285717.0,135183325378.0,68873854791.0,29086376681.0,25154080239.0,30377850944.0,8231333000.0
290550,2023,280218060416.0,253426352953.0,14686766746.0,4373432214.0,239434636245.0,107003394329.0,132431241916.0,136585970007.0,103950792715.0,35956145160.0,11634854366.0,3052601614.0,9334185500.0
290550,2024,403349872283.0,366112829944.0,23085704326.0,26872478520.0,285758564764.0,104002324800.0,181756239964.0,164005429938.0,97856088178.0,68208565461.0,28518234218.0,6146236622.0,10000615000.0
290550,2025,425776296391.0,387467323165.0,21573699533.0,23172035965.0,319676364759.0,116864501833.0,202811862926.0,182049730548.0,110498743737.0,56506451054.0,4514778387.0,6365758096.0,10000615000.0
060280,2019,34388092880.0,28825254780.0,-4315230736.0,-25918256722.0,47125377014.0,3145442799.0,43979934215.0,35923547856.0,2521687868.0,1971477207.0,-5075309978.0,623754931.0,16678626500.0
060280,2020,39281591877.0,29922419771.0,519618507.0,416632063.0,48878697608.0,4084018531.0,44794679077.0,39064295307.0,3409252923.0,2507447374.0,-1529967111.0,674765608.0,16701530500.0
060280,2021,42794971254.0,33739378491.0,-1817085895.0,-2341879864.0,61305978464.0,18404311086.0,42901667378.0,50470877162.0,18270579852.0,2575906915.0,-8742049877.0,133731234.0,16724434500.0
060280,2022,64990650977.0,50601151010.0,1110696832.0,-3040884942.0,98397868065.0,16717330584.0,81680537481.0,75951519920.0,16588731455.0,1555716581.0,-13082529313.0,128599129.0,19453545000.0
060280,2023,72882216212.0,53583836478.0,1135441826.0,-4856019331.0,107369633384.0,6941053161.0,100428580223.0,90831323842.0,4932862877.0,17091910670.0,5080265763.0,2008190284.0,20477995000.0
060280,2024,55531259080.0,40903681813.0,-5821504455.0,-8757927985.0,102583453315.0,9202707135.0,93380746180.0,87942029346.0,7936446825.0,13885429281.0,3849796923.0,1266260310.0,20544995000.0
060280,2025,74531816400.0,49693789409.0,2361804478.0,2771488547.0,101137762292.0,4888797824.0,96248964468.0,87129368433.0,4211479677.0,18688000180.0,-11258378658.0,677318147.0,20544995000.0
025980,2019,142703753903.0,83192019067.0,4710346637.0,-7979907837.0,845966626271.0,452567634439.0,393398991832.0,120346865564.0,63050778334.0,54677671809.0,15978031352.0,389516856105.0,8464500400.0
025980,2020,114059446037.0,76873998297.0,-31723745964.0,-44795194655.0,1143676045142.0,776959250375.0,366716794767.0,351959192383.0,290809060908.0,206857319756.0,22317408723.0,486150189467.0,8517878700.0
025980,2021,219820294987.0,96521144170.0,59730733449.0,16681634105.0,1385135410423.0,984579930996.0,400555479427.0,466549492388.0,565777199207.0,266455547477.0,175764709350.0,418802731789.0,8523086300.0
025980,2022,325346438455.0,125771239710.0,115222889272.0,33987271560.0,1734786833894.0,1224152226029.0,510634607865.0,525676438032.0,749253093649.0,177803847320.0,43040164992.0,474899132380.0,8642890100.0
025980,2023,897296641579.0,530608309726.0,267047733935.0,210408476713.0,1544905550031.0,841067756663.0,703837793368.0,169626114974.0,414079608931.0,78388080863.0,87514251179.0,426988147732.0,9162947800.0
025980,2024,285159195284.0,177204070871.0,800283769.0,-32369258163.0,1622402228785.0,911040886185.0,711361342600.0,192731025136.0,458863039619.0,96077624084.0,4345445080.0,452177846566.0,286623096878.0
025980,2025,258070776397.0,159187351108.0,8316490610.0,-38044863875.0,1610359434308.0,883997512403.0,726361921905.0,196804600565.0,235490416624.0,100300596867.0,36085973977.0,648507095779.0,341071305526.0
448730,2023,9278256098.0,,5611737396.0,458296429.0,742411662610.0,369140414916.0,373271247694.0,29426834248.0,3232930726.0,28173029997.0,2185794224.0,365907484190.0,38650000000.0
448730,2024,10190719332.0,,5934214718.0,361410363.0,882689580845.0,463239928835.0,419449652010.0,45469959805.0,15910608375.0,39265072087.0,5220583980.0,447329320460.0,45525000000.0
448730,2025,12236124626.0,,7403212797.0,3068333554.0,868078558297.0,461532884850.0,406545673447.0,32661028044.0,435274372429.0,30467997573.0,4568844646.0,26258512421.0,45525000000.0
