출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,창완결_126,잔여봉,고점6M,P0_카드,P0_how,P0_bars,P0_H40,P0_H63,P0_H126,P2_T10_H40,P2_T12_H40,P2_T15_H40,P2_T20_H40,P2_T25_H40,P2_T10_H63,P2_T12_H63,P2_T15_H63,P2_T20_H63,P2_T25_H63,P2_T10_H126,P2_T12_H126,P2_T15_H126,P2_T20_H126,P2_T25_H126,P1_T10_H40_be,P1_T10_H40_tr,P1_T12_H40_be,P1_T12_H40_tr,P1_T15_H40_be,P1_T15_H40_tr,P1_T20_H40_be,P1_T20_H40_tr,P1_T25_H40_be,P1_T25_H40_tr,P1_T10_H63_be,P1_T10_H63_tr,P1_T12_H63_be,P1_T12_H63_tr,P1_T15_H63_be,P1_T15_H63_tr,P1_T20_H63_be,P1_T20_H63_tr,P1_T25_H63_be,P1_T25_H63_tr,P1_T10_H126_be,P1_T10_H126_tr,P1_T12_H126_be,P1_T12_H126_tr,P1_T15_H126_be,P1_T15_H126_tr,P1_T20_H126_be,P1_T20_H126_tr,P1대표_잔여수익,P1대표_잔여봉,P1대표_how,P1_T25_H126_be,P1_T25_H126_tr
2022-06-13,299900,위지윅스튜디오,A,C,실행,-24.2,24500.0,-16.8,주60주,-5.0,손절,1,4.9,1388797182500,True,996,0.07959183673469394,-0.050000000000000044,손절,1,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,,0,손절,-0.050000000000000044,-0.050000000000000044
2022-06-13,032820,우리기술,A,B,실행,-24.2,2170.0,-12.1,일240,-5.0,손절,1,-4.8,346166850015,True,1011,0.12442396313364057,-0.050000000000000044,손절,1,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,,0,손절,-0.050000000000000044,-0.050000000000000044
2022-06-08,028300,HLB,A,B,실행,-20.5,38050.0,-12.2,주60주,7.0,목표,1,16.0,4853588376000,True,1014,0.5111695137976346,0.06964520367936933,목표,1,0.06964520367936933,0.06964520367936933,0.06964520367936933,-0.0018396846254927768,-0.02402102496714853,-0.05729303547963205,-0.05873850197109065,-0.05873850197109065,-0.0018396846254927768,-0.02402102496714853,-0.05729303547963205,-0.05873850197109065,-0.05873850197109065,-0.0018396846254927768,-0.02402102496714853,-0.05729303547963205,-0.05873850197109065,-0.05873850197109065,0.034822601839684664,0.033902759526938275,0.034822601839684664,0.0228120893561104,0.034822601839684664,0.0061760840998686395,0.034822601839684664,-0.021550591327200996,0.034822601839684664,-0.04927726675427063,0.034822601839684664,0.033902759526938275,0.034822601839684664,0.0228120893561104,0.034822601839684664,0.0061760840998686395,0.034822601839684664,-0.021550591327200996,0.034822601839684664,-0.04927726675427063,0.034822601839684664,0.033902759526938275,0.034822601839684664,0.0228120893561104,0.034822601839684664,0.0061760840998686395,0.034822601839684664,-0.021550591327200996,-0.11274638633377132,6,2단트레일,0.034822601839684664,-0.04927726675427063
2022-06-08,067630,HLB생명과학,A,B,실행,-20.5,12900.0,-12.5,일240,7.2,목표,1,3.9,1494544967650,True,1014,0.40697674418604657,0.07170542635658905,목표,1,0.07170542635658905,0.07170542635658905,0.07170542635658905,0.03953488372093017,0.016434108527131785,-0.0182170542635659,-0.06007380490956071,-0.06007380490956071,0.03953488372093017,0.016434108527131785,-0.0182170542635659,-0.06007380490956071,-0.06007380490956071,0.03953488372093017,0.016434108527131785,-0.0182170542635659,-0.06007380490956071,-0.06007380490956071,0.05562015503875961,0.05562015503875961,0.04406976744186042,0.04406976744186042,0.035852713178294526,0.026744186046511575,0.035852713178294526,-0.00213178294573646,0.035852713178294526,-0.03100775193798455,0.05562015503875961,0.05562015503875961,0.04406976744186042,0.04406976744186042,0.035852713178294526,0.026744186046511575,0.035852713178294526,-0.00213178294573646,0.035852713178294526,-0.03100775193798455,0.05562015503875961,0.05562015503875961,0.04406976744186042,0.04406976744186042,0.035852713178294526,0.026744186046511575,0.035852713178294526,-0.00213178294573646,-0.07596899224806197,3,2단트레일,0.035852713178294526,-0.03100775193798455
2022-06-08,047920,HLB제약,A,B,실행,-20.5,14400.0,-15.8,월10,9.4,목표,1,0.0,422751101300,True,1014,0.9097222222222223,0.09375,목표,1,0.09375,0.09375,0.09375,0.1343749999999999,0.10916666666666663,0.07135416666666661,0.008333333333333304,-0.0546875,0.1343749999999999,0.10916666666666663,0.07135416666666661,0.008333333333333304,-0.0546875,0.1343749999999999,0.10916666666666663,0.07135416666666661,0.008333333333333304,-0.0546875,0.11406249999999996,0.11406249999999996,0.10145833333333332,0.10145833333333332,0.0825520833333333,0.0825520833333333,0.05104166666666665,0.05104166666666665,0.046875,0.01953125,0.11406249999999996,0.11406249999999996,0.10145833333333332,0.10145833333333332,0.0825520833333333,0.0825520833333333,0.05104166666666665,0.05104166666666665,0.046875,0.01953125,0.11406249999999996,0.11406249999999996,0.10145833333333332,0.10145833333333332,0.0825520833333333,0.0825520833333333,0.05104166666666665,0.05104166666666665,0.008333333333333304,2,2단트레일,0.046875,0.01953125
2022-05-23,290650,엘앤씨바이오,A,A,실행,-19.9,36150.0,-13.3,일240,7.7,목표,1,-10.5,908529884550,True,1024,0.15076071922544942,0.07676348547717837,목표,1,0.07676348547717837,0.07676348547717837,0.07676348547717837,0.03568464730290466,0.012669432918395618,-0.021853388658367945,-0.07102898801290936,-0.07102898801290936,0.03568464730290466,0.012669432918395618,-0.021853388658367945,-0.07102898801290936,-0.07102898801290936,0.03568464730290466,0.012669432918395618,-0.021853388658367945,-0.07102898801290936,-0.07102898801290936,0.056224066390041516,0.056224066390041516,0.044716459197786995,0.044716459197786995,0.038381742738589186,0.027455048409405214,0.038381742738589186,-0.0013139695712310329,0.038381742738589186,-0.030082987551867224,0.056224066390041516,0.056224066390041516,0.044716459197786995,0.044716459197786995,0.038381742738589186,0.027455048409405214,0.038381742738589186,-0.0013139695712310329,0.038381742738589186,-0.030082987551867224,0.056224066390041516,0.056224066390041516,0.044716459197786995,0.044716459197786995,0.038381742738589186,0.027455048409405214,0.038381742738589186,-0.0013139695712310329,-0.07939142461964044,13,2단트레일,0.038381742738589186,-0.030082987551867224
2022-05-12,000060,000060,B,C,실행,-22.8,37050.0,-9.9,월10,-5.0,트레일,19,-12.1,5349718750000,True,176,0.1174089068825912,-0.050202429149797556,트레일,19,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,0.005668016194331882,-0.016680161943319893,-0.050202429149797556,-0.0734601889338733,-0.0734601889338733,0.005668016194331882,-0.016680161943319893,-0.050202429149797556,-0.0734601889338733,-0.0734601889338733,0.005668016194331882,-0.016680161943319893,-0.050202429149797556,-0.0734601889338733,-0.0734601889338733,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,-0.050202429149797556,,0,트레일,-0.050202429149797556,-0.050202429149797556
2022-05-11,000060,000060,B,C,실행,-21.6,36800.0,-13.4,월10,-4.4,트레일,20,-11.5,5349718750000,True,177,0.125,-0.043749999999999956,트레일,20,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,0.012499999999999956,-0.010000000000000009,-0.043749999999999956,-0.06716576086956538,-0.06716576086956538,0.012499999999999956,-0.010000000000000009,-0.043749999999999956,-0.06716576086956538,-0.06716576086956538,0.012499999999999956,-0.010000000000000009,-0.043749999999999956,-0.06716576086956538,-0.06716576086956538,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,-0.043749999999999956,,0,트레일,-0.043749999999999956,-0.043749999999999956
2022-04-29,048260,048260,A,A,실행,-18.5,112500.0,-21.2,일240,-7.5,트레일,5,-9.2,1607143162500,True,279,0.28800000000000003,-0.07541333333333333,트레일,5,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.054400000000000115,-0.07541333333333333,-0.07592092592592603,-0.07592092592592603,-0.07592092592592603,-0.054400000000000115,-0.07541333333333333,-0.07592092592592603,-0.07592092592592603,-0.07592092592592603,-0.054400000000000115,-0.07541333333333333,-0.07592092592592603,-0.07592092592592603,-0.07592092592592603,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,-0.07541333333333333,,0,트레일,-0.07541333333333333,-0.07541333333333333
2022-04-19,263750,펄어비스,B,C,실행,-17.7,102400.0,-4.5,월10,-6.5,손절,2,-45.7,6589039250000,True,1047,0.0078125,-0.06495410156250003,손절,2,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,-0.06495410156250003,,0,손절,-0.06495410156250003,-0.06495410156250003
2022-04-13,112040,위메이드,A,C,실행,-17.8,85000.0,-12.5,주60주,7.1,목표,1,-6.1,3474852903000,True,1051,0.07529411764705873,0.0711764705882354,목표,1,0.0711764705882354,0.0711764705882354,0.0711764705882354,-0.03223529411764703,-0.05374117647058818,-0.08229430916945102,-0.08229430916945102,-0.08229430916945102,-0.03223529411764703,-0.05374117647058818,-0.08229430916945102,-0.08229430916945102,-0.08229430916945102,-0.03223529411764703,-0.05374117647058818,-0.08229430916945102,-0.08229430916945102,-0.08229430916945102,0.0355882352941177,0.019470588235294184,0.0355882352941177,0.008717647058823608,0.0355882352941177,-0.007411764705882284,0.0355882352941177,-0.03429411764705875,0.0355882352941177,-0.06117647058823522,0.0355882352941177,0.019470588235294184,0.0355882352941177,0.008717647058823608,0.0355882352941177,-0.007411764705882284,0.0355882352941177,-0.03429411764705875,0.0355882352941177,-0.06117647058823522,0.0355882352941177,0.019470588235294184,0.0355882352941177,0.008717647058823608,0.0355882352941177,-0.007411764705882284,0.0355882352941177,-0.03429411764705875,-0.1397647058823529,15,2단트레일,0.0355882352941177,-0.06117647058823522
2022-04-12,006040,동원산업,A,B,실행,-19.3,229500.0,-13.4,월10,7.7,목표,3,1.5,926765532000,True,1049,0.16993464052287588,0.0773420479302831,목표,3,0.0773420479302831,0.0773420479302831,0.0773420479302831,0.013725490196078383,0.02954248366013079,0.015250544662309462,0.015250544662309462,0.015250544662309462,0.013725490196078383,0.02954248366013079,-0.005555555555555647,-0.06405228758169923,-0.06862745098039214,0.013725490196078383,0.02954248366013079,-0.005555555555555647,-0.06405228758169923,-0.06862745098039214,0.04553376906318074,0.04553376906318074,0.053442265795206945,0.053442265795206945,0.04629629629629628,0.04629629629629628,0.04629629629629628,0.04629629629629628,0.04629629629629628,0.04629629629629628,0.04553376906318074,0.04553376906318074,0.053442265795206945,0.053442265795206945,0.03867102396514155,0.035893246187363725,0.03867102396514155,0.006644880174291934,0.03867102396514155,0.007080610021786504,0.04553376906318074,0.04553376906318074,0.053442265795206945,0.053442265795206945,0.03867102396514155,0.035893246187363725,0.03867102396514155,0.006644880174291934,-0.06405228758169923,46,2단트레일,0.03867102396514155,0.05065359477124187
2022-04-07,214330,금호에이치티,A,C,실행,-18.4,1960.0,-25.9,월10,-5.0,손절,1,-33.2,343991718000,True,1017,0.04591836734693877,-0.050000000000000044,손절,1,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,,0,손절,-0.050000000000000044,-0.050000000000000044
2022-04-07,008350,남선알미늄,A,A,실행,-18.4,3365.0,-17.9,주60주,10.9,목표,1,-20.4,475973668800,True,1055,0.17384843982169396,0.1092124814264488,목표,1,0.1092124814264488,0.1092124814264488,0.1092124814264488,0.05646359583952454,0.032986627043090744,-0.0022288261515601704,-0.05846953937592869,-0.05846953937592869,0.05646359583952454,0.032986627043090744,-0.0022288261515601704,-0.05846953937592869,-0.05846953937592869,0.05646359583952454,0.032986627043090744,-0.0022288261515601704,-0.05846953937592869,-0.05846953937592869,0.08283803863298667,0.08283803863298667,0.07109955423476977,0.07109955423476977,0.0546062407132244,0.05349182763744431,0.0546062407132244,0.024145616641901957,0.0546062407132244,-0.005200594353640398,0.08283803863298667,0.08283803863298667,0.07109955423476977,0.07109955423476977,0.0546062407132244,0.05349182763744431,0.0546062407132244,0.024145616641901957,0.0546062407132244,-0.005200594353640398,0.08283803863298667,0.08283803863298667,0.07109955423476977,0.07109955423476977,0.0546062407132244,0.05349182763744431,0.0546062407132244,0.024145616641901957,-0.06092124814264488,6,2단트레일,0.0546062407132244,-0.005200594353640398
2022-03-29,263750,펄어비스,B,C,실행,-17.1,100600.0,-4.5,월10,-7.1,트레일,17,-37.2,6297664650000,True,1062,0.09244532803180916,-0.07142147117296227,트레일,17,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.016799204771371756,-0.03864811133200796,-0.07142147117296227,-0.08573161033797227,-0.08573161033797227,-0.016799204771371756,-0.03864811133200796,-0.07142147117296227,-0.08573161033797227,-0.08573161033797227,-0.016799204771371756,-0.03864811133200796,-0.07142147117296227,-0.08573161033797227,-0.08573161033797227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,-0.07142147117296227,,0,트레일,-0.07142147117296227,-0.07142147117296227
2022-03-15,066970,엘앤에프,B,C,실행,-20.7,168500.0,-9.9,월10,34.3,목표,12,33.5,6788001480000,True,463,0.6557863501483681,0.34302670623145404,목표,12,0.34302670623145404,0.34302670623145404,0.34302670623145404,0.34332344213649857,0.3134718100890208,0.26869436201780417,0.33531157270029666,0.33531157270029666,0.34332344213649857,0.3134718100890208,0.26869436201780417,0.43620178041543034,0.43620178041543034,0.34332344213649857,0.3134718100890208,0.26869436201780417,0.3246290801186944,0.24183976261127604,0.3431750741839763,0.3431750741839763,0.3282492581602374,0.3282492581602374,0.3058605341246291,0.3058605341246291,0.33916913946587535,0.33916913946587535,0.33916913946587535,0.33916913946587535,0.3431750741839763,0.3431750741839763,0.3282492581602374,0.3282492581602374,0.3058605341246291,0.3058605341246291,0.3896142433234422,0.3896142433234422,0.3896142433234422,0.3896142433234422,0.3431750741839763,0.3431750741839763,0.3282492581602374,0.3282492581602374,0.3058605341246291,0.3058605341246291,0.3338278931750742,0.3338278931750742,0.3246290801186944,57,2단트레일,0.29243323442136504,0.29243323442136504
2022-03-14,263750,펄어비스,B,C,실행,-20.0,98000.0,-6.2,월10,-3.8,트레일,28,-37.6,6297664650000,True,1073,0.1316326530612244,-0.03811224489795917,트레일,28,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,0.018469387755102096,-0.004163265306122432,-0.03811224489795917,-0.06147551020408171,-0.06147551020408171,0.018469387755102096,-0.004163265306122432,-0.03811224489795917,-0.06147551020408171,-0.06147551020408171,0.018469387755102096,-0.004163265306122432,-0.03811224489795917,-0.06147551020408171,-0.06147551020408171,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,-0.03811224489795917,,0,트레일,-0.03811224489795917,-0.03811224489795917
2022-03-07,048410,현대바이오,A,A,실행,-19.8,30900.0,-15.3,월10,-5.2,손절,1,-7.1,1239592081000,True,1077,0.3365695792880259,-0.051537216828479004,손절,1,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,-0.051537216828479004,,0,손절,-0.051537216828479004,-0.051537216828479004
2022-02-28,018670,SK가스,A,B,실행,-18.3,119000.0,-12.5,주60주,-5.5,손절,5,-2.1,1098399036000,True,1081,0.2058823529411764,-0.054896358543417456,손절,5,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.05084033613445382,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.05084033613445382,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.05084033613445382,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,-0.054896358543417456,,0,손절,-0.054896358543417456,-0.054896358543417456
2022-02-15,256840,한국비엔씨,A,C,실행,-19.0,16150.0,-13.4,주60주,7.7,목표,1,-26.0,1095047265000,True,1090,0.1238390092879258,0.07739938080495357,목표,1,0.07739938080495357,0.07739938080495357,0.07739938080495357,-0.030340557275541746,-0.05188854489164085,-0.061764705882352944,-0.061764705882352944,-0.061764705882352944,-0.030340557275541746,-0.05188854489164085,-0.061764705882352944,-0.061764705882352944,-0.061764705882352944,-0.030340557275541746,-0.05188854489164085,-0.061764705882352944,-0.061764705882352944,-0.061764705882352944,0.03869969040247678,0.02352941176470591,0.03869969040247678,0.012755417956656356,0.03869969040247678,-0.0034055727554179738,0.03869969040247678,-0.011764705882352955,0.03869969040247678,-0.0398606811145511,0.03869969040247678,0.02352941176470591,0.03869969040247678,0.012755417956656356,0.03869969040247678,-0.0034055727554179738,0.03869969040247678,-0.011764705882352955,0.03869969040247678,-0.0398606811145511,0.03869969040247678,0.02352941176470591,0.03869969040247678,0.012755417956656356,0.03869969040247678,-0.0034055727554179738,0.03869969040247678,-0.011764705882352955,-0.10092879256965948,26,2단트레일,0.03869969040247678,-0.0398606811145511
2022-02-14,004980,성신양회,A,A,실행,-18.2,12400.0,-13.0,월10,-6.1,손절,4,12.5,383676542450,True,1091,0.310483870967742,-0.061491935483870996,손절,4,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,-0.061491935483870996,,0,손절,-0.061491935483870996,-0.061491935483870996
2022-02-14,003220,대원제약,A,B,실행,-18.2,16550.0,-13.4,월10,7.7,목표,1,11.5,307759933500,True,1091,0.2688821752265862,0.07703927492447127,목표,1,0.07703927492447127,0.07703927492447127,0.07703927492447127,0.14199395770392753,0.11661631419939567,0.0785498489425982,0.11480362537764344,0.11480362537764344,0.14199395770392753,0.11661631419939567,0.0785498489425982,0.015105740181268867,0.03625377643504524,0.14199395770392753,0.11661631419939567,0.0785498489425982,0.015105740181268867,-0.048338368580060465,0.1095166163141994,0.1095166163141994,0.09682779456193347,0.09682779456193347,0.07779456193353473,0.07779456193353473,0.09592145015105735,0.09592145015105735,0.09592145015105735,0.09592145015105735,0.1095166163141994,0.1095166163141994,0.09682779456193347,0.09682779456193347,0.07779456193353473,0.07779456193353473,0.04607250755287007,0.04607250755287007,0.038519637462235634,0.05664652567975825,0.1095166163141994,0.1095166163141994,0.09682779456193347,0.09682779456193347,0.07779456193353473,0.07779456193353473,0.04607250755287007,0.04607250755287007,0.015105740181268867,56,2단트레일,0.038519637462235634,0.014350453172205402
2022-02-14,256840,한국비엔씨,A,B,실행,-18.2,17000.0,-16.7,주60주,-5.4,손절,1,-28.8,1095047265000,True,1091,0.0676470588235294,-0.054330882352941146,손절,1,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,-0.054330882352941146,,0,손절,-0.054330882352941146,-0.054330882352941146
