code,market,months,first,last,cagr,y2_n,y2_win,y2_med,y2_worst,y3_n,y3_win,y3_med,y3_worst,y5_n,y5_win,y5_med,y5_worst,y7_n,y7_win,y7_med,y7_worst,name,sector,mcap
003160,KOSPI,362,1996-07-31,2026-08-31,0.04576740326739004,338,0.514792899408284,0.015645239049491444,-0.8996509253770665,326,0.48773006134969327,-0.02634162537307211,-0.7222222222222224,302,0.5198675496688742,0.04518681673159952,-0.9232308716541084,278,0.5827338129496403,0.20935269149140834,-0.8667462690906681,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",659390000000
003190,KOSPI,209,1996-01-31,2013-05-31,-0.18490124415361808,185,0.5135135135135135,0.03880983182406128,-0.9684782608695653,173,0.5086705202312138,0.012106657774967111,-0.9802651865556584,149,0.35570469798657717,-0.6609854121924499,-0.9665994817160957,125,0.152,-0.7981100931963585,-0.9880749294405737,,,18156493950
003200,KOSPI,368,1996-01-31,2026-08-31,0.034023663886911804,344,0.5465116279069767,0.05913942025052976,-0.6436170212765957,332,0.6807228915662651,0.15803584820758865,-0.5874439461883411,308,0.6461038961038961,0.23185335298452325,-0.7451523545706371,284,0.647887323943662,0.31038668719258455,-0.5819148936170209,일신방직,방적 및 가공사 제조업,240391200000
003220,KOSPI,321,1999-12-31,2026-08-31,0.07489857706510494,297,0.5757575757575758,0.0800582241630281,-0.5352201257861637,285,0.6421052631578947,0.13878382468837658,-0.5459302325581401,261,0.685823754789272,0.4644436098750293,-0.6245192307692302,237,0.7510548523206751,0.8564593301435395,-0.5031645569620238,대원제약,의약품 제조업,183009077280
003230,KOSPI,368,1996-01-31,2026-08-31,0.13675801183553227,344,0.6569767441860465,0.18933962264150883,-0.9456066945606695,332,0.6957831325301205,0.3591727130459511,-0.8839781458477112,308,0.8084415584415584,1.1235017244303693,-0.8919956074673059,284,0.8908450704225352,2.5199836701367593,-0.9131477282270934,삼양식품,기타 식품 제조업,9838117590000
003240,KOSPI,368,1996-01-31,2026-08-31,0.010486472681627834,344,0.47674418604651164,-0.03393880913687142,-0.7353535353535345,332,0.49698795180722893,-0.014086453023998857,-0.808464849354375,308,0.551948051948052,0.09302508771332585,-0.7733142037302716,284,0.5669014084507042,0.1503574746721842,-0.8388364779874202,태광산업,화학섬유 제조업,1023214600000
003260,KOSPI,76,1996-01-31,2002-04-30,-0.4247588371318397,52,0.07692307692307693,-0.7793251058238709,-0.9761972953517072,40,0.05,-0.9017785397364542,-0.9665297543906576,16,0.0,-0.9710751541790033,-0.9795747975323381,0,,,,,,1392031550
003280,KOSPI,368,1996-01-31,2026-08-31,-0.0385042658151995,344,0.5087209302325582,0.03177456207159324,-0.9339173967459325,332,0.5090361445783133,0.014304812284302804,-0.8659286097869703,308,0.44155844155844154,-0.13582996903201822,-0.9249529220355517,284,0.4753521126760563,-0.08512363244200422,-0.9192640191576773,흥아해운,해상 운송업,405115954815
003300,KOSPI,368,1996-01-31,2026-08-31,0.03612988979939269,344,0.5697674418604651,0.1444395700811587,-0.7913602941176473,332,0.5783132530120482,0.14024090462143368,-0.7131147540983607,308,0.6298701298701299,0.35909995592536315,-0.7462221645134077,284,0.6584507042253521,0.26097606314525235,-0.5592105263157885,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",546641502120
003320,KOSPI,69,1996-01-31,2001-09-30,-0.14000927680018005,45,0.4666666666666667,-0.12666845953229933,-0.8741573033707867,33,0.2727272727272727,-0.1151406463141641,-0.46030073341883715,9,0.0,-0.5542807791221616,-0.7023622201914278,0,,,,,,102544065100
003330,KOSPI,130,1996-01-31,2006-10-31,-0.052140040211265504,106,0.5754716981132075,0.08797207563552101,-0.9019230769230768,94,0.5106382978723404,0.0227082128397883,-0.6405675635601854,70,0.5428571428571428,0.14591342521774342,-0.7610815470732637,46,0.5,-0.0028915721032011232,-0.7569464200033784,,,203036141800
003335,KOSPI,130,1996-01-31,2006-10-31,0.009762733679555602,106,0.6886792452830188,0.3131182876864017,-0.9292307692307693,94,0.723404255319149,0.35803692484690675,-0.6210605392307844,70,0.8285714285714286,0.8356383156123806,-0.6887765220864122,46,0.7608695652173914,1.0256112462307443,-0.6755200316242861,,,36784544310
003350,KOSPI,368,1996-01-31,2026-08-31,0.08783598558643058,344,0.5494186046511628,0.0504443147175182,-0.6978260869565223,332,0.5662650602409639,0.1309996622762566,-0.6481481481481484,308,0.6688311688311688,0.39768256359225373,-0.7899484536082483,284,0.7535211267605634,0.9716603944376689,-0.7046164021164032,한국화장품제조,기타 화학제품 제조업,194649400000
003410,KOSPI,343,1996-01-31,2024-07-31,-0.06316379159598517,319,0.4890282131661442,-0.02121212121212046,-0.9160411694510743,307,0.5570032573289903,0.08648648648648583,-0.8853275576869136,283,0.5547703180212014,0.11111111111111027,-0.9756416173472339,259,0.5173745173745173,0.26953124999999845,-0.956784037160806,,,3106508062000
003415,KOSPI,300,1996-01-31,2020-12-31,0.026421627860319763,276,0.5543478260869565,0.10098684210526243,-0.9333255678509027,264,0.44696969696969696,-0.03913537549407198,-0.8204444444444439,240,0.45416666666666666,-0.16834521774521666,-0.9362066737828608,216,0.37962962962962965,-0.2537591971653463,-0.8980286064042265,,,39132414750
003417,KOSPI,190,1998-04-30,2014-01-31,0.01007927864688618,166,0.43373493975903615,-0.07936347347759265,-0.8382099827882962,154,0.3246753246753247,-0.20386635277073545,-0.8914782608695653,130,0.3230769230769231,-0.2610276752174389,-0.9020833333333339,106,0.22641509433962265,-0.41784301464762086,-0.9091517071453717,,,164095400
003419,KOSPI,216,1999-06-30,2017-05-31,-0.03871361921831218,192,0.4791666666666667,-0.017346859149435845,-0.8971797884841364,180,0.45555555555555555,-0.06336835794777751,-0.8190364277320796,156,0.391025641025641,-0.12158080208886485,-0.870152761457109,132,0.3106060606060606,-0.2445326209371162,-0.8603889673748002,,,2135927250
003450,KOSPI,250,1996-01-31,2016-10-31,-0.03916663770175455,226,0.42920353982300885,-0.11219712589331349,-0.8415909090909092,214,0.40654205607476634,-0.15727757613975213,-0.795081967213115,190,0.35789473684210527,-0.218209219858156,-0.8957650273224046,166,0.39759036144578314,-0.291297894651932,-0.819348223298493,,,1743834346100
003460,KOSPI,368,1996-01-31,2026-08-31,-0.009961305556474787,344,0.4883720930232558,-0.009997715351883374,-0.7212962357311201,332,0.45481927710843373,-0.029104981333305135,-0.6870938801567565,308,0.474025974025974,-0.017057855059628424,-0.8373156315442425,284,0.4823943661971831,-0.010706376345139212,-0.7624000307203724,유화증권,금융 지원 서비스업,177195046875
003465,KOSPI,368,1996-01-31,2026-08-31,0.006231353661443562,344,0.5145348837209303,0.01222420989862727,-0.7378277153558056,332,0.5421686746987951,0.015525004742365622,-0.5795837838921396,308,0.6038961038961039,0.09690504807691558,-0.7491454918420211,284,0.721830985915493,0.14582304181716577,-0.6632104462261892,유화증권우,,54002153250
003470,KOSPI,368,1996-01-31,2026-08-31,-0.045924334142761425,344,0.3953488372093023,-0.17446193106199948,-0.8761904761904763,332,0.3644578313253012,-0.17819602519926137,-0.7881057268722462,308,0.4025974025974026,-0.20319148936170306,-0.8628206993918947,284,0.4014084507042254,-0.24042425884530866,-0.9401354475544448,유안타증권,금융 지원 서비스업,876694464100
003475,KOSPI,368,1996-01-31,2026-08-31,-0.03662750167276041,344,0.436046511627907,-0.0907772143845414,-0.9198412698412697,332,0.4307228915662651,-0.11996800351333803,-0.7694398555207682,308,0.5194805194805194,0.05712282806017255,-0.8607856357946697,284,0.5422535211267606,0.050752640251449876,-0.9274181519955116,유안타증권우,,54256151950
003480,KOSPI,368,1996-01-31,2026-08-31,-0.009968317976989938,344,0.4563953488372093,-0.08226929047118392,-0.7898423817863399,332,0.4006024096385542,-0.1680243582607716,-0.7297297297297298,308,0.3538961038961039,-0.22202005324524937,-0.8779334500875657,284,0.3908450704225352,-0.3333655768471798,-0.8423817863397549,한진중공업홀딩스,연료용 가스 제조 및 배관공급업,140857203240
003490,KOSPI,368,1996-01-31,2026-08-31,-0.006524443598027951,344,0.4883720930232558,-0.01609984860234004,-0.7808727721726691,332,0.5,-0.00403225806451607,-0.669556684368507,308,0.4577922077922078,-0.06637006839046539,-0.7518914291374408,284,0.40492957746478875,-0.17874379409911617,-0.6941862430285637,대한항공,항공 여객 운송업,9997190946150
003495,KOSPI,368,1996-01-31,2026-08-31,0.030361159334646892,344,0.5494186046511628,0.10184198057332328,-0.8329953917050694,332,0.5662650602409639,0.09054487179487236,-0.6900317957259983,308,0.7272727272727273,0.4231821145465148,-0.7747986107723576,284,0.6866197183098591,1.0089634484766097,-0.6324662720751121,대한항공우,,23770991600
003520,KOSPI,368,1996-01-31,2026-08-31,-0.10924906100341092,344,0.313953488372093,-0.23907590315572508,-0.9156521739130437,332,0.3704819277108434,-0.3071646545692736,-0.9454245945102933,308,0.4967532467532468,-0.003651455430171424,-0.989975318017847,284,0.44366197183098594,-0.13263030913467166,-0.9893487753939625,영진약품,의약품 제조업,224409380937
003530,KOSPI,368,1996-01-31,2026-08-31,-0.04716676858038271,344,0.4069767441860465,-0.11633050998321265,-0.9322554291716417,332,0.3614457831325301,-0.22546065176522584,-0.7539062499999997,308,0.38636363636363635,-0.23195652877057976,-0.8784323798570894,284,0.43309859154929575,-0.20134987178378938,-0.9117145813371369,한화투자증권,금융 지원 서비스업,940791993375
003535,KOSPI,368,1996-01-31,2026-08-31,-0.02696180187881625,344,0.438953488372093,-0.0699021751298119,-0.9595529032869186,332,0.4819277108433735,-0.0464775910364168,-0.7530000000000008,308,0.538961038961039,0.11326619035829255,-0.8963742253773435,284,0.5387323943661971,0.35317500484719777,-0.9041109913559581,한화투자증권우,,26928000000
003540,KOSPI,368,1996-01-31,2026-08-31,0.008463009433377966,344,0.561046511627907,0.08322510822510754,-0.8447619047619049,332,0.5542168674698795,0.09507557330494987,-0.6080000000000011,308,0.5974025974025974,0.15256410256409803,-0.7802666666666671,284,0.5633802816901409,0.07340690080055778,-0.7160000000000004,대신증권,금융 지원 서비스업,1244085888600
003545,KOSPI,368,1996-01-31,2026-08-31,0.011569485859852513,344,0.5901162790697675,0.12904513888888813,-0.9197819314641745,332,0.6385542168674698,0.1849084090970372,-0.6380952380952394,308,0.6525974025974026,0.30951161955875117,-0.6820825259685455,284,0.6795774647887324,0.2936601757624765,-0.6618911174785129,대신증권우,,486691346640
003547,KOSPI,226,2007-11-30,2026-08-31,0.023418592983903697,202,0.6386138613861386,0.1414853650330814,-0.3569892473118269,190,0.6947368421052632,0.18798180096150152,-0.47286012526096044,166,0.7228915662650602,0.41135966156172876,-0.5396078431372542,142,0.795774647887324,0.60642672761296,-0.5660377358490568,대신증권2우B,,183871587240
003550,KOSPI,368,1996-01-31,2026-08-31,0.060390371395459885,344,0.6104651162790697,0.10523767605633816,-0.9244832131938406,332,0.6295180722891566,0.11226239804894689,-0.8823770675596972,308,0.6363636363636364,0.11120823827900272,-0.787643110838343,284,0.75,0.2628986916139606,-0.7524257091023505,LG,기타 금융업,16343855632400
003555,KOSPI,368,1996-01-31,2026-08-31,0.07931226839670247,344,0.6366279069767442,0.13683723429663197,-0.8255028304241926,332,0.713855421686747,0.21603493737640256,-0.7257998703885942,308,0.8409090909090909,0.6531221451435689,-0.676369486179967,284,0.9471830985915493,1.010196435739994,-0.6187867761353838,LG우,,202352572800
003560,KOSPI,361,1996-01-31,2026-01-31,-0.2285511152923959,337,0.2997032640949555,-0.27804878048780357,-0.9830853377660345,325,0.27076923076923076,-0.3565683646112594,-0.9878943893211594,301,0.2425249169435216,-0.40257648953301184,-0.9958516842655657,277,0.18411552346570398,-0.49867374005305065,-0.9980653565833729,,,76220934800
003570,KOSPI,368,1996-01-31,2026-08-31,-0.1384055078100117,344,0.4563953488372093,-0.08656923405163203,-0.9734730848861284,332,0.4578313253012048,-0.14815170690862217,-0.9926499635173923,308,0.4383116883116883,-0.10431791667871987,-0.9975327401573664,284,0.4823943661971831,-0.13432768019382246,-0.9989669637596182,SNT다이내믹스,자동차 신품 부품 제조업,1064086304000
003580,KOSPI,368,1996-01-31,2026-08-31,-0.057523292232270484,344,0.3691860465116279,-0.14876764664771935,-0.8655172413793102,332,0.3614457831325301,-0.2692061203236406,-0.7820515999910855,308,0.33766233766233766,-0.3471659919028344,-0.9124885055609061,284,0.36971830985915494,-0.3939994044073861,-0.9303797461490102,HLB글로벌,종합 소매업,74323361835
003590,KOSPI,103,1996-01-31,2004-07-31,-0.10239521120077888,79,0.43037974683544306,-0.22489319373017036,-0.9645569620253165,67,0.5223880597014925,0.048300188807555156,-0.9406271148206633,43,0.6511627906976745,0.402123161624913,-0.8491344720852925,19,0.0,-0.766815453497026,-0.8830631024818192,,,4296411300
003600,KOSPI,236,1996-01-31,2015-08-31,0.09348866711388304,212,0.660377358490566,0.28388475323959095,-0.6616326530612253,200,0.745,0.3669699476151096,-0.6800000000000002,176,0.8181818181818182,0.6946308027538316,-0.530534351145039,152,0.9078947368421053,1.5797771397387437,-0.688549618320611,,,9721095084000
003605,KOSPI,236,1996-01-31,2015-08-31,0.11588611495920431,212,0.6556603773584906,0.20363372434706883,-0.7350237115246958,200,0.65,0.299365999003935,-0.6299559471365639,176,0.6818181818181818,0.6817439745423706,-0.6237885462555064,152,0.7894736842105263,1.6408650775460887,-0.6741844267656438,,,101729040000
003610,KOSPI,368,1996-01-31,2026-08-31,0.03205029745471322,344,0.5377906976744186,0.06066967680659574,-0.8443043142947879,332,0.5391566265060241,0.07326305491011298,-0.9069469366829022,308,0.6525974025974026,0.7129785815726165,-0.9303860636029582,284,0.778169014084507,0.7726782006920428,-0.9581849761181069,방림,직물직조 및 직물제품 제조업,181425895700
003620,KOSPI,368,1996-01-31,2026-08-31,-0.23247992301910514,344,0.2180232558139535,-0.36870711269464246,-0.9608636292713372,332,0.18674698795180722,-0.45219909406091846,-0.9641814373812203,308,0.11038961038961038,-0.5772814526502328,-0.9846470712311477,284,0.017605633802816902,-0.7348885648995517,-0.9868224844381676,KG모빌리티,자동차용 엔진 및 자동차 제조업,584863495680
003640,KOSPI,229,1996-01-31,2015-01-31,-0.03520861698664901,205,0.3804878048780488,-0.11139896373056968,-0.5993091537132984,193,0.39896373056994816,-0.12769784172662002,-0.6066945606694554,169,0.47337278106508873,-0.08876811594202849,-0.6915819926543383,145,0.5517241379310345,0.06736820189233939,-0.6630581867388359,,,108732561000
003650,KOSPI,368,1996-01-31,2026-08-31,0.06072264001428662,344,0.6773255813953488,0.15895793271022607,-0.7472222222222223,332,0.7349397590361446,0.22854988249455455,-0.61904761904762,308,0.7175324675324676,0.6378894242575609,-0.7070833333333344,284,0.7992957746478874,0.812611255003535,-0.6500000000000017,미창석유,석유 정제품 제조업,259211128000
003660,KOSPI,152,1996-01-31,2008-08-31,-0.23479816586738522,128,0.328125,-0.1453399839263741,-0.9789851288666348,116,0.2413793103448276,-0.26008116446393265,-0.9646559487696492,92,0.11956521739130435,-0.4845074185802041,-0.9439506650264959,68,0.08823529411764706,-0.4932342678090855,-0.9591413684302635,,,52836710100
003670,KOSPI,88,2019-05-31,2026-08-31,0.16365226321909265,64,0.65625,0.7487412527735106,-0.7296015180265656,52,0.7307692307692307,0.635270766678517,-0.7387096774193549,28,0.9642857142857143,1.1788657509968985,-0.10584415584415496,4,1.0,2.1873955648701475,1.8275154004106784,포스코퓨처엠,일차전지 및 이차전지 제조업,13857821076000
003680,KOSPI,368,1996-01-31,2026-08-31,-0.018118290203494092,344,0.4127906976744186,-0.09863805443073659,-0.8938385262546019,332,0.463855421686747,-0.05523105246693588,-0.9584158415841585,308,0.38311688311688313,-0.11809212966396843,-0.8932432432432434,284,0.4225352112676056,-0.1863636363636355,-0.9177735189097146,한성기업,수산물 가공 및 저장 처리업,37753851200
003690,KOSPI,368,1996-01-31,2026-08-31,0.04509500116863063,344,0.5261627906976745,0.0291385587863473,-0.7976878612716765,332,0.5451807228915663,0.04625621292287774,-0.7564183976261125,308,0.6038961038961039,0.11362131744455306,-0.8013757225433528,284,0.573943661971831,0.093737518971162,-0.532646153846154,코리안리,재 보험업,2567756580430
003720,KOSPI,368,1996-01-31,2026-08-31,0.0725139544295792,344,0.5348837209302325,0.04107999789062722,-0.6553480475382002,332,0.5632530120481928,0.17536583895334323,-0.7410865874363326,308,0.6428571428571429,0.3177701973102923,-0.759729272419628,284,0.704225352112676,0.4642446224935073,-0.8786802030456853,삼영,플라스틱제품 제조업,238000000000
003780,KOSPI,368,1996-01-31,2026-08-31,0.11548470523747345,344,0.7354651162790697,0.24089684846866377,-0.6542614375086044,332,0.7951807228915663,0.42391135673120095,-0.6403751083084634,308,0.8474025974025974,1.0301662426243223,-0.6752875444438182,284,0.8838028169014085,1.6756503188365661,-0.6328080982775341,진양산업,플라스틱제품 제조업,49595000000
003810,KOSPI,65,1996-01-31,2001-05-31,-0.6541809295080534,41,0.0,-0.8442646893607457,-0.9946236559139785,29,0.0,-0.9469258544789039,-0.9928591529477979,5,0.0,-0.9907681997151714,-0.9970871000143493,0,,,,,,8211982835
003830,KOSPI,368,1996-01-31,2026-08-31,0.006529701886449857,344,0.5,0.0005055233102405632,-0.825925925925926,332,0.49096385542168675,-0.012186716791979912,-0.8059523809523806,308,0.6493506493506493,0.17234632249524362,-0.8630952380952377,284,0.6971830985915493,0.33580942622951415,-0.872080088987764,대한화섬,화학섬유 제조업,152985600000
003850,KOSPI,368,1996-01-31,2026-08-31,0.04932426537434509,344,0.5290697674418605,0.03541764264967717,-0.7850048844024752,332,0.572289156626506,0.114546979865772,-0.7706270627062719,308,0.7045454545454546,0.3373738690027278,-0.6436440677966095,284,0.7605633802816901,1.1182667969439086,-0.7748209052425938,보령,의약품 제조업,754927421600
003900,KOSPI,99,1996-01-31,2004-03-31,-0.3243087075226636,75,0.16,-0.6229846332743166,-0.8781999999999999,63,0.047619047619047616,-0.649064484138727,-0.8845853784734315,39,0.0,-0.8356687406377165,-0.925919052693518,15,0.0,-0.9579965870664228,-0.9733339328678949,,,14972140000
003905,KOSPI,99,1996-01-31,2004-03-31,-0.25786581093031113,75,0.3466666666666667,-0.5050299978187767,-0.941628397455411,63,0.31746031746031744,-0.3448677518022971,-0.8958218811695682,39,0.20512820512820512,-0.6836746307066064,-0.8173818858148906,15,0.0,-0.8823103708386059,-0.9202639350450832,,,369806100
003920,KOSPI,368,1996-01-31,2026-08-31,0.05976547276594757,344,0.5930232558139535,0.1447673315800555,-0.6026234567901232,332,0.5602409638554217,0.07775767470240147,-0.6541176470588228,308,0.6331168831168831,0.303165079983613,-0.6961950059453026,284,0.602112676056338,0.28048734380613105,-0.7247191011235943,남양유업,동·식물성 유지 및 낙농제품 제조업,251617374450
003925,KOSPI,368,1996-01-31,2026-08-31,0.08790816859155903,344,0.5436046511627907,0.07241532976827159,-0.6313559322033899,332,0.6054216867469879,0.17202776018961408,-0.6738805970149244,308,0.6688311688311688,0.38545719452349725,-0.6708097928436904,284,0.6866197183098591,0.4059898147066141,-0.694405594405594,남양유업우,,58152831750
003930,KOSPI,102,1996-01-31,2004-06-30,-0.36758235418843954,78,0.21794871794871795,-0.45536480686695413,-0.9527854255755375,66,0.25757575757575757,-0.591238853927974,-0.9700190825083748,42,0.11904761904761904,-0.7088871911143828,-0.9538116513407813,18,0.0,-0.9357769794073555,-0.9792535152513518,,,3595132000
003940,KOSPI,241,1996-01-31,2016-01-31,0.07861138751653174,217,0.6082949308755761,0.16403162055335851,-0.7897435897435897,205,0.5853658536585366,0.15867158671586767,-0.5163265306122451,181,0.6795580110497238,0.5315315315315317,-0.6525423728813555,157,0.7834394904458599,0.6473214285714302,-0.5479674796747962,,,406911144500
003945,KOSPI,241,1996-01-31,2016-01-31,0.033768406707137544,217,0.6221198156682027,0.24907063197025825,-0.8804950917626972,205,0.7024390243902439,0.2656514382402664,-0.6378269617706236,181,0.7403314917127072,0.34285714285714497,-0.7080173347778984,157,0.7261146496815286,0.5619596541786713,-0.5525460455037927,,,12550319700
003960,KOSPI,368,1996-01-31,2026-08-31,-0.03341615511361995,344,0.5058139534883721,0.018718058086780842,-0.8189839572192514,332,0.5391566265060241,0.08762900451396483,-0.8785714285714286,308,0.4577922077922078,-0.08837683255538409,-0.8428393925448691,284,0.5316901408450704,0.05996126495924381,-0.903673228883679,사조대림,수산물 가공 및 저장 처리업,290055380550
003965,KOSPI,223,1996-01-31,2014-07-31,0.005085800658423123,199,0.44221105527638194,-0.11718749999999944,-0.8588392790738034,187,0.5347593582887701,0.13592233009708843,-0.8334372956386141,163,0.5766871165644172,0.2472406181015463,-0.9306979476598188,139,0.539568345323741,0.11091862736769853,-0.9255965020850782,,,219996000
003980,KOSPI,93,1996-01-31,2003-09-30,-0.5851186633919503,69,0.043478260869565216,-0.787330316742081,-0.9700845235263519,57,0.0,-0.8839761227969724,-0.9781818181818182,33,0.0,-0.9771774476390719,-0.9899766521115665,9,0.0,-0.9953667752039279,-0.9988091071815722,,,3773362440
003985,KOSPI,93,1996-01-31,2003-09-30,-0.4229899697849755,69,0.21739130434782608,-0.47508904341926794,-0.9664855072463769,57,0.10526315789473684,-0.6513599304796018,-0.8660714285714286,33,0.0,-0.7938665588960647,-0.9277816998850604,9,0.0,-0.9621476495949283,-0.9822552045261241,,,164419875
003990,KOSPI,160,1996-01-31,2009-04-30,-0.3052366788742851,136,0.15441176470588236,-0.39292865315462683,-0.9721739130434783,124,0.18548387096774194,-0.5483253588516749,-0.9683168316831683,100,0.06,-0.627354637448531,-0.9893333333333333,76,0.013157894736842105,-0.7577234890294793,-0.992,,,6158077875
004000,KOSPI,368,1996-01-31,2026-08-31,-0.0008367365966505114,344,0.5232558139534884,0.04321971718249673,-0.8843137254901962,332,0.5783132530120482,0.13309470964239,-0.841176470588236,308,0.6006493506493507,0.14431125381703613,-0.8647058823529419,284,0.602112676056338,0.2961241406125652,-0.8279411764705892,롯데정밀화학,기초 화학물질 제조업,1252590000000
004010,KOSPI,205,1996-01-31,2013-01-31,-0.17865636510681693,181,0.4419889502762431,-0.14759036144578574,-0.9781138077608666,169,0.5266272189349113,0.059071729957803853,-0.9961756211786668,145,0.4827586206896552,-0.024390243902443154,-0.9977053727072001,121,0.5785123966942148,0.25954621848738446,-0.9963941571113144,,,899046843600
004020,KOSPI,368,1996-01-31,2026-08-31,-0.006322729095447399,344,0.4680232558139535,-0.0508226073312264,-0.8408083579569441,332,0.4427710843373494,-0.0806809024979867,-0.8584044326762773,308,0.4642857142857143,-0.11833193820866156,-0.8931125872934763,284,0.4507042253521127,-0.18992096532195146,-0.8578749787089084,현대제철,1차 철강 제조업,3776515715500
004025,KOSPI,120,2000-04-30,2010-03-31,0.3915730290262507,96,0.96875,0.9760563380281647,-0.049006622516557186,84,1.0,2.1088088088088064,0.1209439528023537,60,1.0,7.964856230031925,2.4513274336283026,36,1.0,17.93283422811075,6.90048543689317,,,36740239200
004060,KOSPI,368,1996-01-31,2026-08-31,-0.09825736165453047,344,0.37790697674418605,-0.18160659753683112,-0.9533290239172594,332,0.4006024096385542,-0.17698529411764768,-0.94983014354067,308,0.4253246753246753,-0.23791334419388954,-0.9753827886710241,284,0.4788732394366197,-0.044772702921208274,-0.968768191721133,SG세계물산,상품 종합 도매업,51719577280
004080,KOSPI,368,1996-01-31,2026-08-31,0.054433458980393645,344,0.4941860465116279,-0.0036466468483918324,-0.6223776223776234,332,0.6024096385542169,0.21290446841294086,-0.5980769230769248,308,0.7857142857142857,0.40176429221477217,-0.7038461538461552,284,0.8732394366197183,0.3623006150959096,-0.7107692307692322,신흥,기계장비 및 관련 물품 도매업,130572000000
004090,KOSPI,368,1996-01-31,2026-08-31,0.05722475849551634,344,0.5436046511627907,0.08071387449625689,-0.7799685457866401,332,0.5903614457831325,0.22996966009016373,-0.9099871323672619,308,0.698051948051948,0.6476657033658324,-0.8895494281221474,284,0.8028169014084507,1.0345650847547483,-0.9325990604682396,한국석유,기타 비금속 광물제품 제조업,135446260400
004100,KOSPI,368,1996-01-31,2026-08-31,0.010407475924625764,344,0.5581395348837209,0.08280742877749692,-0.7864285171735504,332,0.5813253012048193,0.15794620051085417,-0.7988511512418516,308,0.6396103896103896,0.352323414547109,-0.9074303170411676,284,0.7253521126760564,0.4226675147319875,-0.9236026779911604,태양금속,자동차 신품 부품 제조업,88447000000
004105,KOSPI,368,1996-01-31,2026-08-31,0.03445601881974092,344,0.502906976744186,0.002153209109731602,-0.8726998154021692,332,0.5903614457831325,0.1397676717745886,-0.782944344416141,308,0.5974025974025974,0.42458137100993854,-0.843558282208589,284,0.7183098591549296,0.528308866394157,-0.8914721722080707,태양금속우,,9157500000
004110,KOSPI,76,1996-01-31,2002-04-30,-0.29405928078451415,52,0.1346153846153846,-0.6554731638418088,-0.9672903486337328,40,0.175,-0.8997973527385076,-0.9808900366569465,16,0.0,-0.9379275541549479,-0.964663521750021,0,,,,,,6138179490
004130,KOSPI,276,1996-01-31,2018-12-31,0.06601493884602405,252,0.5873015873015873,0.06723845260430406,-0.6403242147923003,240,0.6416666666666667,0.19565584094282518,-0.6231422505307858,216,0.6527777777777778,0.2326933353772377,-0.7182539682539686,192,0.71875,0.41941612329578914,-0.6218750000000012,,,292173704600
004135,KOSPI,276,1996-01-31,2018-12-31,0.05667259654228585,252,0.6031746031746031,0.08352044235924871,-0.6350515463917533,240,0.7291666666666666,0.1754533392304256,-0.5801335559265439,216,0.6990740740740741,0.3785544807816097,-0.5932989690721655,192,0.78125,0.4717249830966814,-0.5563770794824399,,,17928000000
004137,KOSPI,121,1999-07-31,2009-07-31,-0.008861371182178335,97,0.5670103092783505,0.038167938931294776,-0.873088685015291,85,0.6352941176470588,0.0778859527120983,-0.8229357798165143,61,0.639344262295082,0.15051903114186427,-0.7920489296636098,37,0.5675675675675675,0.22451790633608382,-0.7886850152905213,,,3440200000
004140,KOSPI,368,1996-01-31,2026-08-31,-0.026160967194693185,344,0.502906976744186,0.004097532045665431,-0.8857340096278598,332,0.4066265060240964,-0.12281501019062269,-0.9082859284607083,308,0.4805194805194805,-0.0303961973481508,-0.9080646107205074,284,0.5669014084507042,0.12502356902356648,-0.9239737975330384,동방,기타 운송관련 서비스업,89467343590
004150,KOSPI,368,1996-01-31,2026-08-31,-0.06226905950726691,344,0.39244186046511625,-0.09943273905996836,-0.8422500000000003,332,0.3433734939759036,-0.18909366808248174,-0.8381398737251097,308,0.33766233766233766,-0.2560316957840912,-0.9230520909757889,284,0.2852112676056338,-0.22744311677245893,-0.8872358767424805,한솔홀딩스,기타 금융업,129438986100
004155,KOSPI,90,1996-01-31,2003-06-30,-0.18540537690459669,66,0.4393939393939394,-0.30769311289154405,-0.888676844783715,54,0.16666666666666666,-0.4840809324561575,-0.7686816410834157,30,0.23333333333333334,-0.679624353408057,-0.8841615498578427,6,0.0,-0.76670234325599,-0.7852406826979071,,,4018205310
004170,KOSPI,368,1996-01-31,2026-08-31,0.07006652381471112,344,0.5494186046511628,0.054340067948873805,-0.830817527795945,332,0.5271084337349398,0.05107836046525405,-0.60863309352518,308,0.6071428571428571,0.30078906464975297,-0.6229958789415797,284,0.5845070422535211,0.12909078460906476,-0.6601849906925211,신세계,종합 소매업,3966976020000
004175,KOSPI,61,1999-12-31,2004-12-31,0.35901331342275955,37,1.0,2.048780487804886,0.4285714285714286,25,1.0,3.6517412935323517,1.1848739495798348,1,1.0,3.638655462184877,3.638655462184877,0,,,,,,870000000000
004190,KOSPI,99,1996-01-31,2004-03-31,-0.061566417671238494,75,0.4,-0.0941737242577072,-0.8626687803431121,63,0.30158730158730157,-0.23633401418111133,-0.7302192475281326,39,0.28205128205128205,-0.26957237927634925,-0.8056050054945372,15,0.0,-0.39573715012861643,-0.7338286000566541,,,38001600000
