date,code,BPS,PER,PBR,EPS,DIV,DPS,src_rcept
2025-12-31,358570,1805.6593,,4.2256,-544.5904,0.0,0.0,20260318001639
2025-12-31,009520,2743.6285,335.1483,4.1405,33.8954,0.176,19.9985,20260318000807
2025-12-31,056080,751.0881,,15.9768,-182.652,0.0,0.0,20260319001000
2025-12-31,0120G0,31567.7537,195.4962,1.8627,300.7731,0.0,0.0,20260313000827
2025-12-31,219130,9225.9783,77.0149,6.9695,834.9039,0.0,0.0,20260317000532
2025-12-31,468530,2571.2566,,14.2732,-816.6526,0.0,0.0,20260320001240
2025-12-31,104700,21148.0285,,0.4582,-244.7996,11.2476,1089.888,20260319001021
2025-12-31,356680,1691.4408,84.2125,6.7576,135.728,0.0,0.0,20260318000875
2025-12-31,455900,2119.5511,,9.6011,-631.1358,0.0,0.0,20260323000858
2025-12-31,330860,13841.4919,89.1633,1.8062,280.3844,0.0,0.0,20260318001632
2025-12-31,287840,1647.5409,,11.8055,-705.8645,0.0,0.0,20260318001392
2025-12-31,033270,28573.6742,7.4387,0.6268,2407.6773,2.3231,416.0747,20260319001196
2025-12-31,200670,26677.6404,5.443,0.9409,4611.3927,3.8407,964.0045,20260320000801
2025-12-31,377450,12866.8687,30.9815,1.259,522.8931,0.0,0.0,20260323001506
2025-12-31,003120,29048.4773,233.8667,0.7057,87.6568,2.4998,512.4566,20260318001342
2025-12-31,294570,16896.2067,12.6116,1.5891,2128.9922,0.5643,151.5125,20260319001041
2025-12-31,272450,4299.5396,,1.2025,-186.8807,0.0,0.0,20260318000946
2025-12-31,200470,1656.928,50.175,3.7358,123.3683,0.0,0.0,20260323001417
2025-12-31,377460,915.263,35.3374,4.4577,115.4583,0.0,0.0,20260319000536
2025-12-31,298690,989.4696,,1.4846,-135.5481,0.0,0.0,20260317000736
2025-12-31,389500,1876.522,,18.918,-1418.7112,0.0,0.0,20260323000721
2025-12-31,036030,6182.7615,5.2788,0.7602,890.3531,0.0,0.0,20260319001242
2025-12-31,237880,644.696,,19.6216,-2.6222,0.0,0.0,20260317000868
2025-12-31,493280,4953.3917,256.5001,3.0605,59.1033,0.0,0.0,20260325001160
2025-12-31,000490,26600.0571,5.5811,0.2838,1352.7744,13.7841,1040.6959,20260313000646
2025-12-31,003520,500.0715,,2.3737,-1.2448,0.0,0.0,20260312000801
2025-12-31,000540,13026.6741,1.4272,0.2587,2361.1886,0.0,0.0,20260319001047
2025-12-31,290690,1716.3069,,2.3277,-145.6856,0.0,0.0,20260318000950
2025-12-31,452430,1558.6512,,16.0074,-579.9884,0.0,0.0,20260320000130
2025-12-31,112290,2430.8265,43.3825,4.085,228.8942,0.0,0.0,20260318000721
2025-12-31,446540,1799.5291,,3.7899,-98.3152,0.0,0.0,20260318001084
2025-12-31,452280,3551.0294,21.3469,2.7907,464.2352,0.0,0.0,20260319000779
2025-12-31,036560,36899.5255,20.4005,0.3266,590.6726,6.639,800.0,20260311004507
2025-12-31,138610,4030.9491,40.8723,4.1405,408.3453,0.0,0.0,20260320001388
2025-12-31,187660,388.1088,,8.6316,-267.3649,0.0,0.0,20260226007165
2025-12-31,125020,2221.6799,106.0848,2.2821,47.792,0.0,0.0,20260316001647
2025-12-31,003460,9486.4128,12.4451,0.3252,247.8888,5.631,173.7165,20260311004334
2025-12-31,086820,487.8929,16905.5823,13.794,0.3981,0.0,0.0,20260320001155
2025-12-31,0082N0,930.6611,,14.0438,-2673.5334,0.0,0.0,20260319000725
2025-12-31,012210,4021.5788,102.4267,1.8674,73.3208,0.0,0.0,20260311003680
2025-12-31,464080,1473.8468,,6.5271,-986.3481,0.0,0.0,20260319000013
2025-12-31,402030,2361.3502,,5.6747,-773.7017,0.0,0.0,20260323000784
2025-12-31,123860,6221.0561,60.561,2.1797,223.9064,0.0,0.0,20260318000908
2025-12-31,023910,50035.6053,5.6649,0.5216,4607.3064,3.3172,865.8,20260318001361
2025-12-31,101970,12461.4332,,0.8354,-291.6722,0.0,0.0,20260312001152
2025-12-31,104480,13504.7962,1.3114,0.1245,1281.8006,0.0,0.0,20260323001373
2025-12-31,024060,5229.0766,962.6273,1.943,10.5544,0.2862,29.0816,20260327000708
2025-12-31,260970,29812.2698,7.2993,1.7442,7123.9702,1.5385,800.0,20260316001045
2025-12-31,071840,39941.8304,,0.157,-103.4693,4.689,294.002,20260311004061
2025-12-31,445180,6251.6407,9.5277,1.3436,881.6434,1.3937,117.0679,20260312000650
2025-12-31,092070,12911.723,115.1261,0.9549,107.1,0.81,99.8704,20260318001118
2025-12-31,001080,5370.1016,,0.7532,-100.7061,0.0,0.0,20250918000340
2025-12-31,338840,1730.8447,,5.246,-2734.791,0.0,0.0,20260323000887
2025-12-31,032580,1352.1827,,2.899,-89.4417,0.0,0.0,20260313000041
2025-12-31,212560,10199.9003,8.7082,0.9422,1103.5546,1.2152,116.7782,20260319001301
2025-12-31,340450,3309.5135,31.52,1.6286,171.0028,0.0,0.0,20260316001070
2025-12-31,106190,12289.0339,10.8601,0.9537,1079.1829,0.8532,99.9946,20260312001020
2025-12-31,095190,1661.1939,,1.1004,-106.3729,0.0,0.0,20260316000795
2025-12-31,0088M0,1011.1898,43.1492,11.9167,279.2634,0.0,0.0,20260331001630
2025-12-31,021320,25823.086,2.5973,0.2134,2121.464,2.7064,149.1248,20260319001024
2025-12-31,001360,1285.4951,10.195,0.9724,122.6088,0.0,0.0,20260318001547
2025-12-31,330350,7424.9201,23.5712,1.1946,376.3069,0.0,0.0,20260318000724
2025-12-31,034590,54427.2917,6.0598,0.4878,4381.3565,4.4361,1177.7802,20260305001037
2025-12-31,211270,6886.5069,,1.1051,-183.6496,0.0,0.0,20260312000696
2025-12-31,396300,2802.9019,80.4382,1.5413,53.7058,0.0,0.0,20260318000562
2025-12-31,265740,3659.7649,11.3645,1.7487,563.1575,0.0,0.0,20260313000481
2025-12-31,083420,5344.4852,11.786,0.8869,402.1727,4.9212,233.2632,20260317000822
2025-12-31,002780,1656.2371,,0.4722,-195.0295,0.0,0.0,20260311004416
2025-12-31,0015N0,3380.1013,24.4748,2.639,364.456,0.0,0.0,20260320001362
2025-12-31,063570,3282.6959,115.6006,0.9961,28.2871,0.0,0.0,20260331000544
2025-12-31,478340,4114.8627,,2.3452,-663.6965,0.0,0.0,20260319000778
2025-12-31,021080,4260.5961,4.2845,0.5257,522.8113,2.9944,67.0754,20260310002340
2025-12-31,008260,9451.9989,5.4196,0.3803,663.3352,2.7453,98.6935,20260312001308
2025-12-31,267850,15700.7909,8.0827,0.586,1138.231,5.4348,500.0,20260317000731
2025-12-31,264900,18167.1736,8.2806,0.4486,984.2279,3.5099,286.0539,20260318000900
2025-12-31,474610,3426.7414,18.8419,1.9669,357.7127,0.0,0.0,20260317000729
2025-12-31,380550,682.4388,,11.1072,-0.6798,0.0,0.0,20260323001364
2025-12-31,008040,899.5343,,0.727,-972.5021,3.0538,19.9719,20260318001588
2025-12-31,023000,6510.7737,8.3367,0.3448,269.2913,4.8998,110.0,20260316001210
2025-12-31,250060,1044.4185,,2.6235,-32.7186,0.0,0.0,20260312000944
2025-12-31,058860,6852.6577,2.4116,0.3677,1044.9457,4.1897,105.5794,20260323001433
2025-12-31,072020,11382.8988,13.9224,0.8135,665.1143,1.8957,175.5445,20260316001508
2025-12-31,019550,1812.9214,8.8558,0.5621,115.0654,0.0,0.0,20260318001599
2025-12-31,066430,1125.6542,48.4422,1.87,43.4539,0.0,0.0,20260331002343
2025-12-31,032300,6306.7867,,1.1955,-242.0904,0.6631,50.0,20260319001107
2025-12-31,006090,26230.6486,7.6845,0.329,1123.0394,1.7381,149.9976,20260318001080
2025-12-31,418470,10149.6374,5.0811,0.9212,1840.1502,0.0,0.0,20260323000748
2025-12-31,475430,10628.2288,8.7893,0.4083,493.7822,3.3953,147.3545,20260319000531
2025-12-31,198440,2206.5084,116.6456,0.5688,10.7591,0.0,0.0,20260318001156
2025-12-31,251120,8026.6816,11.3487,1.0839,766.6085,0.0,0.0,20260320000265
2025-12-31,063160,23156.4864,,0.5938,-526.4986,0.7273,99.9999,20260318001214
2025-12-31,024830,47435.9159,4.0364,0.1897,2229.6911,1.6667,150.0,20260323001247
2025-12-31,067370,2363.8565,26.2341,2.5382,228.7096,0.0,0.0,20260316000852
2025-12-31,331380,578.3645,,3.4459,-280.6872,0.0,0.0,20260323001612
2025-12-31,234920,1419.5389,,3.7407,-397.0758,0.0,0.0,20260323001551
2025-12-31,004720,6458.0924,,0.4839,-5149.3759,0.0,0.0,20260515001314
2025-12-31,303810,4107.2098,8.1269,0.5356,270.7047,0.0,0.0,20260313000218
2025-12-31,261780,409.5545,,5.9333,-554.0994,0.0,0.0,20260317000735
2025-12-31,012790,12710.1883,9.2632,0.4579,628.2894,3.1483,183.2338,20260318001104
2025-12-31,417790,10450.3501,5.7266,0.6335,1156.0103,3.4743,230.0,20260312000578
2025-12-31,007280,7473.2833,22.9901,0.3211,104.393,8.3329,199.9886,20260323000279
2025-12-31,041910,10232.8966,11.1037,0.5033,463.8093,0.0,0.0,20260313001345
2025-12-31,153710,1731.4578,,2.6365,-170.363,0.0,0.0,20260313000903
2025-12-31,061250,24576.1044,,0.3231,-27.6819,0.0,0.0,20260316000806
2025-12-31,222110,2214.2224,32.1613,2.2039,151.7352,0.0,0.0,20260422000484
2025-12-31,396270,552.029,,3.5922,-485.2191,0.0,0.0,20260317000667
2025-12-31,016090,6265.0298,5.9178,0.235,248.7432,6.1141,90.0,20260319001075
2025-12-31,111710,9174.8996,9.6121,0.3395,324.07,6.4205,200.0,20260316000265
2025-12-31,147760,443.2571,,7.1403,-1123.8626,0.0,0.0,20260316001657
2025-12-31,323350,2349.3321,18.1236,3.3499,434.2407,0.0,0.0,20260323000537
2025-12-31,456070,3572.5671,,1.5955,-1460.4017,0.0,0.0,20260320000954
2025-12-31,059270,3550.7116,425.1584,1.5856,13.2421,0.0,0.0,20260313000915
2025-12-31,001840,316.5554,29.4215,6.9972,75.2852,0.0,0.0,20260325001443
2025-12-31,004440,21057.9332,41.5848,0.2317,117.3505,0.0,0.0,20260323000312
2025-12-31,221800,2592.23,,1.4505,-100.6228,0.0,0.0,20260320000150
2025-12-31,291650,925.004,,2.1405,-282.4926,0.0,0.0,20260313001240
2025-12-31,136150,5755.2078,,1.2389,-246.0381,0.0,0.0,20260318000428
2025-12-31,094850,7079.3892,5.3928,0.5897,774.174,0.0,0.0,20260319000774
2025-12-31,0007J0,1813.7783,,4.0799,-1023.0047,0.0,0.0,20260331004495
2025-12-31,010660,6446.4914,21.0113,0.4095,125.6467,1.515,39.9952,20260318001051
2025-12-31,460870,2076.0772,41.5723,1.3294,66.3904,0.0,0.0,20260319000844
2025-12-31,036670,11666.0936,5.6658,0.4397,905.4384,4.8733,250.0,20260319000646
2025-12-31,049470,2617.837,,0.892,-395.7517,0.0,0.0,20260319001132
2025-12-31,453860,9145.5842,24.8803,0.9086,333.9993,0.0,0.0,20260320000825
2025-12-31,101140,15694.9552,,0.339,-141.2418,0.0,0.0,20260331002681
2025-12-31,299660,2515.2237,,0.6989,-409.084,0.0,0.0,20260323001748
2025-12-31,027830,1835.0677,164.9691,0.5231,5.8193,0.0,0.0,20260320000743
2025-12-31,015710,7467.8388,8.8071,0.3843,325.8745,2.3093,66.2758,20260318001121
2025-12-31,314140,12369.412,10.3465,0.4519,540.2807,0.0,0.0,20260323001657
2025-12-31,315640,969.5853,,1.6966,-365.9203,0.0,0.0,20260323000942
2025-12-31,391710,577.0312,,1.9618,-68.0528,0.0,0.0,20260318001087
2025-12-31,109080,10500.8154,10.781,0.8057,784.7156,1.9812,167.6103,20260319000035
2025-12-31,418250,502.0712,,13.046,-589.6408,0.0,0.0,20260407003575
2025-12-31,007110,757.3308,,0.8068,-8.8562,0.0,0.0,20260320001302
2025-12-31,357250,3844.5134,181.114,0.4916,10.4354,7.2475,136.9768,20260213000342
2025-12-31,004410,678.7521,,1.74,-40.6325,0.0,0.0,20260319000927
2025-12-31,008420,9503.4892,7.5343,0.2268,286.0265,2.1028,45.3156,20260319000530
2025-12-31,190650,15266.1324,5.6929,0.4513,1210.2784,7.2569,500.0,20250620000266
2025-12-31,068330,541.874,201.2572,1.827,4.9191,0.0,0.0,20260630000782
2025-12-31,222420,765.0245,32.3793,1.179,27.8573,0.0,0.0,20260316001214
2025-12-31,461030,1755.5246,,1.7174,-553.4803,0.0,0.0,20260320000681
2025-12-31,466410,13840.614,7.4102,0.6062,1132.2255,0.0,0.0,20260323000976
2025-12-31,009460,6949.0132,,0.5022,-1097.1314,0.0,0.0,20260318000958
2025-12-31,261520,4760.5398,,0.8465,-467.7736,0.0,0.0,20260320000003
2025-12-31,026940,6570.4698,19.0181,0.3112,107.529,3.6675,75.0,20260318000484
2025-12-31,043340,545.2972,107.5481,1.5698,7.9592,0.0,0.0,20260317000359
2025-12-31,017040,143.862,,6.4784,-1572.6517,0.0,0.0,20260407003303
2025-12-31,049830,24525.9174,15.9686,0.2671,410.1797,1.765,115.6051,20260309001566
2025-12-31,037230,3754.4794,6.9164,0.3518,190.996,3.028,40.0,20260318001128
2025-12-31,014570,7551.9789,5.7517,0.4509,592.0026,4.6198,157.3038,20260312000466
2025-12-31,446840,687.1795,,4.8968,-973.9127,0.0,0.0,20260319000737
2025-12-31,260660,5102.3109,,0.4625,-39.4955,0.9723,22.9458,20260319000689
2025-12-31,348080,3450.2274,,0.8086,-2313.1868,0.0,0.0,20260323000808
2025-12-31,215380,1389.0987,,1.5298,-329.5743,0.0,0.0,20260323000931
2025-12-31,026040,2751.7889,19.0192,0.765,110.6777,0.0,0.0,20260327001131
2025-12-31,002420,4111.8245,,1.4081,-267.418,0.0,0.0,20260318000600
2025-12-31,464280,7736.8476,7.8787,0.7871,772.9716,0.0,0.0,20260629000376
2025-12-31,469750,1047.7327,,0.9315,-11.3681,0.0,0.0,20260522000549
2025-12-31,128540,73418.071,0.3777,0.017,3309.4846,269.7593,3371.9913,20260331004283
2025-12-31,016600,10111.8078,13.5679,0.2349,175.045,0.0,0.0,20260317000829
2025-12-31,003680,10842.7725,191.3331,0.474,26.8641,0.0,0.0,20260318001070
2025-12-31,121890,901.0293,25.0311,2.6636,95.8806,0.0,0.0,20260318000689
2025-12-31,007120,1780.2742,,0.6516,-95.1478,0.0,0.0,20260323000816
2025-12-31,131090,6480.513,6.6986,0.6342,613.5624,3.0394,124.9193,20260323001582
2025-12-31,239890,5595.5627,10.8169,0.5585,288.9003,0.0,0.0,20260323000934
2025-12-31,087600,10371.8329,,0.3644,-403.8818,0.0,0.0,20260318000528
2025-12-31,089150,2095.4691,11.0605,0.8528,161.5664,3.3576,60.0,20260318001229
2025-12-31,290560,1174.2512,9.116,1.1599,149.4082,0.0,0.0,20260324000582
2025-12-31,053290,4846.1906,,0.378,-23.4117,0.0,0.0,20260319000219
2025-12-31,246250,497.454,,3.9582,-319.5063,0.0,0.0,20260629000531
2025-12-31,002690,7764.0888,22.1896,0.1901,66.5178,0.0,0.0,20260323000811
2025-12-31,388610,4468.8947,53.5004,1.2486,104.2982,0.0,0.0,20260318000998
2025-12-31,079000,9876.5487,,0.4151,-380.7958,4.7436,194.4883,20260318001409
2025-12-31,079170,13943.7024,4.4548,0.4045,1266.0399,3.8781,218.7243,20260319000505
2025-12-31,103840,2835.9629,12.7231,0.6157,137.2308,0.0,0.0,20260323001414
2025-12-31,188260,178.1627,,11.2818,-418.6927,0.0,0.0,20260309001837
2025-12-31,032860,1297.7645,,0.5317,-115.0109,0.0,0.0,20260320001093
2025-12-31,010640,1897.3602,16.9471,0.868,97.1847,9.0893,149.7006,20260227008561
2025-12-31,475660,4551.7321,,0.7459,-273.4646,0.0,0.0,20260320000097
2025-12-31,373170,1569.7016,16.1538,1.1104,107.9006,0.0,0.0,20260320000616
2025-12-31,048470,7345.913,94.3252,0.3676,28.6244,1.052,28.4038,20260318000232
2025-12-31,039310,5477.7447,,0.2614,-151.7643,0.0,0.0,20260323001716
2025-12-31,462510,956.501,,3.0319,-1291.2942,0.0,0.0,20260814003320
2025-12-31,0010F0,2150.0747,115.021,1.0441,19.5182,0.0,0.0,20260630000782
2025-12-31,083640,3247.5615,,0.3347,-54.9387,0.0,0.0,20260323000801
2025-12-31,333050,4679.5383,11.4151,1.0642,436.2625,1.5006,74.7297,20260319000465
2025-12-31,257370,1720.8207,,1.1396,-586.2184,0.0,0.0,20260316000348
2025-12-31,464500,29231.6899,,0.0599,-7999.3326,0.0,0.0,20260331004180
2025-12-31,051380,2572.0662,9.4873,0.6061,164.3256,3.0555,47.6358,20260319000246
2025-12-31,237750,6740.492,,0.5274,-2757.8552,2.8129,100.0,20260318001712
2025-12-31,352940,3897.5673,22.4408,0.5337,92.6882,0.0,0.0,20260318000963
2025-12-31,419540,3006.2089,,1.2474,-117.3364,0.0,0.0,20260323001578
2025-12-31,154040,2432.6055,1.8229,0.4218,562.8283,0.0,0.0,20260324000018
2025-12-31,415380,3174.1865,7.8972,0.6065,243.758,4.3891,84.4894,20260320000829
2025-12-31,432980,3498.2286,26.553,0.7261,95.6577,0.0,0.0,20260323000972
2025-12-31,219750,1857.2901,,0.8755,-300.467,0.0,0.0,20260331003468
2025-12-31,056730,3944.2,,0.3517,-854.2515,0.0,0.0,20260318001655
2025-12-31,054410,9568.7268,9.2117,0.3715,385.9208,0.0,0.0,20260319001253
2025-12-31,096870,2426.1811,16.2398,0.9954,148.7085,0.0,0.0,20260318001358
2025-12-31,073190,2864.5577,,0.5662,-382.829,0.0,0.0,20260317000661
2025-12-31,140430,3652.186,,0.4882,-32.9426,0.0,0.0,20260323000561
2025-12-31,344860,976.4228,63.6094,1.2996,19.9499,5.2242,66.2952,20260317000491
2025-12-31,303030,976.5167,,2.042,-1045.9033,0.0,0.0,20260325000837
2025-12-31,335870,1882.2789,,0.5791,-105.7092,0.0,0.0,20260318001575
2025-12-31,023790,1542.5191,,0.8927,-476.1915,0.0,0.0,20260323000861
2025-12-31,210120,863.3182,,2.1348,-892.8315,0.0,0.0,20260819000346
2025-12-31,279600,3363.3172,,1.1061,-579.5417,0.0,0.0,20260320000218
2025-12-31,050090,473.2562,,1.5552,-163.3371,0.0,0.0,20260319000826
2025-12-31,115610,899.806,,1.6059,-155.4132,0.0,0.0,20260707000432
2025-12-31,103230,7427.5635,4.6101,0.313,504.3272,0.0,0.0,20260320000704
2025-12-31,009730,1252.8771,5.9825,1.6522,346.0109,0.0,0.0,20260331001630
2025-12-31,0072Z0,1966.6174,506.9982,1.0088,3.9132,0.0,0.0,20260310003021
2025-12-31,477340,1978.8603,56.992,1.0385,36.0577,0.0,0.0,20260312000923
2025-12-31,060260,1710.2492,8.1792,0.6736,140.8446,0.0,0.0,20260323001632
2025-12-31,0101C0,1897.3088,,1.0436,-2.8379,0.0,0.0,20260309001516
2025-12-31,0044K0,1949.9181,,1.02,-16.6494,0.0,0.0,20260310002874
2025-12-31,131100,10384.1501,46.4381,0.2196,49.0977,0.0,0.0,20260323001027
2025-12-31,0115H0,204.6347,,9.7149,-2.7662,0.0,0.0,20260318000901
2025-12-31,479880,1977.861,58.8315,1.0415,35.0152,0.0,0.0,20260313001244
2025-12-31,0099W0,1860.127,,1.0661,-0.5891,0.0,0.0,20260309001206
2025-12-31,481890,2027.4912,56.8192,1.016,36.2554,0.0,0.0,20260317000487
2025-12-31,0099X0,1838.3647,,1.1858,-4.0979,0.0,0.0,20260312000617
2025-12-31,0096B0,1922.2152,1257.9536,1.0264,1.5684,0.0,0.0,20260320001155
2025-12-31,0097F0,1932.3151,,1.0242,-2.3341,0.0,0.0,20260312000530
2025-12-31,069920,2643.2777,,0.3371,-1549.8663,1.2866,11.4635,20260327001683
2025-12-31,471050,1990.3583,81.2691,1.0601,25.9631,0.0,0.0,20260318000039
2025-12-31,0093G0,1966.6259,,1.0093,-0.144,0.0,0.0,20260319001321
2025-12-31,0037T0,1960.6616,206.5102,1.0145,9.6315,0.0,0.0,20260311004317
2025-12-31,289010,3052.4689,,0.2948,-75.8653,0.0,0.0,20260318001021
2025-12-31,482520,2018.1218,107.9877,1.0133,18.9373,0.0,0.0,20260304001040
2025-12-31,0054V0,1874.1301,,1.0645,-7.6226,0.0,0.0,20260317000868
2025-12-31,0091W0,1975674.0277,,0.001,-2943.1264,0.0,0.0,20260310002858
2025-12-31,0041L0,1914.9432,313.6656,1.0418,6.3603,0.0,0.0,20260305001528
2025-12-31,0132G0,150.8878,,13.2217,-4.2462,0.0,0.0,20260330001178
2025-12-31,0088D0,1956.2958,,1.0479,-5.3098,0.0,0.0,20260317000757
2025-12-31,482690,2071.436,72.0659,0.9921,28.5156,0.0,0.0,20260310003121
2025-12-31,474660,1984.681,57.7235,1.0505,36.1205,0.0,0.0,20260311004302
2025-12-31,0071M0,1889.8599,439.3056,1.0503,4.5185,0.0,0.0,20260316000888
2025-12-31,474490,2024.3494,54.0904,1.025,38.3617,0.0,0.0,20260311004541
2025-12-31,477470,1938.8831,59.1148,1.0625,34.8475,0.0,0.0,20260316000061
2025-12-31,0105P0,1890.8316,,1.0524,-2.932,0.0,0.0,20260317000179
2025-12-31,001000,596.185,156.3806,0.7749,2.9543,0.0,0.0,20260306000948
2025-12-31,496070,1899.2917,133.8742,1.0493,14.8871,0.0,0.0,20260311004395
2025-12-31,0096D0,1910.7369,38196.1895,1.0342,0.0517,0.0,0.0,20260306001042
2025-12-31,0098T0,1930.3334,,1.0335,-5.1792,0.0,0.0,20260305000633
2025-12-31,493790,1980.6973,77.1346,1.0148,26.0583,0.0,0.0,20260306000927
2025-12-31,0004Y0,1958.4224,,1.0192,-3.5856,0.0,0.0,20260318000398
2025-12-31,489210,2019.0317,56.5877,1.0054,35.8735,0.0,0.0,20260304001729
2025-12-31,478110,1829.8931,71.311,1.1203,28.7473,0.0,0.0,20260313000402
2025-12-31,466690,1892.8451,,1.0619,-5.7838,0.0,0.0,20260304000619
2025-12-31,0041B0,1909.3165,,1.0527,-3.8862,0.0,0.0,20260304000232
2025-12-31,225430,4358.2815,,0.357,-611.8254,0.0,0.0,20260323000724
2025-12-31,472220,2068.7139,66.3285,1.02,31.8114,0.0,0.0,20260310002778
2025-12-31,488060,2017.9969,53.9642,1.0059,37.6175,0.0,0.0,20260318000047
2025-12-31,484130,1916.5366,57.3463,1.0566,35.3118,0.0,0.0,20260305001627
2025-12-31,473950,1954.0234,95.6319,1.0491,21.4364,0.0,0.0,20260316000720
2025-12-31,035290,2412.8798,,0.7874,-309.2345,0.0,0.0,20260323000991
2025-12-31,487830,1952.6803,52.5261,1.037,38.5523,0.0,0.0,20260311004268
2025-12-31,0068Y0,1931.5498,,1.0282,-1.924,0.0,0.0,20260323001364
2025-12-31,0041J0,2005.576,1227.3376,0.9912,1.6198,0.0,0.0,20260313000417
2025-12-31,389680,1263.6869,,0.7652,-420.931,0.0,0.0,20260320001401
2025-12-31,475250,2004.3439,55.6226,1.0377,37.3948,0.0,0.0,20260305001318
2025-12-31,474930,1873.4244,62.4655,1.1103,33.2984,0.0,0.0,20260311004530
2025-12-31,473000,1984.2003,175.7049,1.0483,11.838,0.0,0.0,20260312001239
2025-12-31,475240,1987.1914,65.8448,1.0492,31.6654,0.0,0.0,20260305001129
2025-12-31,052770,305.4046,,1.0216,-499.9576,0.0,0.0,20260323001715
