code,fiscal_year,F,accrual,noa_ratio,market,sector,name
003160,2025,7,-0.09502083423762837,0.44050236291536726,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",디아이
003230,2019,2,0.01597816229511149,,KOSPI,기타 식품 제조업,삼양식품
003230,2020,6,-0.02320878986049016,0.6136463127843795,KOSPI,기타 식품 제조업,삼양식품
003230,2021,5,-0.002257317607917875,0.8201167983858578,KOSPI,기타 식품 제조업,삼양식품
003230,2022,7,0.03512042615069383,0.8003284601549321,KOSPI,기타 식품 제조업,삼양식품
003230,2023,8,-0.03546816472993223,0.5942212538613842,KOSPI,기타 식품 제조업,삼양식품
003230,2024,8,-0.054332816848464596,0.6558440684900879,KOSPI,기타 식품 제조업,삼양식품
003230,2025,7,0.036142326701566634,0.8202892596719084,KOSPI,기타 식품 제조업,삼양식품
003240,2019,3,-0.04678381514514609,,KOSPI,화학섬유 제조업,태광산업
003240,2020,5,-0.0027494964560408194,0.784210039029252,KOSPI,화학섬유 제조업,태광산업
003240,2021,7,0.005282122765701856,0.9786827844672106,KOSPI,화학섬유 제조업,태광산업
003240,2022,6,0.09950464119759812,0.8150916382039123,KOSPI,화학섬유 제조업,태광산업
003240,2023,4,-0.025670162577608898,0.8108182308336591,KOSPI,화학섬유 제조업,태광산업
003240,2024,7,-0.0021930698425720674,0.8292835401141295,KOSPI,화학섬유 제조업,태광산업
003240,2025,5,0.048112424388705936,0.7935800489395188,KOSPI,화학섬유 제조업,태광산업
003280,2019,1,-0.09121034742675596,,KOSPI,해상 운송업,흥아해운
003280,2020,3,-0.16360583218749652,0.29942800232021183,KOSPI,해상 운송업,흥아해운
003280,2021,5,0.0771220276926053,0.6361749630441217,KOSPI,해상 운송업,흥아해운
003280,2022,8,-0.028156902072138706,0.7699826021428585,KOSPI,해상 운송업,흥아해운
003280,2023,7,0.02874416961356198,0.7905036211305264,KOSPI,해상 운송업,흥아해운
003280,2024,4,-0.01645065514040629,1.0677770579019963,KOSPI,해상 운송업,흥아해운
003280,2025,6,-0.016981705613342304,0.685117220227138,KOSPI,해상 운송업,흥아해운
003300,2019,3,-0.023016763837105308,,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003300,2020,8,-0.042837794142815674,0.7469943844009469,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003300,2021,6,-0.014883726375952014,0.7452528759327318,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003300,2022,5,0.039493988380541176,0.6769907897896638,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003300,2023,8,-0.025635845912271565,0.7975076458294784,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003300,2024,7,-0.0004253174092225287,0.7498067628914369,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003300,2025,5,-0.038652943649715304,0.7277860796141445,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",한일홀딩스
003380,2019,3,-0.039406797451533686,,KOSDAQ,기타 금융업,하림지주
003380,2020,6,-0.05304382301757737,0.5659993034056868,KOSDAQ,기타 금융업,하림지주
003380,2021,7,-0.012657849324980595,0.6309043612380002,KOSDAQ,기타 금융업,하림지주
003380,2022,6,-0.050929363539273326,0.586181229273177,KOSDAQ,기타 금융업,하림지주
003380,2023,6,-0.05396792406026706,0.4919467850229278,KOSDAQ,기타 금융업,하림지주
003380,2024,6,-0.04378125746705726,0.6561192964784162,KOSDAQ,기타 금융업,하림지주
003380,2025,7,-0.03688248928992736,0.5700495641570803,KOSDAQ,기타 금융업,하림지주
003470,2023,1,0.027090932104896184,,KOSPI,금융 지원 서비스업,유안타증권
003470,2024,3,0.015510609362645221,,KOSPI,금융 지원 서비스업,유안타증권
003470,2025,4,0.05047464655599593,,KOSPI,금융 지원 서비스업,유안타증권
003490,2019,2,-0.1094406484706945,,KOSPI,항공 여객 운송업,대한항공
003490,2020,5,-0.0637839792889844,0.5881265406195053,KOSPI,항공 여객 운송업,대한항공
003490,2021,8,-0.11005639797326765,0.676520831867314,KOSPI,항공 여객 운송업,대한항공
003490,2022,8,-0.13252496407571443,0.7298173260545447,KOSPI,항공 여객 운송업,대한항공
003490,2023,6,-0.09750528770501543,0.7020944290173593,KOSPI,항공 여객 운송업,대한항공
003490,2024,5,-0.06757960869689841,0.9154764584387773,KOSPI,항공 여객 운송업,대한항공
003490,2025,5,-0.06800605870527147,0.7116175897029015,KOSPI,항공 여객 운송업,대한항공
003530,2023,1,0.0839013910483681,,KOSPI,금융 지원 서비스업,한화투자증권
003530,2024,4,0.06785134512394575,,KOSPI,금융 지원 서비스업,한화투자증권
003530,2025,3,0.04784295782632221,,KOSPI,금융 지원 서비스업,한화투자증권
003540,2023,1,0.12977302216954237,,KOSPI,금융 지원 서비스업,대신증권
003540,2024,1,0.1558857136944583,,KOSPI,금융 지원 서비스업,대신증권
003540,2025,1,0.0871635978618745,,KOSPI,금융 지원 서비스업,대신증권
003550,2019,2,0.012841219133099142,,KOSPI,기타 금융업,LG
003550,2020,6,0.03301017845614751,0.9207334821211671,KOSPI,기타 금융업,LG
003550,2021,6,0.06484075681785706,0.8943982909668899,KOSPI,기타 금융업,LG
003550,2022,5,0.04976520463525333,1.0151450366025503,KOSPI,기타 금융업,LG
003550,2023,5,0.017570571728470007,0.9292493132053777,KOSPI,기타 금융업,LG
003550,2024,5,-0.018046337537528122,0.9260095292761052,KOSPI,기타 금융업,LG
003550,2025,7,-0.0004411926249119079,0.9524110114666667,KOSPI,기타 금융업,LG
003570,2019,3,-0.019277636218809544,,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003570,2020,6,-0.053028145384793356,0.7952505452718397,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003570,2021,8,0.0652553215501915,0.8874759833338693,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003570,2022,6,0.004078540348826076,0.8318233101708692,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003570,2023,6,-0.05619682667663734,0.8109061177797239,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003570,2024,7,0.10265785506491074,0.7347972339543487,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003570,2025,4,0.09824189289512196,0.9582207397499143,KOSPI,자동차 신품 부품 제조업,SNT다이내믹스
003620,2019,1,-0.15644307837825105,,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003620,2020,4,-0.31530368365292766,0.12585316646961586,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003620,2021,4,-0.14646855897944788,0.26131908057957426,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003620,2022,5,0.09549165163595587,0.8024760547440035,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003620,2023,7,-0.0008292469346712891,0.8450111270051386,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003620,2024,5,-0.03155850820127328,0.756789805800042,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003620,2025,8,-0.02099039220446864,0.7278814207755371,KOSPI,자동차용 엔진 및 자동차 제조업,KG모빌리티
003670,2019,2,0.022186199496159596,,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003670,2020,5,-0.004088487807256785,1.0090133269678927,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003670,2021,5,0.007832978442866125,1.5399752891703284,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003670,2022,3,0.03943570438608157,0.8643262962712283,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003670,2023,3,0.07092508782718529,0.9808365903913032,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003670,2024,4,-0.11373376588218005,0.9026898522430519,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003670,2025,4,0.00766624089376377,0.9033407581116458,KOSPI,일차전지 및 이차전지 제조업,포스코퓨처엠
003690,2023,3,-0.029398808638545198,,KOSPI,재 보험업,코리안리
003690,2024,4,-0.06340813022128619,,KOSPI,재 보험업,코리안리
003690,2025,4,-0.09443920334887125,,KOSPI,재 보험업,코리안리
003800,2019,3,-0.0038203442156964458,,KOSDAQ,가구 제조업,에이스침대
003800,2020,5,-0.01431734770712344,0.9677250291512792,KOSDAQ,가구 제조업,에이스침대
003800,2021,8,-0.010157521696405736,0.8993195307151365,KOSDAQ,가구 제조업,에이스침대
003800,2022,5,0.0053728371714377235,0.9087828278335782,KOSDAQ,가구 제조업,에이스침대
003800,2023,6,-0.014570994208912927,0.9018781702525961,KOSDAQ,가구 제조업,에이스침대
003800,2024,7,-0.011782816281826244,0.9210147819766088,KOSDAQ,가구 제조업,에이스침대
003800,2025,5,0.005509829729342949,0.8785668644544729,KOSDAQ,가구 제조업,에이스침대
003850,2019,3,-0.02910993816990871,,KOSPI,의약품 제조업,보령
003850,2020,4,-0.02759472339677531,0.9841749049971191,KOSPI,의약품 제조업,보령
003850,2021,7,-0.02057356644437909,0.8055326624546164,KOSPI,의약품 제조업,보령
003850,2022,5,0.01582750756679847,0.7226650463144859,KOSPI,의약품 제조업,보령
003850,2023,7,-0.0021963288728016135,0.7821369518668361,KOSPI,의약품 제조업,보령
003850,2024,6,-0.00938197401037314,0.8056373875220166,KOSPI,의약품 제조업,보령
003850,2025,5,-0.04962531644293205,0.7776931837575236,KOSPI,의약품 제조업,보령
004000,2019,3,-0.049724665409894,,KOSPI,기초 화학물질 제조업,롯데정밀화학
004000,2020,5,-0.028977386442025244,0.9459631639735642,KOSPI,기초 화학물질 제조업,롯데정밀화학
004000,2021,5,0.10168583780759062,1.1659215001464134,KOSPI,기초 화학물질 제조업,롯데정밀화학
004000,2022,8,-0.18146849666492906,0.637005144212648,KOSPI,기초 화학물질 제조업,롯데정밀화학
004000,2023,7,-0.015692173047000064,0.7159064285671194,KOSPI,기초 화학물질 제조업,롯데정밀화학
004000,2024,5,-0.04556445086744801,0.8340193985854938,KOSPI,기초 화학물질 제조업,롯데정밀화학
004000,2025,8,-0.07093425382726615,0.8565253019429068,KOSPI,기초 화학물질 제조업,롯데정밀화학
004020,2019,3,-0.01748054880736926,,KOSPI,1차 철강 제조업,현대제철
004020,2020,4,-0.07043412378376329,0.810533971661903,KOSPI,1차 철강 제조업,현대제철
004020,2021,9,-0.013437063200232847,0.8091404011804764,KOSPI,1차 철강 제조업,현대제철
004020,2022,6,-0.03101614304250099,0.7284412671279197,KOSPI,1차 철강 제조업,현대제철
004020,2023,5,-0.04274444583877092,0.7023985540353951,KOSPI,1차 철강 제조업,현대제철
004020,2024,4,-0.05089628266296617,0.7311169350505339,KOSPI,1차 철강 제조업,현대제철
004020,2025,7,-0.05957406742584877,0.739379464134611,KOSPI,1차 철강 제조업,현대제철
004170,2019,3,-0.015118264361391073,,KOSPI,종합 소매업,신세계
004170,2020,4,-0.04867312309426705,0.6737643471256074,KOSPI,종합 소매업,신세계
004170,2021,9,-0.05244739073050962,0.7436842176416193,KOSPI,종합 소매업,신세계
004170,2022,9,-0.024776024254745004,0.627396335981213,KOSPI,종합 소매업,신세계
004170,2023,4,-0.03250173378736434,0.6276419425754903,KOSPI,종합 소매업,신세계
004170,2024,6,-0.03909485021387289,0.6468238891377333,KOSPI,종합 소매업,신세계
004170,2025,6,-0.05848286880753811,0.651050605865821,KOSPI,종합 소매업,신세계
004370,2019,3,-0.03444737076992872,,KOSPI,기타 식품 제조업,농심
004370,2020,8,-0.030248590243161427,0.7093122284497857,KOSPI,기타 식품 제조업,농심
004370,2021,5,-0.021741029147821313,0.8090553446329408,KOSPI,기타 식품 제조업,농심
004370,2022,7,-0.0143726245512051,0.789794911235705,KOSPI,기타 식품 제조업,농심
004370,2023,9,-0.048150448145423304,0.7893180662664793,KOSPI,기타 식품 제조업,농심
004370,2024,5,-0.031943068513328406,0.8589199898519851,KOSPI,기타 식품 제조업,농심
004370,2025,7,-0.02580932059040662,0.7603972116692274,KOSPI,기타 식품 제조업,농심
004490,2019,2,0.01579378016217156,,KOSPI,일차전지 및 이차전지 제조업,세방전지
004490,2020,7,-0.07823836027756363,0.6777212072473349,KOSPI,일차전지 및 이차전지 제조업,세방전지
004490,2021,5,0.043718809858338085,0.763678379736156,KOSPI,일차전지 및 이차전지 제조업,세방전지
004490,2022,6,-0.011091365783840831,0.6712303421203893,KOSPI,일차전지 및 이차전지 제조업,세방전지
004490,2023,7,-0.03529616976317627,0.7315012254493829,KOSPI,일차전지 및 이차전지 제조업,세방전지
004490,2024,6,0.009368650180016041,0.774852624428182,KOSPI,일차전지 및 이차전지 제조업,세방전지
004490,2025,5,-0.0070628017607478255,0.7436848421518485,KOSPI,일차전지 및 이차전지 제조업,세방전지
004690,2019,3,-0.07184532372820635,,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004690,2020,6,-0.018916959046922803,0.6717646089281261,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004690,2021,7,-0.0635482318943712,0.758907385219373,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004690,2022,6,-0.06001658179036168,0.6035873891510621,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004690,2023,7,0.007907769799093408,0.5836299433031025,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004690,2024,6,-0.019673790449616875,0.6182677497065681,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004690,2025,9,-0.039275399685642504,0.6464560917749752,KOSPI,연료용 가스 제조 및 배관공급업,삼천리
004700,2019,3,-0.04951236790117445,,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004700,2020,7,-0.004739337876443508,0.9358212941081707,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004700,2021,2,0.06739039191583487,1.2260248601726385,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004700,2022,6,-0.021729605397891327,0.9175369903464398,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004700,2023,6,0.001712358950633347,0.9930313785583985,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004700,2024,7,-0.03254963230554329,1.0952947057516171,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004700,2025,7,-0.0004964928805933607,0.9723908037577604,KOSPI,"가죽, 가방 및 유사제품 제조업",조광피혁
004800,2019,2,0.0014057620448218134,,KOSPI,기타 금융업,효성
004800,2020,7,-0.06252586970793836,0.47761166445141634,KOSPI,기타 금융업,효성
004800,2021,6,0.1163736607876989,0.7934251694188893,KOSPI,기타 금융업,효성
004800,2022,6,-0.027225032598421923,0.6298779071491389,KOSPI,기타 금융업,효성
004800,2023,4,-0.078461470326898,0.6136564131718824,KOSPI,기타 금융업,효성
004800,2024,6,0.004482085013431263,0.5659739298668973,KOSPI,기타 금융업,효성
004800,2025,5,0.00019076731930435962,0.8710868416598055,KOSPI,기타 금융업,효성
004990,2019,2,-0.06829431160645426,,KOSPI,기타 금융업,롯데지주
004990,2020,6,-0.037256859544657864,0.7071149697578994,KOSPI,기타 금융업,롯데지주
004990,2021,6,-0.022589804215287605,0.8369538574610528,KOSPI,기타 금융업,롯데지주
004990,2022,8,-0.02559455237659345,0.7329520318935113,KOSPI,기타 금융업,롯데지주
004990,2023,5,-0.04636563692742317,0.6697815577297397,KOSPI,기타 금융업,롯데지주
004990,2024,4,-0.088215819788536,0.6402107730973279,KOSPI,기타 금융업,롯데지주
004990,2025,6,-0.07590173741526536,0.6591907568836652,KOSPI,기타 금융업,롯데지주
005070,2019,2,-0.006909423841018607,,KOSPI,기타 화학제품 제조업,코스모신소재
005070,2020,5,0.03757795429506918,0.7219702457298954,KOSPI,기타 화학제품 제조업,코스모신소재
005070,2021,6,-0.023087133841947736,0.6791121436445111,KOSPI,기타 화학제품 제조업,코스모신소재
005070,2022,5,0.06016170661965227,0.7647581669281257,KOSPI,기타 화학제품 제조업,코스모신소재
005070,2023,3,0.08312963742368584,0.998351720372325,KOSPI,기타 화학제품 제조업,코스모신소재
005070,2024,4,0.010928412844102087,0.7616206156579898,KOSPI,기타 화학제품 제조업,코스모신소재
005070,2025,4,-0.1924230020084099,0.6051788097441212,KOSPI,기타 화학제품 제조업,코스모신소재
005090,2019,3,-0.008170865049779673,,KOSPI,전기업,SGC에너지
005090,2020,4,0.018687117324604187,1.5885116425015133,KOSPI,전기업,SGC에너지
005090,2021,8,-0.007143650216064334,0.47821120195902345,KOSPI,전기업,SGC에너지
005090,2022,8,-0.06459168646544021,0.44305345722571704,KOSPI,전기업,SGC에너지
005090,2023,4,0.01700992327621678,0.3451438158031652,KOSPI,전기업,SGC에너지
005090,2024,7,-0.016929150334881196,0.5003542361255493,KOSPI,전기업,SGC에너지
005090,2025,4,-0.018615195544408335,0.35597969322723066,KOSPI,전기업,SGC에너지
005180,2019,3,-0.03175047489145341,,KOSPI,동·식물성 유지 및 낙농제품 제조업,빙그레
005180,2020,5,-0.04802938195723109,0.8112311282979718,KOSPI,동·식물성 유지 및 낙농제품 제조업,빙그레
005180,2021,5,-0.09842678078553584,0.660068152700437,KOSPI,동·식물성 유지 및 낙농제품 제조업,빙그레
005180,2022,7,0.04800592787249766,0.7071386362217518,KOSPI,동·식물성 유지 및 낙농제품 제조업,빙그레
005180,2023,7,-0.07915403137130453,0.7288890628449919,KOSPI,동·식물성 유지 및 낙농제품 제조업,빙그레
005180,2024,7,-0.0437735294041647,0.6777846620253122,KOSPI,동·식물성 유지 및 낙농제품 제조업,빙그레
