code,name,sector,mcap,adtv
131100,티엔엔터테인먼트,중견기업부,28796324532,66219204
140430,카티스,중견기업부,28754773830,530269162
006050,국영지앤엠,중견기업부,28683889746,293116873
027040,서울전자통신,중견기업부,28670604140,12670525249
317120,라닉스,기술성장기업부,28643020000,358479949
046390,삼화네트웍스,중견기업부,28615019661,70702235
300120,라온피플,벤처기업부,28514313216,223374987
038880,아이에이,투자주의환기종목(소속부없음),28479664686,131793343
317240,TS트릴리온,벤처기업부,28447293225,305954439
017000,신원종합개발,우량기업부,28411645745,114402355
013720,THE CUBE&,중견기업부,28345914638,1225040985
462510,라메디텍,기술성장기업부,28301532475,145759850
065950,웰크론,중견기업부,28287764604,301739279
013810,스페코,중견기업부,28255746160,113449957
056730,CNT85,중견기업부,28162250300,21213635
101000,KS인더스트리,중견기업부,28145783080,199923112
398120,에스지헬스케어,벤처기업부,28128056180,126756955
438700,버넥트,기술성장기업부,28085122800,104486610
079170,한창산업,우량기업부,28028000000,50981830
257370,피엔티엠에스,벤처기업부,27948364335,156120419
276730,한울앤제주,투자주의환기종목(소속부없음),27941991070,172602170
237750,피앤씨테크,벤처기업부,27870414000,261720578
068100,케이웨더,기술성장기업부,27850796560,91963260
169330,엠브레인,중견기업부,27768447688,108351743
353590,오토앤,중견기업부,27618097650,41677100
318010,팜스빌,벤처기업부,27316569410,55003335
131090,시큐브,벤처기업부,27301557865,205723582
274400,이노시뮬레이션,기술성장기업부,27259479000,75734535
405920,나라셀라,중견기업부,27237130740,22727465
464680,KB제27호스팩,관리종목(소속부없음),27229550000,557504835
043220,티에스넥스젠,관리종목(소속부없음),27227331360,0
354200,엔젠바이오,기술성장기업부,27131467000,334033706
048470,대동스틸,중견기업부,27116500000,162233005
008470,부스타,벤처기업부,27105480000,82118110
310870,디와이씨,벤처기업부,27079637739,295260397
069140,누리플랜,벤처기업부,27051680768,1479725280
063760,이엘피,벤처기업부,27042877000,310663825
033050,제이엠아이,중견기업부,26877957150,54982604
091340,S&K폴리텍,중견기업부,26860039695,255576961
304840,피플바이오,벤처기업부,26777046660,2455919243
053290,NE능률,중견기업부,26772617340,96622375
367000,플래티어,벤처기업부,26758380330,60958035
121890,에스디시스템,중견기업부,26649349230,512278229
131760,파인텍,벤처기업부,26623558540,1562605664
258790,소프트캠프,벤처기업부,26540739360,485067415
001810,무림SP,중견기업부,26454312500,79389696
900110,딥커머스,외국기업(소속부없음),26291693185,0
032080,아즈텍WB,중견기업부,26219055380,96345081
900340,윙입푸드,외국기업(소속부없음),26172082560,1415994572
032750,삼진,우량기업부,26009631360,107153924
397810,애드포러스,벤처기업부,25958673100,82520575
096690,에이루트,중견기업부,25947330900,201766960
252500,세화피앤씨,중견기업부,25928993750,176773855
019660,글로본,중견기업부,25783071717,38224814
200230,텔콘RF제약,중견기업부,25748471880,538686272
007770,한일화학,중견기업부,25623000000,59781785
018680,서울제약,벤처기업부,25533908610,19849721
373110,엑셀세라퓨틱스,기술성장기업부,25509231150,492236085
333050,이노테나,벤처기업부,25499404700,197014167
016100,리더스코스메틱,중견기업부,25423289914,93236602
138070,신진에스엠,중견기업부,25309632984,38141851
027580,상보,중견기업부,25270404425,428327114
424760,벨로크,벤처기업부,25135920000,467974674
335870,윙스풋,중견기업부,25125709500,154090268
131180,딜리,벤처기업부,25094250000,41836885
290560,파라택시스이더리움,벤처기업부,25090983060,152254549
377330,이지트로닉스,기술성장기업부,25071058320,57444025
058450,한주에이알티,투자주의환기종목(소속부없음),25066860000,219012195
051380,피씨디렉트,중견기업부,25050337576,122124745
