출발일,code,유형,국면,PER,PBR,EPS,DIV,ex,f40,peak6,PER군,PBR군,DIV군
2025-06-26,101730,A,주의,0.0,1.12,0.0,0.0,-5.3786407766990205,-12.378640776699019,12.0,적자/무실적,중PBR(0.8~1.5),무배당
2025-06-26,012510,A,주의,25.67,3.01,2170.0,0.86,9.65732087227413,3.89408099688473,55.1,중고PER(15~30),고PBR(3+),배당<2%
2025-07-31,185750,A,관찰만,10.76,1.24,7866.0,1.3,-5.22458628841607,-5.67375886524822,8.6,중PER(8~15),중PBR(0.8~1.5),배당<2%
2025-08-01,022100,A,주의,41.29,6.95,580.0,0.52,7.39514348785872,-6.401766004415011,101.3,고PER(30+),고PBR(3+),배당<2%
2025-08-01,096770,A,주의,0.0,0.65,0.0,1.85,7.4509803921568505,-0.39215686274509,35.6,적자/무실적,저PBR(<0.8),배당<2%
2025-08-04,277810,B,주의,2518.18,40.48,110.0,0.0,22.94455066921605,18.16443594646271,200.2,고PER(30+),고PBR(3+),무배당
2025-08-04,204620,A,주의,86.51,4.6,83.0,0.0,1.4374282433984,36.16532721010332,66.0,고PER(30+),고PBR(3+),무배당
2025-08-07,007390,A,주의,1989.47,37.65,19.0,0.0,6.16803278688524,5.2766393442623,51.6,고PER(30+),고PBR(3+),무배당
2025-08-11,042000,A,주의,40.51,4.86,1069.0,0.0,-5.85038363171355,-1.40664961636828,12.4,고PER(30+),고PBR(3+),무배당
2025-08-12,000210,A,주의,12.79,0.28,3948.0,1.98,-6.546894703656999,-7.06179066834804,28.4,중PER(8~15),저PBR(<0.8),배당<2%
2025-08-18,161390,A,주의,4.86,0.49,9137.0,4.5,8.20512820512819,9.87179487179488,101.0,저PER(<8),저PBR(<0.8),배당2%+
2025-08-19,099430,A,주의,27.83,3.03,249.0,0.72,7.20130932896889,3.9279869067103,20.3,중고PER(15~30),고PBR(3+),배당<2%
2025-08-19,084110,A,주의,20.66,1.02,2113.0,1.2,7.68335273573923,37.36903376018625,53.7,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2025-08-21,107640,A,주의,16.34,3.84,2136.0,0.0,6.877022653721671,47.7346278317152,89.3,중고PER(15~30),고PBR(3+),무배당
2025-09-01,048410,A,관찰만,0.0,13.02,0.0,0.0,8.216783216783199,-9.440559440559431,275.9,적자/무실적,고PBR(3+),무배당
2025-09-17,220100,A,관찰만,0.0,7.65,0.0,0.0,7.33186328555677,68.68798235942668,93.2,적자/무실적,고PBR(3+),무배당
2025-10-16,260970,A,주의,21.19,4.74,5256.0,0.72,-9.4909516765286,-20.828402366863898,8.9,중고PER(15~30),고PBR(3+),배당<2%
2025-10-17,260970,A,주의,21.19,4.74,5256.0,0.72,-5.47559449311639,-11.01376720901126,15.1,중고PER(15~30),고PBR(3+),배당<2%
2025-10-30,045390,A,주의,21.61,2.37,208.0,0.0,-7.38355342136855,-9.36374549819928,20.8,중고PER(15~30),중고PBR(1.5~3),무배당
2025-10-30,025980,A,주의,0.0,1.13,0.0,0.0,-8.908917197452231,-6.114649681528659,17.5,적자/무실적,중PBR(0.8~1.5),무배당
2025-10-31,025980,A,주의,0.0,0.96,0.0,0.0,-5.49286640726329,0.25940337224383003,19.6,적자/무실적,중PBR(0.8~1.5),무배당
2025-11-06,009830,A,주의,0.0,0.56,0.0,0.98,-0.18115942028985,-0.18115942028985,114.9,적자/무실적,저PBR(<0.8),배당<2%
2025-11-07,122870,A,실행,91.59,3.51,999.0,0.27,-7.11111111111111,-10.69444444444444,9.7,고PER(30+),고PBR(3+),배당<2%
2025-11-07,011790,A,실행,0.0,3.71,0.0,0.0,6.8981064021641005,-4.32822362488728,66.3,적자/무실적,고PBR(3+),무배당
2025-11-10,122870,A,주의,91.59,3.51,999.0,0.27,-6.13263785394933,1.63934426229508,17.7,고PER(30+),고PBR(3+),배당<2%
2025-11-11,052020,A,주의,0.0,6.15,0.0,0.0,8.507853403141349,18.32460732984293,194.5,적자/무실적,고PBR(3+),무배당
2025-11-12,214450,A,주의,60.51,11.6,8941.0,0.2,7.0195627157652405,3.91254315304947,29.1,고PER(30+),고PBR(3+),배당<2%
2025-11-12,352820,B,주의,1515.56,4.4,225.0,0.06,20.618556701030922,14.08934707903779,39.3,고PER(30+),고PBR(3+),배당<2%
2025-11-19,419530,A,실행,0.0,15.61,0.0,0.0,-4.0,-9.45454545454546,22.4,적자/무실적,고PBR(3+),무배당
2025-11-20,036570,A,실행,46.64,1.4,4728.0,0.66,10.026737967914439,25.13368983957218,58.6,고PER(30+),중PBR(0.8~1.5),배당<2%
2025-11-24,336370,A,실행,180.0,1.08,51.0,0.11,8.080194410692581,-4.37424058323208,105.3,고PER(30+),중PBR(0.8~1.5),배당<2%
2025-11-24,007390,A,실행,1300.0,24.6,19.0,0.0,-5.1597533632287,-9.86547085201793,65.7,고PER(30+),고PBR(3+),무배당
2025-11-24,214450,A,실행,60.51,11.6,8941.0,0.2,7.05741626794258,9.09090909090908,34.2,고PER(30+),고PBR(3+),배당<2%
2025-11-24,012450,B,실행,21.28,9.05,46002.0,0.36,31.81286549707602,50.76023391812865,93.6,중고PER(15~30),고PBR(3+),배당<2%
2025-11-27,099320,A,실행,83.52,2.8,722.0,0.32,7.289527720739231,191.9917864476386,360.0,고PER(30+),중고PBR(1.5~3),배당<2%
2025-12-02,064350,B,실행,47.13,9.38,3728.0,0.11,35.988200589970496,35.988200589970496,66.4,고PER(30+),고PBR(3+),배당<2%
2025-12-02,204620,A,실행,75.18,4.0,83.0,0.0,-7.911877394636011,-10.44061302681992,25.3,고PER(30+),고PBR(3+),무배당
2025-12-02,003230,B,실행,39.62,13.19,36468.0,0.23,-8.78213213213213,-11.41141141141141,11.4,고PER(30+),고PBR(3+),배당<2%
2025-12-03,204620,A,주의,75.18,4.0,83.0,0.0,10.97308488612835,-3.6231884057971,35.4,고PER(30+),고PBR(3+),무배당
2025-12-11,012450,B,주의,18.52,7.88,46002.0,0.41,24.66814159292034,26.769911504424783,83.1,중고PER(15~30),고PBR(3+),배당<2%
2025-12-15,314930,A,주의,0.0,10.12,0.0,0.0,-5.0,0.92067988668556,13.3,적자/무실적,고PBR(3+),무배당
2025-12-16,000880,B,실행,9.52,0.66,8339.0,1.01,38.197969543147195,49.49238578680204,111.2,중PER(8~15),저PBR(<0.8),배당<2%
2025-12-18,087010,B,실행,0.0,52.04,0.0,0.0,-4.70772442588726,15.03131524008349,49.9,적자/무실적,고PBR(3+),무배당
2026-01-08,180640,B,주의,16.68,2.6,7434.0,0.29,1.74803836094159,5.1438535309503,53.4,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-01-08,035720,B,주의,476.98,2.6,126.0,0.11,-5.14705882352941,-11.93771626297578,11.6,고PER(30+),중고PBR(1.5~3),배당<2%
2026-01-13,087010,B,주의,0.0,38.88,0.0,0.0,-4.80755020080322,27.10843373493976,44.2,적자/무실적,고PBR(3+),무배당
2026-01-21,089030,A,관찰만,0.0,8.58,0.0,0.28,-6.213282247765,36.143039591315464,89.0,적자/무실적,고PBR(3+),배당<2%
2026-01-30,047920,A,관찰만,259.38,4.54,64.0,0.0,-8.20481927710843,-3.4337349397590295,17.4,고PER(30+),고PBR(3+),무배당
2026-02-02,101730,A,실행,0.0,1.29,0.0,0.0,-6.22317596566524,-32.40343347639485,7.9,적자/무실적,중PBR(0.8~1.5),무배당
2026-02-02,028300,A,실행,0.0,12.62,0.0,0.0,-6.4022140221402095,-5.71955719557195,26.4,적자/무실적,고PBR(3+),무배당
2026-02-02,047920,A,실행,259.38,4.54,64.0,0.0,-5.81947011706716,1.23228589032655,20.1,고PER(30+),고PBR(3+),무배당
2026-02-02,079550,A,실행,47.33,8.67,10173.0,0.5,-8.026431718061671,89.4273127753304,146.3,고PER(30+),고PBR(3+),배당<2%
2026-02-02,051910,A,실행,0.0,0.73,0.0,0.32,7.841483979763909,2.6981450252951,47.6,적자/무실적,저PBR(<0.8),배당<2%
2026-02-02,051915,A,실행,0.0,0.0,0.0,0.66,8.02139037433156,0.26737967914438,34.4,적자/무실적,,배당<2%
2026-02-02,214450,A,실행,52.96,10.15,8941.0,0.23,-4.81420118343195,-31.24260355029585,8.2,고PER(30+),고PBR(3+),배당<2%
2026-02-02,194480,A,실행,14.82,2.75,2595.0,0.0,7.9608938547486,-32.402234636871505,23.9,중PER(8~15),중고PBR(1.5~3),무배당
2026-02-03,036570,B,주의,49.6,1.49,4728.0,0.62,-0.46838407494145,-0.23419203747072,60.9,고PER(30+),중PBR(0.8~1.5),배당<2%
2026-02-06,032640,B,실행,18.37,0.8,871.0,4.06,8.96196002578981,4.3842682140554405,21.2,중고PER(15~30),중PBR(0.8~1.5),배당2%+
2026-02-06,011170,A,실행,0.0,0.25,0.0,2.4,8.57338820301782,32.6474622770919,63.9,적자/무실적,저PBR(<0.8),배당2%+
2026-02-06,087010,A,실행,0.0,46.76,0.0,0.0,8.181818181818171,10.70707070707071,45.1,적자/무실적,고PBR(3+),무배당
2026-02-06,064350,B,실행,61.83,12.3,3728.0,0.09,15.55555555555554,0.24691358024691,39.3,고PER(30+),고PBR(3+),배당<2%
2026-02-06,009540,B,실행,24.94,2.63,16578.0,1.23,17.0670037926675,-1.1378002528445,23.4,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-02-06,336570,A,실행,31.25,7.2,327.0,0.49,-7.311028500619569,-12.14374225526642,17.3,고PER(30+),고PBR(3+),배당<2%
2026-02-06,077970,A,실행,54.5,3.39,622.0,0.0,6.8181818181818095,9.09090909090908,119.8,고PER(30+),고PBR(3+),무배당
2026-02-09,009540,B,주의,24.94,2.63,16578.0,1.23,18.71794871794871,1.02564102564102,25.1,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-02-11,064350,B,주의,61.83,12.3,3728.0,0.09,15.55555555555554,4.44444444444445,39.3,고PER(30+),고PBR(3+),배당<2%
2026-02-24,082270,A,주의,0.0,58.89,0.0,0.0,8.816120906801011,-41.435768261964725,23.0,적자/무실적,고PBR(3+),무배당
2026-03-03,002790,A,실행,11.27,0.84,2782.0,1.05,-5.46666666666666,3.68421052631577,12.8,중PER(8~15),중PBR(0.8~1.5),배당<2%
2026-03-03,008930,A,실행,49.66,3.51,878.0,0.69,-5.82200247218788,-4.82076637824474,0.7,고PER(30+),고PBR(3+),배당<2%
2026-03-03,032640,B,실행,18.99,0.83,871.0,3.93,-9.99050279329609,2.23463687150837,16.7,중고PER(15~30),중PBR(0.8~1.5),배당2%+
2026-03-03,034220,B,실행,0.0,1.1,0.0,0.0,-9.57729393468117,-0.85536547433903,39.6,적자/무실적,중PBR(0.8~1.5),무배당
2026-03-03,204270,A,실행,0.0,3.76,0.0,0.0,-5.0,2.0779220779220697,31.2,적자/무실적,고PBR(3+),무배당
2026-03-04,190510,A,실행,13.51,2.0,1680.0,2.86,14.857142857142849,8.45714285714285,30.9,중PER(8~15),중고PBR(1.5~3),배당2%+
2026-03-04,399720,A,실행,106.26,11.64,655.0,0.0,15.909090909090908,35.79545454545454,57.6,고PER(30+),고PBR(3+),무배당
2026-03-04,087010,A,실행,0.0,43.62,0.0,0.0,14.77272727272727,22.72727272727273,63.2,적자/무실적,고PBR(3+),무배당
2026-03-04,114190,A,실행,392.0,10.12,40.0,0.0,18.95338610378187,42.12840809146878,44.9,고PER(30+),고PBR(3+),무배당
2026-03-04,003090,A,실행,19.03,1.11,1416.0,0.74,11.11111111111111,2.94784580498865,17.5,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2026-03-04,062040,B,실행,53.16,11.66,3136.0,0.25,18.26953124999999,72.65625,166.4,고PER(30+),고PBR(3+),배당<2%
2026-03-04,450950,A,실행,75.72,21.83,173.0,0.24,7.45614035087718,0.6140350877192801,8.7,고PER(30+),고PBR(3+),배당<2%
2026-03-04,393890,A,실행,0.0,0.35,0.0,0.0,13.711734693877538,163.39285714285717,172.3,적자/무실적,저PBR(<0.8),무배당
2026-03-04,001390,A,실행,5.92,0.39,919.0,2.39,9.51859956236322,39.16849015317287,61.9,저PER(<8),저PBR(<0.8),배당2%+
2026-03-04,475400,A,실행,0.0,5.74,0.0,0.0,16.97080291970802,20.07299270072993,62.4,적자/무실적,고PBR(3+),무배당
2026-03-04,215600,A,실행,0.0,3.77,0.0,0.0,8.957654723127039,16.612377850162872,45.9,적자/무실적,고PBR(3+),무배당
2026-03-04,389650,A,실행,191.44,13.6,397.0,0.0,12.39737274220031,-2.46305418719211,38.4,고PER(30+),고PBR(3+),무배당
2026-03-04,383800,A,실행,4.41,0.38,2063.0,3.19,8.269230769230761,19.102564102564102,32.6,저PER(<8),저PBR(<0.8),배당2%+
2026-03-04,455900,A,실행,0.0,12.81,0.0,0.0,17.28515625,18.5546875,27.7,적자/무실적,고PBR(3+),무배당
2026-03-04,051915,A,실행,0.0,0.0,0.0,0.52,0.16453135536076,30.815913688469323,34.5,적자/무실적,,배당<2%
2026-03-04,323410,A,실행,29.38,1.98,924.0,1.33,11.14864864864864,10.585585585585571,17.3,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-03-04,051910,A,실행,0.0,0.98,0.0,0.24,-2.97068403908794,32.736156351791514,42.5,적자/무실적,중PBR(0.8~1.5),배당<2%
2026-03-04,079900,A,실행,26.78,5.76,2237.0,2.13,13.9274279615795,40.87513340448239,58.7,중고PER(15~30),고PBR(3+),배당2%+
2026-03-04,441270,A,실행,0.0,2.6,0.0,0.0,-1.54235145385588,31.858407079646017,57.0,적자/무실적,중고PBR(1.5~3),무배당
2026-03-04,090435,A,실행,0.0,0.0,0.0,2.18,9.47187141216991,12.9735935706085,22.2,적자/무실적,,배당2%+
2026-03-04,079160,A,실행,0.0,1.33,0.0,0.0,-5.83092783505154,0.72164948453607,14.4,적자/무실적,중PBR(0.8~1.5),무배당
2026-03-04,371950,A,실행,0.0,14.2,0.0,0.0,11.966583124477841,-10.86048454469507,66.8,적자/무실적,고PBR(3+),무배당
2026-03-04,093370,A,실행,0.0,2.64,0.0,0.0,14.03508771929824,123.44497607655502,275.6,적자/무실적,중고PBR(1.5~3),무배당
2026-03-04,137400,A,실행,8.78,2.24,6231.0,0.18,15.82430806257522,38.62815884476533,49.2,중PER(8~15),중고PBR(1.5~3),배당<2%
2026-03-04,377300,A,실행,0.0,4.84,0.0,0.0,13.95793499043978,8.22179732313574,22.9,적자/무실적,고PBR(3+),무배당
2026-03-04,352820,B,실행,1722.22,5.0,225.0,0.05,-2.39296636085627,-22.782874617737,14.8,고PER(30+),고PBR(3+),배당<2%
2026-03-04,373220,A,실행,0.0,4.73,0.0,0.0,11.4388489208633,36.11510791366907,43.2,적자/무실적,고PBR(3+),무배당
2026-03-04,090430,A,실행,17.6,1.99,8601.0,0.74,10.36682615629984,12.7591706539075,24.1,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-03-04,119850,A,실행,15.1,3.66,2582.0,0.26,12.60032102728732,15.409309791332259,66.6,중고PER(15~30),고PBR(3+),배당<2%
2026-03-04,138610,A,실행,0.0,10.83,0.0,0.0,10.81593927893738,2.27703984819733,18.2,적자/무실적,고PBR(3+),무배당
2026-03-04,011780,A,실행,11.51,0.66,13328.0,1.43,-5.55095277547639,24.44076222038111,28.7,중PER(8~15),저PBR(<0.8),배당<2%
2026-03-04,126720,A,실행,10.06,0.76,2779.0,2.86,9.97854077253219,47.63948497854078,56.2,중PER(8~15),저PBR(<0.8),배당2%+
2026-03-04,007660,B,실행,112.03,25.33,1139.0,0.12,2.63663967611336,47.77327935222673,66.4,고PER(30+),고PBR(3+),배당<2%
2026-03-04,009900,A,실행,4.64,0.86,2460.0,1.31,16.3953488372093,64.88372093023256,73.7,저PER(<8),중PBR(0.8~1.5),배당<2%
2026-03-04,090460,A,실행,9.07,0.84,2133.0,1.29,13.912756113681429,133.31130204890945,186.8,중PER(8~15),중PBR(0.8~1.5),배당<2%
2026-03-04,034220,A,실행,0.0,1.1,0.0,0.0,-0.87999999999999,12.99999999999999,63.2,적자/무실적,중PBR(0.8~1.5),무배당
2026-03-04,000210,A,실행,13.1,0.28,3948.0,1.93,14.383561643835598,91.28268991282692,93.5,중PER(8~15),저PBR(<0.8),배당<2%
2026-03-04,007690,A,실행,38.52,0.41,1032.0,1.51,8.029197080291969,29.4890510948905,29.8,고PER(30+),저PBR(<0.8),배당<2%
2026-03-04,294570,A,실행,21.96,2.38,1560.0,0.44,11.600719424460431,9.35251798561151,17.6,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-03-04,071970,A,실행,35.5,9.57,2459.0,0.0,10.540915395284319,52.1497919556172,63.9,고PER(30+),고PBR(3+),무배당
2026-03-04,454910,B,실행,0.0,17.15,0.0,0.0,-0.13027295285359,26.799007444168737,110.9,적자/무실적,고PBR(3+),무배당
2026-03-04,450080,A,실행,0.0,6.8,0.0,0.0,15.009041591320079,51.35623869801085,60.6,적자/무실적,고PBR(3+),무배당
2026-03-04,375500,A,실행,9.44,0.45,5413.0,1.06,11.344537815126051,142.73709483793516,155.9,중PER(8~15),저PBR(<0.8),배당<2%
2026-03-04,255220,A,실행,0.0,2.89,0.0,0.0,10.95334685598377,4.868154158215019,20.9,적자/무실적,중고PBR(1.5~3),무배당
2026-03-04,105630,A,실행,9.69,0.79,1474.0,3.5,-5.34092758340113,-3.49877949552481,7.6,중PER(8~15),저PBR(<0.8),배당2%+
2026-03-04,475150,A,실행,42.54,4.01,677.0,0.0,16.82134570765661,173.78190255220417,307.0,고PER(30+),고PBR(3+),무배당
2026-03-04,213420,A,실행,22.41,2.57,1863.0,0.0,11.39705882352941,54.70588235294118,68.5,중고PER(15~30),중고PBR(1.5~3),무배당
2026-03-04,034230,A,실행,22.8,1.05,875.0,0.75,11.956521739130439,0.24844720496894,20.1,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2026-03-04,161580,A,실행,214.69,7.77,245.0,0.0,17.091836734693867,25.89285714285714,65.6,고PER(30+),고PBR(3+),무배당
2026-03-04,199800,A,실행,63.4,7.2,776.0,0.0,8.29383886255923,111.13744075829386,236.5,고PER(30+),고PBR(3+),무배당
2026-03-04,060980,A,실행,23.74,0.44,2087.0,4.04,10.87223587223586,8.72235872235871,20.4,중고PER(15~30),저PBR(<0.8),배당2%+
2026-03-04,265520,A,실행,6.67,1.03,3448.0,2.3,9.58549222797926,35.75129533678756,61.1,저PER(<8),중PBR(0.8~1.5),배당2%+
2026-03-04,121600,A,실행,0.0,3.5,0.0,0.35,16.85393258426966,65.54307116104869,78.5,적자/무실적,고PBR(3+),배당<2%
2026-03-04,286940,A,실행,27.97,0.86,849.0,2.95,9.52380952380953,16.79197994987469,25.1,중고PER(15~30),중PBR(0.8~1.5),배당2%+
2026-03-04,093320,A,실행,31.96,3.05,3736.0,0.5,9.81963927855711,5.611222444889781,49.7,고PER(30+),고PBR(3+),배당<2%
2026-03-04,010140,B,실행,386.0,6.52,75.0,0.0,13.75531914893617,40.42553191489362,50.4,고PER(30+),고PBR(3+),무배당
2026-03-04,078600,A,실행,40.65,6.65,2477.0,0.1,14.800514800514799,114.4144144144144,135.9,고PER(30+),고PBR(3+),배당<2%
2026-03-04,200880,A,실행,3.04,0.41,5451.0,1.51,15.833333333333341,15.63492063492064,21.7,저PER(<8),저PBR(<0.8),배당<2%
2026-03-04,064260,A,실행,77.8,1.9,109.0,0.0,15.83850931677017,17.85714285714286,34.8,고PER(30+),중고PBR(1.5~3),무배당
2026-03-04,025540,A,실행,5.85,0.77,13787.0,2.73,10.044642857142861,33.7797619047619,39.9,저PER(<8),저PBR(<0.8),배당2%+
2026-03-04,298050,A,실행,22.5,1.07,11154.0,2.59,14.26011264720941,42.08909370199694,44.4,중고PER(15~30),중PBR(0.8~1.5),배당2%+
2026-03-04,007700,A,실행,7.83,0.38,2738.0,2.1,10.83380601247872,10.20986954055587,20.0,저PER(<8),저PBR(<0.8),배당2%+
2026-03-04,075580,A,실행,98.65,5.97,200.0,1.01,16.6554054054054,43.24324324324324,49.3,고PER(30+),고PBR(3+),배당<2%
2026-03-04,004690,A,실행,5.15,0.33,29606.0,1.97,7.765151515151509,11.96969696969696,17.3,저PER(<8),저PBR(<0.8),배당<2%
2026-03-04,031430,A,실행,14.31,0.55,929.0,3.01,8.0349344978166,33.79912663755458,49.6,중PER(8~15),저PBR(<0.8),배당2%+
2026-03-04,123890,A,실행,9.74,0.35,306.0,3.36,7.08812260536397,4.9808429118773905,13.4,중PER(8~15),저PBR(<0.8),배당2%+
2026-03-04,006280,A,실행,0.0,1.54,0.0,0.89,10.95890410958904,0.36049026676279,16.1,적자/무실적,중고PBR(1.5~3),배당<2%
2026-03-04,011170,A,실행,0.0,0.28,0.0,2.09,-3.4206128133704703,64.34540389972145,66.4,적자/무실적,저PBR(<0.8),배당2%+
2026-03-04,003670,B,실행,0.0,6.64,0.0,0.0,37.14902807775377,40.92872570194383,61.7,적자/무실적,고PBR(3+),무배당
2026-03-04,035600,A,실행,7.44,0.64,1549.0,4.34,7.65765765765766,14.61461461461461,19.8,저PER(<8),저PBR(<0.8),배당2%+
2026-03-04,009240,A,실행,5.41,2.35,9171.0,17.18,-2.8780487804878003,8.41463414634147,13.0,저PER(<8),중고PBR(1.5~3),배당2%+
2026-03-04,018880,A,실행,0.0,1.19,0.0,0.0,13.04347826086955,18.342391304347817,61.4,적자/무실적,중PBR(0.8~1.5),무배당
2026-03-04,002790,A,실행,11.27,0.84,2782.0,1.05,11.47058823529412,12.74509803921568,26.1,중PER(8~15),중PBR(0.8~1.5),배당<2%
2026-03-04,007070,A,실행,880.0,0.57,25.0,2.27,8.94962486602357,26.20578778135047,60.5,고PER(30+),저PBR(<0.8),배당2%+
2026-03-04,050890,A,실행,11.07,1.58,760.0,0.59,10.07142857142857,129.57142857142858,198.6,중PER(8~15),중고PBR(1.5~3),배당<2%
2026-03-04,043150,A,실행,7.37,0.9,3712.0,0.37,-4.56888888888888,4.0,8.4,저PER(<8),중PBR(0.8~1.5),배당<2%
2026-03-04,036570,A,실행,48.86,1.47,4728.0,0.63,9.04907975460123,41.87116564417177,75.6,고PER(30+),중PBR(0.8~1.5),배당<2%
2026-03-04,002900,A,실행,17.33,0.77,424.0,1.5,11.76470588235294,33.613445378151255,66.4,중고PER(15~30),저PBR(<0.8),배당<2%
2026-03-04,009520,A,실행,1417.86,7.39,14.0,0.1,14.364461738002579,37.159533073929964,49.8,고PER(30+),고PBR(3+),배당<2%
2026-03-04,068760,A,실행,144.76,8.01,496.0,0.0,12.21837088388215,0.0,13.9,고PER(30+),고PBR(3+),무배당
2026-03-04,079370,A,실행,13.24,1.61,1358.0,0.56,9.933333333333321,9.73333333333332,24.0,중PER(8~15),중고PBR(1.5~3),배당<2%
2026-03-04,015760,B,실행,10.76,0.94,5439.0,0.36,-5.57628979143798,-2.30515916575192,11.1,중PER(8~15),중PBR(0.8~1.5),배당<2%
2026-03-04,005300,A,실행,23.66,0.93,5878.0,2.44,7.4793388429752,2.06611570247934,14.4,중고PER(15~30),중PBR(0.8~1.5),배당2%+
2026-03-04,089010,A,실행,24.27,2.58,1370.0,0.6,16.5,61.20000000000001,95.6,중고PER(15~30),중고PBR(1.5~3),배당<2%
2026-03-04,180640,A,실행,21.03,3.27,7434.0,0.23,1.70619469026549,0.26548672566371,27.2,중고PER(15~30),고PBR(3+),배당<2%
2026-03-04,001340,A,실행,84.02,1.43,82.0,0.0,9.294320137693619,29.43201376936317,41.1,고PER(30+),중PBR(0.8~1.5),무배당
2026-03-04,086450,A,실행,14.76,1.51,1382.0,0.98,7.88876276958001,39.61407491486945,77.4,중PER(8~15),중고PBR(1.5~3),배당<2%
2026-03-04,007160,A,실행,68.07,0.57,927.0,0.0,11.500974658869389,3.8986354775828405,14.0,고PER(30+),저PBR(<0.8),무배당
2026-03-04,005490,A,실행,28.58,0.56,14451.0,2.42,14.23017107309487,45.87869362363919,68.6,중고PER(15~30),저PBR(<0.8),배당2%+
2026-03-04,064820,A,실행,21.85,1.6,563.0,2.44,16.6305525460455,76.1646803900325,89.6,중고PER(15~30),중고PBR(1.5~3),배당2%+
2026-03-04,004000,A,실행,35.78,0.55,1428.0,2.74,10.90584028605483,69.7258641239571,71.2,고PER(30+),저PBR(<0.8),배당2%+
2026-03-04,006360,A,실행,7.74,0.43,2893.0,1.34,9.73333333333332,122.40000000000002,139.2,저PER(<8),저PBR(<0.8),배당<2%
2026-03-04,006110,A,실행,0.0,1.88,0.0,0.08,13.056680161943321,193.92712550607288,323.5,적자/무실적,중고PBR(1.5~3),배당<2%
2026-03-04,000400,A,실행,33.82,0.9,68.0,0.0,9.95828988529718,12.61730969760166,44.9,고PER(30+),중PBR(0.8~1.5),무배당
2026-03-04,001040,B,실행,73.0,1.34,2993.0,1.37,-9.504584221748399,21.26865671641791,25.0,고PER(30+),중PBR(0.8~1.5),배당<2%
2026-03-04,192650,A,실행,136.67,1.29,57.0,2.57,10.108024691358029,5.709876543209861,13.4,고PER(30+),중PBR(0.8~1.5),배당2%+
2026-03-04,139480,A,실행,0.0,0.27,0.0,1.9,9.18827508455468,21.871476888387818,33.8,적자/무실적,저PBR(<0.8),배당<2%
2026-03-04,072710,A,실행,6.27,0.38,16118.0,2.48,7.451649601820249,11.26279863481227,15.0,저PER(<8),저PBR(<0.8),배당2%+
2026-03-04,045390,A,실행,22.6,2.48,208.0,0.0,9.04522613065326,18.84422110552763,26.4,중고PER(15~30),중고PBR(1.5~3),무배당
2026-03-04,006220,A,실행,95.96,0.87,166.0,0.63,13.719999999999999,2.96,17.6,고PER(30+),중PBR(0.8~1.5),배당<2%
