code,last_ym,mkt,cls,terminal_ret,last_close,ret6,ret12,peak12,flat_months,mcap_last,recent
013450,2015-07,KOSDAQ,완만형,-0.3,6480.0,-0.0499,-0.0167,-0.0873,2,105298846560,0
000830,2015-09,KOSPI,완만형,-0.3,48100.0,-0.1902,-0.3638,-0.3638,2,7514074448400,0
068060,2015-09,KOSDAQ,완만형,-0.3,8000.0,-0.1199,0.1594,-0.2118,1,55216000000,0
121550,2015-10,KOSPI,완만형,-0.3,3305.0,-0.1622,-0.0895,-0.2639,1,47740000000,0
000687,2015-11,KOSPI,완만형,-0.3,3835.0,-0.0737,-0.1645,-0.2737,1,3335504175,0
003945,2016-01,KOSPI,완만형,-0.3,73100.0,-0.0382,0.3219,-0.1118,2,12550319700,0
158380,2016-04,KOSDAQ,완만형,-0.3,3470.0,-0.0388,-0.0868,-0.0868,3,35394000000,0
008020,2016-05,KOSPI,완만형,-0.3,10200.0,0.0,0.3973,0.0,1,418677431200,0
092630,2016-06,KOSPI,완만형,-0.3,1950.0,-0.2642,-0.4323,-0.4323,2,1729394550,0
019300,2016-08,KOSPI,완만형,-0.3,3535.0,-0.0028,0.4112,-0.371,1,223057800000,0
003450,2016-10,KOSPI,완만형,-0.3,7370.0,0.038,0.065,0.0,1,1743834346100,0
104120,2016-12,KOSPI,완만형,-0.3,3595.0,-0.0626,-0.0388,-0.2909,1,63725911890,0
037620,2017-01,KOSPI,완만형,-0.3,20500.0,-0.2279,0.0875,-0.2279,2,2342860355500,0
068870,2017-01,KOSPI,완만형,-0.3,67500.0,-0.0715,-0.0274,-0.0715,2,1118946825000,0
068875,2017-01,KOSPI,완만형,-0.3,44000.0,-0.0045,0.0693,-0.0045,2,10393504000,0
139200,2017-01,KOSPI,완만형,-0.3,1680.0,-0.0718,-0.0482,-0.0718,2,22411043760,0
066270,2017-02,KOSDAQ,완만형,-0.3,2790.0,-0.3285,-0.1913,-0.3285,1,121597084000,0
007190,2017-03,KOSPI,완만형,-0.3,1875.0,-0.092,-0.401,-0.401,2,72146401875,0
007197,2017-03,KOSPI,완만형,-0.3,7750.0,-0.0549,-0.3142,-0.3142,2,3624791250,0
001689,2017-04,KOSPI,완만형,-0.3,23100.0,-0.1492,-0.2062,-0.2512,1,5556575000,0
003419,2017-05,KOSPI,완만형,-0.3,13450.0,-0.2507,-0.2486,-0.2769,2,2135927250,0
204440,2017-05,KOSDAQ,완만형,-0.3,2040.0,0.02,0.0435,-0.04,2,11730000000,0
083570,2017-06,KOSPI,완만형,-0.3,5020.0,0.0535,0.058,0.0,2,13091683100,0
083580,2017-06,KOSPI,완만형,-0.3,5000.0,0.0537,0.0428,0.0,2,13039525000,0
083590,2017-06,KOSPI,완만형,-0.3,5060.0,0.0664,0.0664,0.0,2,13195999300,0
083600,2017-06,KOSPI,완만형,-0.3,5040.0,0.0588,0.0644,0.0,2,13143841200,0
083610,2017-06,KOSPI,완만형,-0.3,5040.0,-0.002,0.0192,-0.002,2,9808817760,0
204760,2017-06,KOSDAQ,완만형,-0.3,2045.0,0.0174,0.0328,0.0,1,11188125000,0
083620,2017-07,KOSPI,완만형,-0.3,5040.0,0.002,0.0131,-0.0098,1,9791312490,0
204650,2017-07,KOSDAQ,완만형,-0.3,2035.0,0.0124,-0.0097,-0.0097,1,11165000000,0
061460,2017-09,KOSDAQ,완만형,-0.3,2200.0,-0.1165,-0.2294,-0.2294,2,184698822000,0
206660,2017-10,KOSDAQ,완만형,-0.3,2050.0,0.0123,0.0302,0.0,2,7995000000,0
207720,2017-10,KOSDAQ,완만형,-0.3,2050.0,-0.0284,-0.012,-0.0969,1,5122725000,0
207930,2017-11,KOSDAQ,완만형,-0.3,2035.0,0.0099,0.0226,-0.0049,2,11192500000,0
215580,2017-12,KOSDAQ,완만형,-0.3,2020.0,0.005,0.0176,-0.2275,2,10928200000,0
215750,2018-01,KOSDAQ,완만형,-0.3,2040.0,-0.0263,0.0251,-0.0263,1,12352500000,0
217810,2018-01,KOSDAQ,완만형,-0.3,2030.0,-0.0217,0.0384,-0.024,1,9756600000,0
218710,2018-02,KOSDAQ,완만형,-0.3,2030.0,0.005,0.0384,0.0,1,13567500000,0
219580,2018-02,KOSDAQ,완만형,-0.3,2025.0,0.0075,0.0332,-0.0025,1,9947000000,0
219860,2018-02,KOSDAQ,완만형,-0.3,2025.0,-0.0098,0.0411,-0.0098,2,14424075000,0
219960,2018-02,KOSDAQ,완만형,-0.3,2025.0,0.0,0.0332,0.0,2,13162500000,0
008000,2018-03,KOSPI,완만형,-0.3,19950.0,0.0612,0.0418,0.0,2,924958827450,0
221950,2018-03,KOSDAQ,완만형,-0.3,2025.0,0.0,0.0253,-0.0025,1,13732225000,0
222390,2018-03,KOSDAQ,완만형,-0.3,2030.0,0.005,0.0125,-0.0025,1,20826200000,0
223040,2018-03,KOSDAQ,완만형,-0.3,2025.0,0.0025,0.0075,-0.0049,1,10941450000,0
221200,2018-04,KOSDAQ,완만형,-0.3,2040.0,0.0025,0.0355,0.0,1,13668750000,0
225440,2018-05,KOSDAQ,완만형,-0.3,2055.0,0.0249,0.0431,0.0,1,8384500000,0
226850,2018-06,KOSDAQ,완만형,-0.3,2040.0,0.0277,0.0329,0.0,1,20765140000,0
024660,2018-07,KOSDAQ,완만형,-0.3,3480.0,-0.0745,-0.1655,-0.1655,2,310267021200,0
090730,2018-07,KOSDAQ,완만형,-0.3,11850.0,-0.0166,0.9783,-0.1939,2,154050000000,0
130960,2018-07,KOSDAQ,완만형,-0.3,98900.0,0.094,0.324,0.0,2,3830603602100,0
230490,2018-07,KOSDAQ,완만형,-0.3,2060.0,0.0249,0.0326,0.0,1,10865000000,0
016170,2018-09,KOSDAQ,완만형,-0.3,99900.0,-0.0902,0.143,-0.112,2,2526641329500,0
192530,2018-10,KOSPI,완만형,-0.3,11050.0,-0.0134,-0.0636,-0.1333,1,572174035550,0
232270,2018-10,KOSDAQ,완만형,-0.3,2045.0,0.02,0.0149,-0.0049,2,28253106500,0
235010,2018-10,KOSDAQ,완만형,-0.3,2050.0,0.0224,0.0199,-0.0168,1,10122750000,0
004130,2018-12,KOSPI,완만형,-0.3,14200.0,0.0637,-0.4818,-0.4818,2,292173704600,0
004135,2018-12,KOSPI,완만형,-0.3,8300.0,-0.0349,-0.1443,-0.1608,2,17928000000,0
240540,2019-01,KOSDAQ,완만형,-0.3,2055.0,0.0049,0.0224,-0.0238,1,11275000000,0
000030,2019-02,KOSPI,완만형,-0.3,14800.0,-0.092,-0.1084,-0.1243,2,10004800000000,0
123100,2019-02,KOSDAQ,완만형,-0.3,16000.0,-0.1375,-0.3834,-0.3834,2,180861440000,0
004987,2019-05,KOSPI,완만형,-0.3,13600.0,-0.1282,-0.4163,-0.4163,2,3001424800,0
004989,2019-05,KOSPI,완만형,-0.3,10700.0,-0.0047,-0.2721,-0.2721,3,3069808600,0
079660,2019-06,KOSPI,완만형,-0.3,8380.0,-0.1744,-0.2205,-0.3402,2,60000800000,0
026180,2019-07,KOSDAQ,완만형,-0.3,1855.0,-0.0185,-0.1039,-0.1124,2,110441496725,0
232330,2019-08,KOSDAQ,완만형,-0.3,2065.0,-0.0048,-0.012,-0.0328,1,7416000000,0
225650,2019-09,KOSDAQ,완만형,-0.3,6560.0,-0.0721,-0.0889,-0.0889,2,70101977120,0
257730,2019-09,KOSDAQ,완만형,-0.3,2045.0,-0.0376,-0.0466,-0.0931,1,7167725000,0
262830,2019-10,KOSDAQ,완만형,-0.3,2055.0,-0.0048,0.0098,-0.0352,1,10270500000,0
264290,2019-12,KOSDAQ,완만형,-0.3,2050.0,-0.0807,-0.0049,-0.0949,1,6298600000,0
077280,2020-01,KOSDAQ,완만형,-0.3,2225.0,0.0446,-0.0572,-0.1508,2,26180104275,0
265480,2020-01,KOSDAQ,완만형,-0.3,2050.0,-0.0969,-0.0073,-0.0969,1,9897800000,0
265920,2020-01,KOSDAQ,완만형,-0.3,2055.0,-0.0307,0.0049,-0.0307,1,9102000000,0
079440,2020-02,KOSPI,완만형,-0.3,27500.0,0.0204,-0.2297,-0.2424,2,2255000000000,0
011160,2020-03,KOSPI,완만형,-0.3,1240.0,-0.0388,-0.057,-0.2226,2,409072416400,0
271740,2020-03,KOSDAQ,완만형,-0.3,2050.0,-0.0465,-0.0097,-0.0745,2,8200000000,0
083380,2020-04,KOSPI,완만형,-0.3,5030.0,0.006,0.004,-0.0059,1,7975869800,0
159650,2020-04,KOSPI,완만형,-0.3,1940.0,-0.0443,0.0808,-0.1039,1,30035446935,0
083370,2020-06,KOSPI,완만형,-0.3,5040.0,0.008,0.002,-0.002,2,7991726400,0
276920,2020-06,KOSDAQ,완만형,-0.3,2050.0,-0.0191,-0.0682,-0.1028,1,7519000000,0
108790,2020-07,KOSDAQ,완만형,-0.3,5020.0,0.0773,-0.0889,-0.0889,2,166440509600,0
279410,2020-07,KOSDAQ,완만형,-0.3,2040.0,0.0,-0.0556,-0.0556,1,7112325000,0
281410,2020-07,KOSDAQ,완만형,-0.3,2065.0,0.0073,-0.0484,-0.0484,1,9245500000,0
277480,2020-08,KOSDAQ,완만형,-0.3,2035.0,-0.0097,-0.0355,-0.0355,2,12230350000,0
291210,2021-01,KOSDAQ,완만형,-0.3,2045.0,-0.0121,-0.0145,-0.0145,2,10347700000,0
102210,2021-04,KOSDAQ,완만형,-0.3,730.0,-0.3364,-0.3364,-0.3364,1,81066045500,0
307070,2021-07,KOSDAQ,완만형,-0.3,2035.0,0.0099,0.0074,-0.2573,2,10500600000,0
307160,2021-07,KOSDAQ,완만형,-0.3,2035.0,-0.0513,-0.0424,-0.1556,2,9340650000,0
311270,2021-07,KOSDAQ,완만형,-0.3,2040.0,-0.0192,0.0124,-0.2514,1,7344000000,0
310840,2021-09,KOSDAQ,완만형,-0.3,2040.0,-0.0286,0.0074,-0.0933,2,6976800000,0
031390,2021-11,KOSDAQ,완만형,-0.3,38550.0,-0.0677,-0.0961,-0.2471,2,502506844350,0
317030,2021-11,KOSDAQ,완만형,-0.3,2040.0,-0.1188,0.0124,-0.1188,2,11140440000,0
172580,2021-12,KOSPI,완만형,-0.3,2785.0,0.0922,0.4066,0.0,1,36328932500,0
313750,2021-12,KOSDAQ,완만형,-0.3,2035.0,-0.0729,-0.0169,-0.1643,3,9462750000,0
317320,2021-12,KOSDAQ,완만형,-0.3,2035.0,-0.5161,-0.1941,-0.5889,2,8872600000,0
101060,2022-01,KOSPI,완만형,-0.3,1930.0,-0.1365,0.0266,-0.2534,2,269999646700,0
323210,2022-02,KOSDAQ,완만형,-0.3,2035.0,-0.0895,-0.0049,-0.1957,2,6512000000,0
323940,2022-02,KOSDAQ,완만형,-0.3,2030.0,-0.0645,-0.0122,-0.1174,2,15878660000,0
138250,2022-03,KOSPI,완만형,-0.3,14000.0,-0.0378,0.1966,-0.1884,2,471744000000,0
225330,2022-03,KOSDAQ,완만형,-0.3,6760.0,0.0015,0.015,-0.1865,2,125970085280,0
329560,2022-04,KOSDAQ,완만형,-0.3,2035.0,-0.0401,-0.024,-0.2758,3,7834750000,0
330990,2022-05,KOSDAQ,완만형,-0.3,2035.0,-0.0169,-0.2158,-0.2158,1,8731030000,0
002270,2022-07,KOSPI,완만형,-0.3,311000.0,-0.0174,-0.29,-0.29,2,376016105000,0
340120,2022-07,KOSDAQ,완만형,-0.3,2035.0,-0.1359,-0.0644,-0.1359,1,10190600000,0
332710,2022-09,KOSDAQ,완만형,-0.3,2025.0,-0.0581,-0.0711,-0.1176,2,8930250000,0
340350,2022-10,KOSDAQ,완만형,-0.3,2010.0,-0.1007,-0.0474,-0.1007,2,11477100000,0
347140,2022-10,KOSDAQ,완만형,-0.3,2025.0,-0.069,-0.069,-0.069,2,6093225000,0
131390,2022-11,KOSDAQ,완만형,-0.3,20750.0,-0.2882,-0.1957,-0.3516,1,311197110000,0
217600,2022-12,KOSDAQ,완만형,-0.3,2170.0,-0.1589,-0.4135,-0.4135,2,138579107800,0
290510,2022-12,KOSDAQ,완만형,-0.3,5380.0,0.0847,-0.1934,-0.2347,2,616195319480,0
342550,2022-12,KOSDAQ,완만형,-0.3,1665.0,-0.2729,-0.1917,-0.2729,1,10466610000,0
349720,2022-12,KOSDAQ,완만형,-0.3,2030.0,-0.0447,-0.0264,-0.0773,1,7330500000,0
367460,2022-12,KOSDAQ,완만형,-0.3,2340.0,0.0308,0.0909,-0.2844,2,12870000000,0
343510,2023-02,KOSDAQ,완만형,-0.3,2020.0,-0.0605,-0.0494,-0.086,1,8100200000,0
351340,2023-02,KOSDAQ,완만형,-0.3,2020.0,0.01,-0.0494,-0.1495,1,10469250000,0
353070,2023-03,KOSDAQ,완만형,-0.3,2025.0,-0.0217,-0.0403,-0.0753,1,8706200000,0
353490,2023-05,KOSDAQ,완만형,-0.3,2015.0,-0.0098,-0.0841,-0.0841,1,10170600000,0
367340,2023-07,KOSDAQ,완만형,-0.3,2055.0,0.0148,-0.0375,-0.0397,2,12432750000,0
010050,2023-08,KOSPI,완만형,-0.3,707.0,-0.1206,-0.2002,-0.2002,1,634671672756,0
298870,2023-08,KOSDAQ,완만형,-0.3,2555.0,-0.235,-0.1889,-0.235,1,258000000000,0
353060,2023-09,KOSDAQ,완만형,-0.3,2065.0,0.0,-0.0048,-0.012,1,10434600000,0
155900,2023-11,KOSPI,완만형,-0.3,3130.0,0.0849,0.033,0.0,2,47576012520,0
440200,2023-11,KOSDAQ,완만형,-0.3,1685.0,-0.176,-0.1468,-0.176,2,10320625000,0
046140,2023-12,KOSDAQ,완만형,-0.3,5370.0,-0.1888,-0.0579,-0.3362,2,115259290350,0
373340,2023-12,KOSDAQ,완만형,-0.3,2050.0,-0.1865,-0.0465,-0.1865,1,6175900000,0
380440,2023-12,KOSPI,완만형,-0.3,10290.0,0.028,4.2634,0.0,1,105554820000,0
068400,2024-01,KOSPI,완만형,-0.3,9600.0,-0.1003,0.3579,-0.2852,1,486098435200,0
377400,2024-01,KOSDAQ,완만형,-0.3,2145.0,-0.0551,0.0619,-0.0551,1,10106617500,0
380320,2024-01,KOSDAQ,완만형,-0.3,2045.0,-0.2104,-0.3822,-0.4951,1,9764300000,0
115960,2024-03,KOSDAQ,완만형,-0.3,14120.0,-0.1001,-0.1908,-0.1908,2,175059760000,0
393360,2024-04,KOSDAQ,완만형,-0.3,2080.0,-0.1054,-0.0303,-0.1054,1,15141000000,0
391060,2024-05,KOSDAQ,완만형,-0.3,10450.0,0.045,0.0471,0.0,1,53244000000,0
386580,2024-06,KOSDAQ,완만형,-0.3,2090.0,0.0245,-0.05,-0.05,1,8673600000,0
388800,2024-07,KOSDAQ,완만형,-0.3,2095.0,-0.1414,-0.1028,-0.1414,1,10470900000,0
400840,2024-07,KOSDAQ,완만형,-0.3,2110.0,-0.0209,0.0024,-0.0387,1,10726400000,0
430230,2024-09,KOSDAQ,완만형,-0.3,1762.0,-0.2534,-0.161,-0.3707,2,14103048000,0
164060,2024-10,KOSDAQ,완만형,-0.3,7090.0,0.0941,0.0129,-0.0112,2,150314622060,0
287410,2024-11,KOSDAQ,완만형,-0.3,12900.0,0.0914,0.1978,-0.0015,2,976429289700,0
421800,2024-11,KOSDAQ,완만형,-0.3,2710.0,0.0169,0.2664,-0.13,2,16205800000,0
080000,2024-12,KOSDAQ,완만형,-0.3,1618.0,-0.2712,-0.4313,-0.4855,2,55534403660,0
115390,2024-12,KOSPI,완만형,-0.3,8660.0,-0.0103,0.3945,-0.0114,2,375206719260,0
406760,2024-12,KOSDAQ,완만형,-0.3,1575.0,-0.2623,-0.2446,-0.2775,1,11944920000,0
415580,2024-12,KOSDAQ,완만형,-0.3,2100.0,-0.0024,0.0048,-0.0141,3,11151000000,0
418170,2024-12,KOSDAQ,완만형,-0.3,1898.0,-0.2025,-0.0962,-0.2025,2,11406980000,0
430460,2024-12,KOSDAQ,완만형,-0.3,1542.0,-0.3038,-0.2587,-0.3038,2,9128640000,0
412930,2025-01,KOSDAQ,완만형,-0.3,2695.0,0.0286,0.2535,-0.1106,2,16644320000,1
376190,2025-02,KOSDAQ,완만형,-0.3,4165.0,-0.143,-0.4158,-0.4454,2,102459000000,1
413600,2025-02,KOSDAQ,완만형,-0.3,2310.0,0.0312,0.05,-0.1852,1,8111950000,1
422040,2025-02,KOSDAQ,완만형,-0.3,2135.0,0.0215,-0.0161,-0.0161,1,15250800000,1
424140,2025-02,KOSDAQ,완만형,-0.3,2090.0,-0.0346,0.0,-0.0457,1,16152450000,1
425290,2025-02,KOSDAQ,완만형,-0.3,2115.0,-0.0494,-0.0884,-0.1169,1,11619600000,1
430700,2025-03,KOSDAQ,완만형,-0.3,2105.0,0.0024,-0.0768,-0.0768,1,11082600000,1
433530,2025-03,KOSDAQ,완만형,-0.3,2215.0,-0.0996,0.0498,-0.0996,2,9092575000,1
418210,2025-04,KOSDAQ,완만형,-0.3,2120.0,-0.0557,-0.1751,-0.1893,1,7740900000,1
435380,2025-05,KOSDAQ,완만형,-0.3,2135.0,0.0289,0.0047,-0.0229,1,12204900000,1
435620,2025-05,KOSDAQ,완만형,-0.3,10710.0,0.0318,0.0753,0.0,1,45945360000,1
435870,2025-05,KOSDAQ,완만형,-0.3,2130.0,0.0167,0.0071,-0.0184,1,7942200000,1
437780,2025-05,KOSDAQ,완만형,-0.3,2140.0,0.0264,-0.0115,-0.0382,1,10739050000,1
439250,2025-05,KOSDAQ,완만형,-0.3,10680.0,0.0299,0.0701,0.0,1,37401360000,1
439730,2025-05,KOSDAQ,완만형,-0.3,2130.0,-0.0093,-0.1162,-0.1531,1,9180300000,1
456440,2025-05,KOSDAQ,완만형,-0.3,2170.0,-0.0462,-0.0136,-0.0545,2,11533550000,1
029960,2025-06,KOSDAQ,완만형,-0.3,8940.0,-0.0067,0.2592,-0.0067,2,434311636800,1
438580,2025-06,KOSDAQ,완만형,-0.3,2145.0,0.0263,-0.0592,-0.0853,1,6447700000,1
468510,2025-06,KOSDAQ,완만형,-0.3,2035.0,0.0813,0.0124,-0.0468,2,22486750000,1
000885,2025-07,KOSPI,완만형,-0.3,42250.0,0.0819,0.0549,-0.4058,1,14151246300,1
439410,2025-07,KOSDAQ,완만형,-0.3,2150.0,0.0312,0.0263,0.0,1,18876000000,1
440790,2025-07,KOSDAQ,완만형,-0.3,2150.0,0.0047,-0.0611,-0.0611,1,8687250000,1
440820,2025-07,KOSDAQ,완만형,-0.3,2140.0,0.0288,0.0071,0.0,1,16653000000,1
442130,2025-07,KOSDAQ,완만형,-0.3,2145.0,0.0094,-0.0949,-0.0949,1,7387100000,1
442310,2025-07,KOSDAQ,완만형,-0.3,2135.0,0.0071,-0.0857,-0.0857,3,14325850000,1
445360,2025-07,KOSDAQ,완만형,-0.3,2135.0,0.0264,0.0023,0.0,1,9158750000,1
445970,2025-07,KOSDAQ,완만형,-0.3,2140.0,0.0023,-0.0404,-0.0404,1,11470400000,1
476470,2025-07,KOSDAQ,완만형,-0.3,2195.0,0.0477,0.0023,-0.0309,2,12083475000,1
950110,2025-07,KOSDAQ,완만형,-0.3,4930.0,-0.002,0.7208,-0.009,2,118579022200,1
290380,2025-08,KOSDAQ,완만형,-0.3,1360.0,-0.4087,-0.4087,-0.4087,1,56841307600,1
430220,2025-08,KOSDAQ,완만형,-0.3,2255.0,0.0687,0.0045,-0.0643,2,15243800000,1
442900,2025-10,KOSDAQ,완만형,-0.3,10560.0,0.0282,0.0571,0.0,1,81024000000,1
446750,2025-10,KOSDAQ,완만형,-0.3,2110.0,0.0169,-0.0094,-0.0094,2,12723300000,1
448740,2025-10,KOSDAQ,완만형,-0.3,10620.0,0.0281,0.0546,-0.0028,1,49671600000,1
449020,2025-10,KOSDAQ,완만형,-0.3,2120.0,0.0266,0.0495,0.0,2,20627600000,1
454750,2025-10,KOSDAQ,완만형,-0.3,2100.0,0.0345,0.0244,-0.1429,1,15556320000,1
442770,2025-11,KOSDAQ,완만형,-0.3,1862.0,-0.136,-0.1196,-0.1613,2,7839020000,1
448370,2025-11,KOSDAQ,완만형,-0.3,2115.0,-0.007,0.0292,-0.007,1,11914400000,1
010620,2025-12,KOSPI,완만형,-0.3,223000.0,0.0569,0.6617,-0.0766,2,8907099227000,1
335890,2025-12,KOSDAQ,완만형,-0.3,12500.0,0.0073,0.5528,-0.1039,3,730239062500,1
042670,2026-01,KOSPI,완만형,-0.3,13800.0,-0.1045,0.8776,-0.1045,2,2606147084400,1
446150,2026-01,KOSDAQ,완만형,-0.3,2150.0,-0.0672,0.0539,-0.0672,1,10136250000,1
450050,2026-01,KOSDAQ,완만형,-0.3,2120.0,0.0242,0.0367,0.0,1,10529400000,1
455250,2026-01,KOSDAQ,완만형,-0.3,2115.0,-0.0047,0.0242,-0.0276,1,9040500000,1
454640,2026-02,KOSDAQ,완만형,-0.3,2120.0,0.0217,0.0192,-0.0047,1,11477125000,1
456490,2026-02,KOSDAQ,완만형,-0.3,2130.0,-0.0116,0.0,-0.0491,1,8904000000,1
008110,2026-03,KOSPI,완만형,-0.3,14550.0,-0.0326,-0.0326,-0.0326,1,157776322880,1
450940,2026-03,KOSDAQ,완만형,-0.3,2115.0,0.012,0.0342,0.0,3,9602100000,1
455910,2026-03,KOSDAQ,완만형,-0.3,2110.0,0.011,0.0293,-0.0024,1,10617300000,1
457940,2026-03,KOSDAQ,완만형,-0.3,2100.0,0.0048,0.012,-0.0047,1,6984100000,1
000081,1996-09,KOSPI,정상상승형,0.0,17000.0,0.1565,,-0.0811,1,52804489400,0
000086,1996-09,KOSPI,정상상승형,0.0,8000.0,0.1765,,-0.0794,1,1412565700,0
005181,1996-09,KOSPI,정상상승형,0.0,12200.0,0.2979,,-0.1867,1,25410000000,0
000041,1996-12,KOSPI,정상상승형,0.0,14500.0,0.7683,,-0.0333,1,33060000000,0
004701,1996-12,KOSPI,정상상승형,0.0,16800.0,0.1915,,-0.0118,1,2201505600,0
007611,1996-12,KOSPI,정상상승형,0.0,130000.0,0.9202,,-0.078,1,63647090000,0
014161,1996-12,KOSPI,정상상승형,0.0,28700.0,0.4948,,-0.3432,1,19679991800,0
016641,1996-12,KOSPI,정상상승형,0.0,14100.0,0.2478,,-0.3188,1,15510000000,0
016681,1996-12,KOSPI,정상상승형,0.0,7550.0,0.3246,,-0.3491,1,9770492750,0
016682,1996-12,KOSPI,정상상승형,0.0,8100.0,0.4211,,-0.2957,1,872961300,0
007121,1997-02,KOSDAQ,정상상승형,0.0,14900.0,0.49,,0.0,1,1240248000,0
000231,1997-03,KOSPI,정상상승형,0.0,52500.0,0.262,,0.0,1,38391388200,0
008721,1997-06,KOSPI,정상상승형,0.0,36700.0,0.1121,,-0.0938,1,13411872000,0
015891,1997-06,KOSPI,정상상승형,0.0,25100.0,0.3944,1.0917,-0.0873,1,9531200000,0
030711,1997-06,KOSPI,정상상승형,0.0,12000.0,0.4778,,-0.2,1,10800000000,0
003890,1997-07,KOSDAQ,정상상승형,0.0,33600.0,2.7966,2.5,0.0,3,12768000000,0
000305,1997-10,KOSPI,정상상승형,0.0,11100.0,0.4899,0.9681,-0.3148,1,23550976800,0
015920,1997-11,KOSDAQ,정상상승형,0.0,25000.0,1.193,1.5773,-0.1409,1,8748000000,0
031955,1997-11,KOSDAQ,정상상승형,0.0,26900.0,1.0534,,-0.3471,2,322800000,0
017801,1997-12,KOSPI,정상상승형,0.0,69600.0,1.3278,,-0.0595,1,7496643000,0
023580,1997-12,KOSDAQ,정상상승형,0.0,14300.0,0.1349,0.2119,0.0,2,15832960000,0
026231,1997-12,KOSDAQ,정상상승형,0.0,82500.0,0.9832,,0.0,1,9900000000,0
013575,1998-03,KOSPI,정상상승형,0.0,32500.0,0.3158,0.3158,0.0,2,677917500,0
000930,1998-12,KOSPI,정상상승형,0.0,2720.0,1.0223,0.4316,-0.299,2,34207136160,0
002910,1998-12,KOSPI,정상상승형,0.0,2285.0,0.7245,-0.3791,-0.4967,2,7860400000,0
016921,1998-12,KOSDAQ,정상상승형,0.0,30200.0,0.3917,,0.0,1,1359000000,0
019491,1998-12,KOSDAQ;KOSPI,정상상승형,0.0,47000.0,0.521,-0.0389,-0.0389,1,25991000000,0
000130,1999-01,KOSPI,정상상승형,0.0,7800.0,8.5122,1.5243,0.0,3,2671833574800,0
008890,1999-01,KOSPI,정상상승형,0.0,3005.0,0.1426,-0.4486,-0.4486,2,100166665665,0
008895,1999-01,KOSPI,정상상승형,0.0,2270.0,0.8917,-0.1303,-0.1303,2,4055734090,0
014150,1999-01,KOSPI,정상상승형,0.0,14900.0,1.98,0.9176,0.0,2,304596721700,0
011880,1999-02,KOSPI,정상상승형,0.0,8640.0,1.2737,0.8,0.0,1,578129529600,0
033350,1999-02,KOSDAQ,정상상승형,0.0,15650.0,0.8198,1.3185,0.0,1,4240000000,0
000570,1999-03,KOSPI,정상상승형,0.0,3440.0,1.7302,0.5636,-0.1944,2,100541967040,0
000575,1999-03,KOSPI,정상상승형,0.0,2300.0,2.7705,2.2394,-0.1786,2,12167000000,0
000170,1999-04,KOSPI,정상상승형,0.0,5150.0,1.1822,0.7167,-0.1825,2,61800000000,0
002255,1999-04,KOSPI,정상상승형,0.0,7220.0,1.2527,0.805,0.0,1,763613400,0
009650,1999-04,KOSPI,정상상승형,0.0,11500.0,0.6912,1.3958,-0.08,2,168654860000,0
009655,1999-04,KOSPI,정상상승형,0.0,5590.0,1.236,2.472,-0.076,2,15412418190,0
007020,1999-05,KOSDAQ,정상상승형,0.0,45700.0,0.5233,0.7245,-0.0692,1,58200000000,0
024930,1999-05,KOSDAQ,정상상승형,0.0,37650.0,0.7718,0.8731,0.0,2,61665880800,0
005100,1999-06,KOSPI,정상상승형,0.0,18100.0,0.6606,0.3022,-0.3649,2,193968505200,0
005105,1999-06,KOSPI,정상상승형,0.0,50000.0,0.2136,0.2136,0.0,3,28583650000,0
014340,1999-06,KOSDAQ,정상상승형,0.0,6100.0,0.2708,0.2708,0.0,1,4800000000,0
004280,1999-07,KOSPI,정상상승형,0.0,5470.0,8.1167,13.3947,-0.0404,2,618155515870,0
006540,1999-07,KOSDAQ,정상상승형,0.0,5330.0,0.4026,0.4026,0.0,2,6396000000,0
007170,1999-07,KOSPI,정상상승형,0.0,3770.0,0.5708,2.065,-0.1622,2,28652000000,0
007260,1999-07,KOSDAQ,정상상승형,0.0,12000.0,0.373,9.1695,0.0,1,5760000000,0
012540,1999-07,KOSDAQ,정상상승형,0.0,5740.0,0.59,0.59,0.0,2,13776000000,0
014380,1999-07,KOSDAQ,정상상승형,0.0,50100.0,1.004,1.004,0.0,2,55110000000,0
015910,1999-07,KOSDAQ,정상상승형,0.0,4920.0,0.7571,1.8772,-0.5035,1,1982000000,0
020880,1999-07,KOSDAQ,정상상승형,0.0,6660.0,1.3451,1.3451,-0.2877,1,5610000000,0
023710,1999-07,KOSDAQ,정상상승형,0.0,12100.0,0.1524,0.1524,0.0,2,3630000000,0
026930,1999-07,KOSDAQ,정상상승형,0.0,14350.0,0.2478,-0.4744,-0.4744,2,5166000000,0
026950,1999-07,KOSDAQ,정상상승형,0.0,36150.0,1.4592,1.4592,0.0,2,60792225900,0
005660,1999-08,KOSPI,정상상승형,0.0,6550.0,0.5821,4.1984,0.0,2,111057588350,0
004480,1999-09,KOSDAQ,정상상승형,0.0,28000.0,0.931,2.5,0.0,1,14653900000,0
012350,1999-10,KOSDAQ,정상상승형,0.0,3700.0,0.4859,0.9372,-0.5805,1,962000000,0
023140,1999-10,KOSDAQ,정상상승형,0.0,83000.0,0.66,0.1067,-0.5632,1,13031000000,0
029890,1999-10,KOSPI,정상상승형,0.0,18150.0,0.6133,0.9309,-0.2896,1,3557180000000,0
013781,1999-12,KOSDAQ,정상상승형,0.0,87100.0,1.7092,23.8857,0.0,1,967777681000,0
