Date,247540,196170,086520,277810,036930,950160,000250,058470,028300,087010,298380,108490,141080,440110,039030,240810,178320,095340,214370,310210,319400,222800,347850,403870,080220,043260,226950,214450,010170,145020,131970,357780,064760,214150,263750,067310,084370,058610,005290,319660,237690,032820,082920,257720,131290,098460,218410,031980,100790,290650,083650,068760,095610,007390,030530,035900,078600,140860,140410,089030,041510,060370,096530,347700,031330,039200,445680,420770,323280,090360,437730,032500,099320,475830,101490,127120,089970,397030,189300,090710,417200,388720,038500,232140,027360,036540,003380,295310,195940,466100,085660,065350,166090,281740,458870,328130,048410,204270,115180,137400,124500,356860,161580,056190,183300,036830,160190,126340,358570,033100,035760,213420,052020,083450,033790,050890,293490,376900,033640,222080,086450,094170,046890,122870,052400,014620,074600,476060,056080,253450,059090,032190,121600,348370,023160,252990,241710,037460,171090,365340,336570,060250,225570,006730,053800,174900,053610,348340,009520,044490,112040,102940,389470,348210,036810,383310,327260,086900,399720,089890,082270,033160,102710,253590,033500,448900,041830,425420,067160,015750,376300,089010,272290,093320,019210,475960,356680,122640,278280,041960,045100,077360,368770,200710,460930,214430,104830,092190,064290,041190,042000,230360,332570,393890,035890,099190,030520,199800,290550,060280,025980,211050,372320,034950,024850,455900,078160,018290,340570,101930,330860,170920,025320,064260,389500,006910,025900,095660,138080,078350,425040,251970,107640,036620,079940,039440,013030,215200,230240,101160,456010,168360,287840,069540,117730,394280,085910,468530,452280,065680,424870,078130,354320,144960,067630,215600,254490,047920,241770,110990,042520,098070,078020,092870,206650,179900,084110,187660,304360,234340,452430,265520,389650,080580,114810,441270,079370,200470,119850,003800,445090,241520,376270,417840,091700,317330,475400,243070,101730,160980,049070,069080,274090,482630,064820,042370,078340
2023-04-30,267000,43500,143229,96100.0,15650,10900,75200,26751,33716,6958,21050,31259,38150,,87000,30450,16000,39300,42500,42590.0,4305,28650,,21500.0,4635,1198,21150,101000,1642,113400,35600,219000.0,99600,23700,43050,13027,28850,26800,29450,20650,79000,1535,8947,3150.0,38050,13210,23400,9050,5200,30700,7280,72720,21450,10500,3555,90200,98300,146000,21800,6830,107200,5704,24300,4176.0,2980,21200,,,1800,32150,,19240,36450,,44650,3795,11600,11105.0,66314,4895,,27150.0,3480,3805,2140,5290,9370,,32250.0,,11964,10930,42550,13800,,11948.0,9541,8230.0,7558,53900,3835,18678.0,9220,39850,22155,26600,,61499,8704.0,15500,79600,43400,16755,12729,1662,5260,40350.0,,20100,12500,15050,7997,10640,61000,16090,12230,24300,,5730,66100,8310,17370,149000,69800.0,17760,4830.0,9270,8960,34900,136400.0,6320.0,11210,18580,6759,61000,18800,24500,29950.0,23050,13220,55600,34300,10040.0,64500.0,21480,62459.0,11814.0,236000,25450.0,10100,13900,13510,20600,3150,11270,,27700,8650.0,77500,8480,41100.0,22150,44000,54500,6530,,2710.0,10080,193700,6793,14780,5630,3495.0,18120,,19970,26400,4530.0,19980,4065,8840,11120,2495.0,46000.0,2509,17090,14160,46650,10090,10450,6280,2226,,73900,25500,,12770,5830,45700.0,2052,23450.0,11500,2356,4120,42400.0,3870,19786,43950,16340,10850,20425.0,18290,10050,2875,11670,11630,21300,62600,26950,22000,,4845.0,,3465,15000,17350.0,4435,,,12330,,4300,,4975,10426,5618,21000.0,14600,11020,7930,15030,,4325,8955,7190,22300,20250,1012.0,,12233,,20300,,18390,7860,9940.0,9400,2725,4770,32150,,3875,,5514.0,7940,20000,,32750,15790,12440,35100,15210,16270.0,,3460,7400,68400
2023-05-31,249000,50500,110463,103900.0,16740,9660,62000,25970,35290,7433,23350,31698,41250,,92500,32250,16600,51000,36880,38987.0,4630,31250,,27300.0,5230,1714,19230,114700,1694,108800,37350,230500.0,105700,26100,49900,14489,31100,33700,38350,21450,86300,1538,9386,5670.0,43250,13820,23300,10670,5240,34200,7750,75928,21850,10300,3760,122000,94700,164500,25000,7220,109700,6222,24300,4489.0,3200,23600,,77300.0,2050,32200,,18650,33100,,55400,3635,12610,11905.0,67900,5087,,26550.0,3710,4135,2435,5690,8180,,33700.0,,14078,11740,46100,15030,,18964.0,10436,8190.0,7370,52400,4000,21665.0,10510,39500,26535,29100,,54331,9537.0,15140,76000,45800,19378,13405,1705,5610,38850.0,,20000,12000,15520,7605,12300,93900,17100,13020,26050,,5970,64800,9020,15260,133900,72600.0,17960,5160.0,15700,8980,37000,141200.0,8220.0,11140,20500,6951,63100,21700,28150,37800.0,24550,13980,47450,31050,9710.0,75000.0,23937,58158.0,11893.0,246000,30100.0,10650,15750,13930,22550,3220,11510,,26700,9680.0,75200,10200,38400.0,24900,40150,59400,6700,,4655.0,10350,189800,6929,15260,6360,3495.0,19860,,23300,27450,5770.0,20050,4080,8470,11230,3665.0,53800.0,2953,17440,14810,48000,11020,10490,6140,2766,,73800,23675,,12937,6280,56000.0,2124,24350.0,10570,2667,4275,46700.0,3840,19445,49950,16980,14540,24050.0,21150,10190,3360,11500,12470,23500,63500,23700,27000,,6480.0,,3200,18200,22150.0,4300,,,13530,,4300,,6040,10943,5498,28750.0,15460,11800,8040,13200,,4650,10581,7600,21800,20350,1009.0,13830.0,12470,,21350,,17230,8820,9980.0,10650,3100,5550,31000,,3975,,6134.0,9120,19190,,31900,12370,13770,35450,14950,14760.0,,4315,8030,66600
2023-06-30,249000,42950,147938,91700.0,19000,9470,54900,29434,30998,13257,19440,27607,36450,,111900,32800,19570,55200,51900,40707.0,4430,34100,,28500.0,4950,1664,17010,143700,1961,110000,41500,251000.0,115100,32300,52600,18678,34000,29800,42100,22700,76900,1454,11405,7090.0,55200,15400,21900,21250,5330,34550,7920,67996,21300,8230,3795,130800,96500,187900,36800,8340,106800,6959,20550,4310.0,3090,23200,,94000.0,2347,29500,,14810,30900,,55400,3495,18460,11255.0,73400,4510,,23450.0,3420,4450,2340,5420,7770,,30050.0,,13099,10890,52600,19350,,33108.0,12533,7840.0,6500,54000,3995,25031.0,12420,36000,31424,27850,,60967,7954.0,19180,62700,45900,14646,14207,1600,5540,32850.0,,19680,13750,14290,20244,12800,76900,17130,14990,31050,,6000,53600,10300,13500,123700,71000.0,18430,6280.0,24550,8620,29200,135000.0,10400.0,10030,22650,6805,63900,17210,51300,35000.0,23100,17240,39050,30300,8920.0,76200.0,21430,57877.0,12494.0,235500,31400.0,14260,14110,15660,26700,3405,12350,,29250,12950.0,73200,9930,39050.0,25350,38700,65300,6580,,5580.0,12490,192600,6247,16400,7040,4910.0,20250,,29400,31350,5500.0,30500,4135,13950,10300,3245.0,73000.0,2886,24700,13350,40450,11250,18440,7020,2850,,75000,22500,,12629,9830,54400.0,2328,28000.0,10420,2840,4020,38000.0,3740,16021,39300,15740,17680,29200.0,21100,12440,4170,12420,18700,26350,51800,20900,26550,,8390.0,,3335,22450,19190.0,4145,,,15730,,4300,99500.0,6260,9890,4730,25250.0,13160,12200,9770,20350,,4450,12696,7450,19300,20950,1596.0,10290.0,12084,,21200,,15550,9950,8880.0,11700,3950,4775,28450,,3600,,6137.0,9160,17630,,31650,10360,14290,33900,13840,15730.0,,4400,8610,60600
2023-07-31,419000,44600,236818,113900.0,27800,8760,63800,33759,31332,22435,19160,25708,35250,,160000,37750,17380,102900,43700,49790.0,3760,36800,,37250.0,4525,1581,14810,133200,1824,107900,49150,272500.0,99100,30650,56000,18336,36650,31950,42350,22500,75500,1353,10088,7500.0,52800,13820,18340,32100,4915,37900,7440,79048,22700,7820,3480,136400,100700,202000,41100,8600,130600,11558,23300,4194.0,2845,34650,,104800.0,3382,29600,,11820,28550,,54200,3085,17320,11855.0,77700,4027,,22650.0,3360,4380,2135,6130,7480,,33350.0,,11594,15180,48150,20200,,39061.0,11708,9530.0,5609,78400,3840,24035.0,10910,36800,30966,27050,,56366,9577.0,20950,64300,40300,12428,14307,1634,5040,31500.0,,22400,12450,13650,28543,11700,76100,15570,16040,29600,,5290,50500,12100,13110,164400,70500.0,21100,5990.0,28300,7580,25900,140400.0,10910.0,9090,21500,7289,62800,16100,55300,32900.0,36650,17250,36550,27400,15310.0,85600.0,27230,84993.0,12041.0,217000,49100.0,12700,13040,15350,24150,4555,14760,,28050,25250.0,73000,12530,37000.0,24350,44950,66200,5850,,4030.0,19460,190500,5556,16630,9100,4395.0,25450,,35750,28750,4795.0,44800,3545,12680,10200,4600.0,86000.0,2643,32550,13200,38000,9800,17630,6720,3006,,73400,17100,,7877,8600,49100.0,2364,28250.0,10040,2645,3690,40300.0,3385,16301,34500,12670,13860,26200.0,25700,18990,4080,12070,28550,27550,49100,20650,26100,,7925.0,,4865,25750,22000.0,4030,,,14980,,4300,88500.0,5420,8848,4211,24550.0,12780,12370,11720,24000,,3970,14887,7000,20500,20000,1175.0,8960.0,11185,,20150,,6370,8960,7870.0,18600,3575,4175,25850,,3230,,5727.0,8220,16110,,32350,9300,14710,30100,14670,13350.0,,5030,7080,54400
2023-08-31,324500,45250,246628,151500.0,27400,9300,87900,33659,28850,37795,18200,29458,35300,37450.0,169400,30850,16100,99900,41550,74349.0,3615,36250,,32700.0,4430,1773,19560,144900,1543,112400,48850,227500.0,91800,38850,48300,18165,34400,32750,34100,18750,81100,1373,11632,8280.0,42150,13000,17420,27100,4930,36500,7350,61223,19660,7710,3290,112200,98800,180000,49500,7550,137500,10558,22200,4194.0,2670,28000,30458.0,86700.0,3065,32700,,11150,31000,,47400,3750,13860,11130.0,86200,4355,,24250.0,3365,4030,2225,5000,7240,,37000.0,,16265,48250,44400,16950,,39038.0,12792,9560.0,5859,70000,3830,22945.0,9370,33250,27554,39100,,48756,11160.0,26250,58200,42750,12179,12478,1369,5950,28450.0,,17700,11220,14110,26719,11810,81500,16600,15270,28100,,10970,51600,11090,14850,157800,66700.0,20550,5650.0,28350,7870,23200,127100.0,14890.0,9100,17600,8997,64900,17030,47750,42800.0,31300,23250,36100,28250,25500.0,81500.0,20988,86863.0,10800.0,247000,44550.0,11510,13250,15100,21250,4395,13690,9000.0,26200,31650.0,81700,10110,40050.0,22650,38050,70400,5730,,5540.0,25000,150600,5440,16530,8010,3875.0,21850,,39050,26050,4505.0,40150,3505,13560,10250,3875.0,66000.0,2701,33250,14400,38100,8940,23250,8180,2556,,75700,16775,,8026,12970,48400.0,2322,22550.0,9890,4085,3845,46250.0,3365,14339,35250,14420,12240,20925.0,28950,18490,4390,14340,28250,26450,51500,26300,26700,,7290.0,,5380,34700,18590.0,3875,,,14800,,4300,75100.0,6080,8409,4702,21800.0,12260,11370,12150,21800,,3960,14313,10050,24550,24950,1109.0,10100.0,11252,,18270,,5600,8430,7900.0,13833,3590,4250,25850,,3150,,4949.0,8110,15090,,47200,8770,15320,29550,14220,14510.0,,4055,7780,47400
2023-09-30,253000,68100,176780,168600.0,26900,8860,76800,30795,30000,32611,18960,25708,37100,35500.0,140100,32000,15670,78800,38600,53400.0,3220,38350,,30150.0,4080,1643,16050,126500,1380,125000,44100,229500.0,94700,37850,46600,21457,38550,40800,33600,19270,76400,1443,9790,9350.0,42700,12380,15230,21850,4815,33700,8240,59531,20200,7740,3190,112300,83700,163300,41600,6740,128300,9083,21350,3814.0,2690,29200,21981.0,71200.0,2826,31000,,12850,30500,,44050,3865,16290,11030.0,82100,4060,,22200.0,3270,3740,2030,5050,7040,,42100.0,,16921,41600,49700,14050,,42094.0,13852,10320.0,4266,61600,3655,22755.0,10460,31700,24803,29150,,44863,11036.0,24250,57000,42750,11084,11275,1218,6500,25450.0,,16850,10000,14900,18968,10530,62800,20750,14670,27750,,13440,51500,10260,12790,134000,57100.0,17990,5430.0,27300,7930,21450,111800.0,11500.0,8180,15160,7189,64200,13410,44150,39200.0,29050,18640,36900,26200,21200.0,62600.0,19592,66573.0,10209.0,252500,37200.0,10190,12180,12210,19690,3910,12200,11500.0,24900,30500.0,84100,9190,43050.0,19430,31900,77800,5860,,4495.0,13150,130900,5580,14680,7000,3595.0,21800,,34850,26050,4150.0,31750,3150,11420,10830,3065.0,52000.0,2643,26950,13470,33450,7570,17270,7370,2860,,79300,14950,,7350,20300,42850.0,2140,19990.0,8950,3120,3315,47900.0,3185,22550,25550,14190,13100,19625.0,25550,18990,3650,14400,26700,27250,50700,21300,27350,,9935.0,,2940,26900,18170.0,3795,,,12030,,4300,72400.0,5580,8935,4572,20400.0,12900,10070,12100,17930,,4155,13212,10520,28250,22600,1033.0,11000.0,10623,,17140,,4600,8650,7660.0,10883,3295,4015,24950,,2960,,4326.0,7880,14470,,43700,10750,15790,27500,13360,13110.0,,4300,8370,44700
2023-10-31,196200,62400,121646,141000.0,24550,8220,61400,27531,28950,28589,15910,20450,36950,31100.0,139300,30000,16690,69200,26800,33450.0,2850,32900,,31150.0,3970,1520,12930,116400,1103,142000,44750,232000.0,82900,32900,49250,20815,38050,27000,29950,17160,68000,1275,8554,7850.0,35450,11000,13840,27850,4350,28300,6890,56411,19620,7000,2970,102600,69000,140000,37000,8650,100800,8741,19080,2920.0,2535,19000,13578.0,58400.0,2299,23700,,10000,25750,,37750,3450,12940,10580.0,70500,3022,,20750.0,3080,3195,2090,4715,6610,,43200.0,,14816,38450,47350,11280,,30579.0,17622,10630.0,2226,49150,3495,21760.0,8900,27850,22537,32600,,35704,7250.0,21000,52100,38600,9206,10123,970,5860,23300.0,,15840,8970,16110,14317,10060,54900,17900,13480,23550,,10200,48850,7900,11430,119300,51700.0,15200,4640.0,36050,7390,18200,94700.0,9180.0,8030,15000,6723,64100,11120,42500,29150.0,21200,15380,39250,26700,13950.0,53400.0,17036,53857.0,9727.0,205500,31800.0,8680,14190,10780,18740,3500,11350,12980.0,21550,30300.0,66900,7880,31850.0,18540,26650,85000,5280,,5350.0,13250,98800,5170,14050,5980,3035.0,22200,,26750,26100,3310.0,26900,4120,12400,10000,2485.0,41100.0,2738,23000,11690,32000,7950,13120,6650,2880,,76300,12500,,6970,17300,44000.0,2018,17400.0,7690,3203,3470,31650.0,2715,24632,27550,11460,12300,15400.0,25450,18470,3800,14550,27400,23650,61900,18430,22200,,8150.0,,2780,18470,14270.0,3120,,,12740,,4300,43100.0,4900,8682,4022,17620.0,11920,8460,15120,14750,,3770,11729,9580,27350,20100,895.0,7320.0,9473,,16280,,3695,8350,8060.0,9483,2650,3880,24900,,2740,,3760.0,8670,18550,,40400,10380,14480,23900,13710,10970.0,,4120,7470,41950
2023-11-30,274000,80000,146760,177400.0,35250,8850,71200,40006,31900,33337,19770,26001,45100,20100.0,157800,34000,19040,88100,28250,44050.0,3430,38800,,46400.0,7770,1427,13750,108400,1141,152400,63400,277000.0,99000,41700,37800,25602,43250,34900,38450,19840,65100,1340,7913,8560.0,50700,11460,14590,27500,4920,33400,6970,71383,20500,7860,3335,96000,86700,160600,38050,9560,86700,9873,21400,2695.0,2815,19100,23806.0,80000.0,2629,28550,,11840,29850,,50600,3565,15550,11750.0,76400,3555,,22400.0,3160,3730,2150,5310,7090,,39600.0,,15342,42150,45900,14650,,46780.0,13687,14360.0,3345,52500,4300,25220.0,10070,29850,30762,35650,,42473,8433.0,20950,76600,46100,8082,11927,1596,5710,26350.0,,16900,11650,14460,17417,9920,51900,16230,12600,26850,,12470,54100,9130,12340,127500,61400.0,15030,5380.0,35200,8330,26550,104100.0,10840.0,12170,15830,6924,69100,12070,53200,34350.0,24450,16220,53600,26700,15040.0,69900.0,23445,67227.0,9993.0,221000,51300.0,11270,13340,12080,24950,4105,12740,12610.0,24500,40350.0,66700,9050,32700.0,25100,32900,83200,5640,,5330.0,17990,107800,4420,15230,7050,3385.0,28250,,33150,27050,3565.0,34950,5540,16480,9180,2855.0,41400.0,2714,23450,15020,76400,8670,18500,6460,2974,27050.0,77300,12500,,8080,18090,42950.0,2196,25800.0,13050,3566,3700,40700.0,2975,27556,26600,12150,13360,19850.0,25200,18000,3655,14090,33800,27750,57200,19130,24700,,8145.0,,3150,23100,21950.0,3370,,12700.0,13990,,4300,49950.0,5150,9237,5979,20800.0,12350,8490,19240,14930,,3905,11270,8950,29300,21600,1091.0,7420.0,10657,,21150,,4170,8950,8120.0,15816,2760,4310,25900,51400.0,2945,,4289.0,8540,16770,,37400,12150,15240,29300,14940,12410.0,,4070,7570,49450
2023-12-31,288000,98500,126944,176000.0,34200,9020,77300,40547,50700,39007,24600,29799,65000,23350.0,152900,33950,18140,80300,27500,54000.0,3390,38500,,43850.0,13700,1399,14580,109500,1144,149400,58600,304000.0,111300,37750,38750,24918,40800,36000,38700,21050,67800,1285,8216,7710.0,49450,16550,18050,26950,5780,29000,8100,86169,20100,7990,3370,101300,86400,173500,39000,11450,92100,9592,22900,2265.0,2745,23050,25156.0,73800.0,3746,29800,,12390,30950,,45300,2915,14100,16850.0,72500,3357,44350.0,26600.0,3130,4985,2750,6030,7770,,44450.0,,18084,41150,50200,17350,,38390.0,12297,12020.0,4670,50400,7440,28966.0,9380,30400,32850,44350,,43085,10037.0,20050,72200,44500,10936,13806,1488,6060,25850.0,,19670,11000,16160,19150,10160,50900,17900,12160,28700,,11250,51500,9080,13770,120600,79500.0,14730,5560.0,36300,8500,29350,109100.0,9330.0,10280,14980,7200,68900,14820,45650,37150.0,29400,16990,60900,25700,17400.0,69400.0,24232,64329.0,10475.0,241000,57200.0,10780,13280,12230,24700,7850,12220,12510.0,25350,36000.0,85600,9480,32100.0,24200,32000,99700,5750,,6100.0,16590,110200,4190,15500,7160,3345.0,32300,,31750,30050,3985.0,30250,6440,28000,10300,2855.0,44500.0,2699,28600,14270,70200,8430,18610,6530,3172,35800.0,76400,15600,,8160,16320,40000.0,2328,27200.0,15140,6850,4665,39450.0,3265,24472,26650,12850,14220,51600.0,23950,17990,3165,16730,29550,26650,60700,17390,25600,,8960.0,,2160,18250,25650.0,3575,,9280.0,15440,,4300,46300.0,5250,11157,5581,23450.0,15210,8970,18400,14680,,3875,17221,11470,36000,23650,983.0,11500.0,18066,,22300,,9000,9900,9010.0,15616,3265,4255,26450,59200.0,3140,,4272.0,8140,18690,,38400,14000,14440,27000,16350,12580.0,,4300,7740,49250
2024-01-31,213500,77300,98494,144100.0,33050,11690,64100,39826,67800,23404,22000,25708,50400,20350.0,171900,30350,18700,77000,21450,34350.0,3175,33800,,44950.0,25900,1515,14970,105300,1070,152000,45050,270500.0,105700,30800,32750,21884,42200,29150,38650,20100,61900,1268,8882,7940.0,42050,17450,17590,28850,5890,23650,7700,95421,18990,7660,3355,75300,69100,172300,34150,15930,76300,8952,25300,2030.0,2680,19100,15829.0,69500.0,4138,29750,,15010,32250,,43000,3225,13720,12980.0,55200,3330,31200.0,24200.0,3030,5500,2685,6370,7510,,41900.0,,16865,73700,47300,15270,,28734.0,11638,10760.0,4175,36250,10700,24130.0,10110,27050,31068,41300,,44987,10374.0,20350,71500,38600,6094,16663,1246,6060,24550.0,,18400,9540,17910,18922,10440,44400,15920,10790,28350,,10220,46000,8990,14430,95600,163500.0,12590,7670.0,37250,8330,27100,88400.0,7880.0,12250,14960,7550,72800,13750,41900,35700.0,23200,15060,51600,27050,12300.0,72100.0,21184,54231.0,9766.0,192800,60700.0,18840,12720,12430,23350,10510,11460,12510.0,24850,29800.0,104100,8300,29800.0,21650,27400,107900,6590,,5830.0,15450,83200,4270,16400,7040,3630.0,26150,16710.0,28650,28550,3885.0,29200,6110,22450,9640,2980.0,40000.0,2513,24200,24450,48700,8960,14650,6100,3642,26000.0,77500,16775,,7100,16600,40750.0,2146,24550.0,15900,7313,4000,36550.0,3070,24953,25500,13670,15790,18620.0,24450,21700,2660,17270,26700,24950,60100,17020,23900,,8640.0,,1923,18800,20100.0,3535,,7530.0,15890,,4300,42000.0,5200,15396,4637,20000.0,18310,9060,19200,11290,,4275,15499,10840,35400,22300,1368.0,8590.0,15258,,21350,,11920,9370,8800.0,17100,3625,4065,25500,46000.0,3235,,5037.0,7990,18580,,34500,11720,13920,28750,16870,11970.0,,4225,7600,45750
2024-02-29,266500,160600,121254,161400.0,36750,10000,71600,41648,81500,22289,22800,26488,53200,20800.0,204500,32800,20450,71900,23250,44400.0,3075,28500,,51400.0,27100,1542,15930,93900,1021,183900,42700,272000.0,94700,32150,30350,22140,37650,28900,37200,25400,63600,1297,8589,9260.0,56400,19210,16760,40750,6200,23750,8310,103645,19980,6950,3810,73700,75200,172300,40450,20550,78200,7846,24900,2345.0,2765,22150,18505.0,66500.0,4134,33100,,14220,32600,,44000,3200,14060,13010.0,54800,2995,26100.0,27200.0,3065,6680,2770,5980,7740,,38300.0,,15444,123000,47550,20850,,28499.0,9729,12570.0,4335,40300,10800,22329.0,13400,24950,31526,69700,,41972,9816.0,20950,79400,38900,5799,19444,1380,6080,23450.0,,19760,11100,16510,19150,9950,40900,17340,11540,28050,,9550,45200,9350,13790,139500,280500.0,13060,6980.0,38250,8560,25400,98000.0,8450.0,13450,13920,7490,71500,17400,46850,39200.0,24400,16190,46550,21050,12850.0,76200.0,22118,56007.0,9235.0,158000,106500.0,15110,12250,13530,22200,13220,11730,12850.0,27400,31900.0,128400,9830,35400.0,22050,31650,92200,6190,,5970.0,22150,90300,4200,16600,6670,3425.0,35950,15000.0,32800,31000,3665.0,37300,9880,23500,10510,3605.0,45050.0,2515,22950,23450,49650,9380,14900,6290,3878,31800.0,79400,16250,,7050,16620,49500.0,2266,35300.0,15400,8011,4325,36700.0,3100,27516,22100,14300,14340,17650.0,24250,30500,2930,17680,32800,25400,62000,15500,22900,,10350.0,,1708,19500,32650.0,3365,,6920.0,16130,,4300,41950.0,4970,13730,4392,21450.0,18190,9100,23200,14380,,4345,16915,11990,35650,23150,1385.0,10710.0,14953,33050.0,20850,,10470,11860,9130.0,20600,4520,4490,26350,66300.0,3750,,5890.0,7860,29750,,36350,11820,16800,29000,16660,11300.0,,4765,8100,42600
2024-03-31,274000,197400,124197,187500.0,36650,12950,140600,51159,105200,27523,27100,26001,74800,15900.0,208500,41500,25500,98000,22800,35800.0,3105,31850,,53100.0,29500,2135,16650,100900,936,191100,50200,312500.0,130100,35300,30000,24491,44000,29600,48250,30200,88800,1437,9129,11780.0,61600,19100,16350,46000,5800,23300,9000,98226,21850,9470,4120,72100,92700,167700,39550,34600,87800,8250,24050,2055.0,3180,27600,22406.0,69000.0,4100,34200,14777.0,16980,43500,,45650,2950,15060,16370.0,59000,3070,23600.0,31500.0,2985,7340,2535,6030,6710,,37050.0,,17964,108500,54900,24500,,27655.0,9894,14390.0,4700,41550,5900,25126.0,20750,25400,37995,57400,,41880,10998.0,43700,83000,37400,5118,23679,1275,6150,23000.0,,16970,12860,16680,18284,10260,47100,18050,11140,33600,,9400,46200,13250,12440,131000,227000.0,12280,7400.0,34900,8530,41150,90300.0,9850.0,12380,13790,7450,67000,19100,52000,38350.0,22750,19090,60200,22850,11970.0,71500.0,22266,73679.0,9126.0,145500,113000.0,17700,11780,13720,26500,13670,12180,15580.0,30150,39500.0,117700,9380,30400.0,23650,29100,97400,5730,,6170.0,26200,86900,4555,18770,6840,3195.0,40050,17890.0,49000,36850,3570.0,37700,8860,17490,13500,3040.0,39600.0,2640,20550,21200,67900,9400,13550,6390,4260,32900.0,84300,31200,68700.0,7060,18100,53600.0,2444,32750.0,14480,8075,4100,34050.0,3100,22590,21850,13390,19230,20800.0,22500,31750,3590,21000,36500,25950,55200,14870,24750,,11230.0,,2235,21800,28600.0,3310,,6590.0,20150,,4300,41750.0,5000,19927,4711,20950.0,36800,8920,18900,13680,,5020,27219,12120,34800,22950,1703.0,11720.0,12118,32000.0,22300,,9020,13060,8800.0,19450,5860,6200,26200,60900.0,4080,,5314.0,7870,40450,,35150,12610,20450,31150,16500,11920.0,,4900,8290,41250
2024-04-30,238500,176900,104184,176900.0,34900,12100,104600,50258,111200,28104,26000,22787,68100,19130.0,240500,37450,24700,74100,22000,31750.0,2960,30700,,39550.0,22450,1604,15670,127600,1031,211500,49050,302000.0,122600,37950,32050,23465,53600,28200,43400,29700,93400,1475,8786,14800.0,83200,16350,15670,46700,5680,20300,8690,89814,24300,9030,3575,66700,93900,148900,37750,34750,79300,9944,22150,1964.0,3680,30650,29508.0,63300.0,3535,31550,10707.0,15340,51600,,42300,2470,16230,15030.0,63800,2685,25150.0,25300.0,2940,13840,2855,5640,6590,,38750.0,,15795,82200,54200,23000,,26483.0,9541,20250.0,4335,40250,5120,27638.0,30000,25850,46602,57500,,43781,10940.0,62100,76000,38400,6048,24556,2000,5800,21800.0,,17800,11460,16480,18694,9840,42400,17600,11500,32000,,8190,42650,10720,12470,117400,286000.0,12450,8000.0,35650,9210,61400,80100.0,10340.0,11680,13480,7600,63500,16510,39050,34300.0,20600,22400,47300,22400,10640.0,66000.0,32687,64329.0,8614.0,135000,91100.0,15060,11830,11840,28050,11860,12840,33050.0,29750,37000.0,112800,9480,26550.0,28150,32350,92700,5800,,5680.0,21350,77700,4155,20400,7430,3880.0,40000,16530.0,42600,36100,3235.0,30600,8400,15080,13760,3070.0,37000.0,2748,19630,24000,68200,8690,12270,6380,4925,32000.0,84900,23050,39200.0,7090,22100,60400.0,2620,28850.0,15290,7948,3915,27150.0,3280,22550,21800,12640,28950,19030.0,26800,33450,3205,17900,36250,27200,60800,15550,24050,,8630.0,,3715,18150,26150.0,3325,,6820.0,20200,,4300,37250.0,5700,16770,4336,18700.0,34100,10510,29300,13180,,4980,20139,13390,35100,21400,1771.0,34100.0,12308,29850.0,35000,,7010,12760,8620.0,16860,6030,7830,26350,56800.0,3660,,4458.0,8030,40850,,34500,10860,21200,26750,16330,11010.0,,5650,8570,40000
2024-05-31,191300,185900,92608,158500.0,32750,14260,119300,53662,61200,35760,22650,22105,63700,17660.0,197200,35400,32600,76000,21400,41500.0,2850,33650,7132.0,42550.0,21450,1754,14200,146100,1035,191000,43250,329500.0,121000,49450,41450,18079,50900,25750,41950,31750,91000,2420,10749,37750.0,57400,13760,16460,54900,5580,18900,11290,83365,22300,11990,3560,58100,116500,180600,40650,43300,91300,13972,21150,1769.0,3375,30600,23506.0,62400.0,6658,30000,9723.0,15400,47700,,39700,2565,15550,14130.0,58900,2920,29400.0,30950.0,2900,17910,2760,5400,6210,,38650.0,,15693,68000,50300,19470,,25781.0,9564,18550.0,4235,66100,4375,23751.0,24800,27850,43903,69900,,49810,9667.0,73500,89500,45250,5606,22326,6670,5800,21350.0,,17190,10980,19260,17554,9730,43650,16580,10670,33600,,7770,45000,16520,11550,109400,293500.0,11620,7500.0,61600,8810,63200,81300.0,7860.0,9800,14020,7100,63500,17040,31600,30650.0,20200,18990,42700,22350,10060.0,65800.0,34161,60682.0,11204.0,130600,83000.0,13920,10960,11970,30150,9530,12270,31200.0,25800,32150.0,111200,8300,25650.0,29000,32950,80500,5450,,4910.0,17650,73500,4115,19330,7870,4820.0,32650,15010.0,38200,35600,3175.0,24350,8680,23000,13610,3385.0,35350.0,2711,17620,25950,62400,11310,10390,6000,5890,32050.0,88400,16050,38950.0,6780,31900,66000.0,2616,27500.0,14300,9101,3675,21800.0,3925,16800,20300,11690,24100,19250.0,34800,42800,4320,15300,31950,27850,60400,14590,21450,15810.0,7000.0,,3565,13800,23700.0,3345,,11860.0,16560,,4300,39300.0,6000,10040,4010,16910.0,22200,9660,22450,12960,,5510,19470,13530,33500,22500,1680.0,37500.0,10846,24350.0,26900,,6830,13700,10090.0,17370,5570,7670,26400,46750.0,3515,,4113.0,7670,35800,,31150,10110,21500,23450,16330,11050.0,,5580,9500,40200
