code,date,foreign_net,inst_net
259630,2023-12-28,-94429360.0,-43068630.0
259630,2024-01-31,-504453360.0,-221744800.0
259630,2024-02-29,920507010.0,-299749770.0
259630,2024-03-29,-201778880.0,-358881390.0
259630,2024-04-30,57657000.0,44779250.0
259630,2024-05-31,38794050.0,19732320.0
259630,2024-06-28,892070980.0,8983830.0
259630,2024-07-31,38458950.0,-868818940.0
259630,2024-08-30,-1522117800.0,7603090.0
259630,2024-09-30,267752590.0,-16638290.0
259630,2024-10-31,-505316090.0,117796660.0
259630,2024-11-29,449699500.0,5148580.0
259630,2024-12-30,260972130.0,-38445110.0
259630,2025-01-31,-136038830.0,-426475680.0
259630,2025-02-28,637320720.0,316140.0
259630,2025-03-31,-715151815.0,-18854530.0
259630,2025-04-30,40039940.0,-2948010.0
259630,2025-05-30,100771440.0,-1361320.0
259630,2025-06-30,-65919885.0,112301310.0
259630,2025-07-31,689706070.0,-137126925.0
259630,2025-08-29,3833327385.0,1193525410.0
259630,2025-09-30,498488425.0,4722177805.0
259630,2025-10-31,4347501575.0,4659813535.0
259630,2025-11-28,545880245.0,-1549706685.0
259630,2025-12-30,1155940975.0,-860615330.0
259630,2026-01-30,-118832170.0,-4632475355.0
259630,2026-02-27,-3419235045.0,39930135.0
259630,2026-03-31,416669105.0,299405565.0
259630,2026-04-30,-3111033415.0,-1177616480.0
259630,2026-05-29,-928157910.0,-2064357230.0
259630,2026-06-12,156242475.0,-14379640.0
102120,2019-01-31,-281284740.0,7651880.0
102120,2019-02-28,3371174750.0,-124765700.0
102120,2019-03-29,-1297796970.0,93264390.0
102120,2019-04-30,-3284991450.0,-119515270.0
102120,2019-05-31,4464879000.0,-241302940.0
102120,2019-06-28,-1505549100.0,493523510.0
102120,2019-07-31,2927518840.0,-653543540.0
102120,2019-08-30,986018140.0,-314130440.0
102120,2019-09-30,-604598970.0,29993520.0
102120,2019-10-31,-424489680.0,-75207270.0
102120,2019-11-29,198744670.0,355295080.0
102120,2019-12-30,4088577780.0,160984850.0
102120,2020-01-31,1805895700.0,531265620.0
102120,2020-02-28,-4612556660.0,3730308710.0
102120,2020-03-31,-3776059275.0,737763950.0
102120,2020-04-29,-588366520.0,2380201270.0
102120,2020-05-29,-1670413030.0,-1693123960.0
102120,2020-06-30,2250932550.0,-3920607310.0
102120,2020-07-31,-1304034440.0,2388325550.0
102120,2020-08-31,-1494550000.0,3550346880.0
102120,2020-09-29,-614014480.0,1537961400.0
102120,2020-10-30,-1019261410.0,-667453070.0
102120,2020-11-30,4285905690.0,-2680068820.0
102120,2020-12-30,13827846900.0,-3574017600.0
102120,2021-01-29,-12272680600.0,133229850.0
102120,2021-02-26,-5248909750.0,199722750.0
102120,2021-03-31,-7721890950.0,-2017796300.0
102120,2021-04-30,-6608928350.0,-379548650.0
102120,2021-05-31,-784035450.0,-645530350.0
102120,2021-06-30,191130400.0,-162941300.0
102120,2021-07-30,-1009746600.0,-441089950.0
102120,2021-08-31,503121050.0,-476337100.0
102120,2021-09-30,544906300.0,-73372500.0
102120,2021-10-29,-118930150.0,1614732800.0
102120,2021-11-30,-152822000.0,-325268700.0
102120,2021-12-30,-710063300.0,621922350.0
102120,2022-01-28,-628054100.0,786046800.0
102120,2022-02-28,46332500.0,-1107466800.0
102120,2022-03-31,613723000.0,24015850.0
102120,2022-04-29,-122501200.0,4018357200.0
