date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40,date_dt,date_ix,국면,연,G_지수K,G_폭Q,G_폭K
1998-02-16,026870,026870,KOSPI,S2,2일누적,-0.1080402010050251,-0.1261448835372669,-0.5263187827562974,307840000000.0,0.06056338028169,목표,3,0.0632394366197182,-0.1267605633802817,1998-02-16,1998-02-16,실행,1998,실행,?,?
1998-02-16,000810,삼성화재,KOSPI,S2,2일누적,-0.1073919107391911,0.0409677747280674,-0.4952681388012618,932701961000.0,0.0601562500000001,목표,1,0.121328125,0.4156249999999999,1998-02-16,1998-02-16,실행,1998,실행,?,?
1998-02-17,005380,현대차,KOSPI,S2,2일누적,-0.1176470588235294,0.0446716624276668,-0.375,1248071456500.0,0.0666666666666666,목표,1,0.1027450980392156,-0.215686274509804,1998-02-17,1998-02-17,실행,1998,실행,?,?
1998-02-17,002000,002000,KOSPI,A,,-0.128,0.0557326768634729,-0.310126582278481,335341324000.0,0.073394495412844,목표,2,0.0796330275229357,-0.1192660550458715,1998-02-17,1998-02-17,실행,1998,실행,?,?
1998-02-25,007410,007410,KOSPI,S2,2일누적,-0.1136363636363635,-0.0320045228278704,-0.3557268722466961,607572977400.0,-0.05,손절,1,-0.05,-0.1623931623931624,1998-02-25,1998-02-25,실행,1998,실행,?,?
1998-02-25,011170,롯데케미칼,KOSPI,S2,2일누적,-0.113821138211382,-0.0288126343457293,-0.4171122994652406,306174600000.0,0.0642201834862385,목표,2,0.1053211009174311,-0.0091743119266054,1998-02-25,1998-02-25,실행,1998,실행,?,?
1998-02-26,018880,한온시스템,KOSPI,S2,"2일누적,시총",-0.1106719367588934,-0.0777412859360671,-0.3767313019390582,223128400000.0,0.0622222222222224,목표,2,0.0493333333333334,-0.3081387119603679,1998-02-26,1998-02-26,실행,1998,실행,?,?
1998-03-05,023130,023130,KOSPI,A,,-0.1510791366906475,-0.093823153555606,-0.4515307262569833,1088258454400.0,-0.05,손절,1,-0.05,-0.2838983050847458,1998-03-05,1998-03-05,실행,1998,실행,?,?
1998-03-05,005380,현대차,KOSPI,S2,"2일누적,MA240",-0.1066666666666666,0.0855696202531646,-0.3431372549019608,1211953633000.0,-0.1191231343283582,손절,2,-0.1191231343283582,-0.3171641791044776,1998-03-05,1998-03-05,실행,1998,실행,?,?
1998-03-06,005060,005060,KOSPI,S2,"2일누적,시총",-0.1145833333333333,-0.0331478620245124,-0.3884892086330935,249958662680.0,-0.069270588235294,트레일,12,-0.069270588235294,-0.4117647058823529,1998-03-06,1998-03-06,실행,1998,실행,?,?
