출발일,code,유형,시장,창완결_40,창완결_126,cum2,gap240,atr_pct,목표거리,P0,P0_봉,P0_사유,P1,P1_봉,보유40,R_s95_t8_h,R_s95_t8_h_봉,R_s95_t8_t,R_s95_t8_t_봉,R_s95_t8_u,R_s95_t8_u_봉,R_s95_t8_n,R_s95_t8_n_봉,R_s95_t12_h,R_s95_t12_h_봉,R_s95_t12_t,R_s95_t12_t_봉,R_s95_t12_u,R_s95_t12_u_봉,R_s95_t12_n,R_s95_t12_n_봉,R_s95_t20_h,R_s95_t20_h_봉,R_s95_t20_t,R_s95_t20_t_봉,R_s95_t20_u,R_s95_t20_u_봉,R_s95_t20_n,R_s95_t20_n_봉,R_s97_t8_h,R_s97_t8_h_봉,R_s97_t8_t,R_s97_t8_t_봉,R_s97_t8_u,R_s97_t8_u_봉,R_s97_t8_n,R_s97_t8_n_봉,R_s97_t12_h,R_s97_t12_h_봉,R_s97_t12_t,R_s97_t12_t_봉,R_s97_t12_u,R_s97_t12_u_봉,R_s97_t12_n,R_s97_t12_n_봉,R_s97_t20_h,R_s97_t20_h_봉,R_s97_t20_t,R_s97_t20_t_봉,R_s97_t20_u,R_s97_t20_u_봉,R_s97_t20_n,R_s97_t20_n_봉,R_s92_t8_h,R_s92_t8_h_봉,R_s92_t8_t,R_s92_t8_t_봉,R_s92_t8_u,R_s92_t8_u_봉,R_s92_t8_n,R_s92_t8_n_봉,R_s92_t12_h,R_s92_t12_h_봉,R_s92_t12_t,R_s92_t12_t_봉,R_s92_t12_u,R_s92_t12_u_봉,R_s92_t12_n,R_s92_t12_n_봉,R_s92_t20_h,R_s92_t20_h_봉,R_s92_t20_t,R_s92_t20_t_봉,R_s92_t20_u,R_s92_t20_u_봉,R_s92_t20_n,R_s92_t20_n_봉,Q_t8_be,Q_t8_tr,Q_t12_be,Q_t12_tr,Q_t20_be,Q_t20_tr,연
2020-03-13,214450,A,KOSDAQ,True,True,-0.12962962962962965,-0.08484641970500906,0.0922695035460993,0.07446808510638298,-0.09628368794326236,2,트레일,-0.09628368794326236,2,0.3219858156028368,-0.055205673758865204,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.12276595744680852,5,-0.12276595744680852,5,-0.12276595744680852,5,-0.12276595744680852,5,-0.055205673758865204,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.10429787234042553,2,-0.10429787234042553,2,-0.10429787234042553,2,-0.10429787234042553,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.055205673758865204,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.09628368794326236,2,-0.150468085106383,6,-0.150468085106383,6,-0.150468085106383,6,-0.150468085106383,6,-0.09628368794326236,-0.09628368794326236,-0.09628368794326236,-0.09628368794326236,-0.09628368794326236,-0.09628368794326236,2020
2022-09-19,220260,A,KOSDAQ,True,True,-0.14876033057851235,-0.029431164996701953,0.0787378640776699,0.08737864077669903,-0.0711213592233011,4,손절,-0.0711213592233011,4,-0.13786407766990294,-0.05766990291262131,2,-0.05766990291262131,2,-0.05766990291262131,2,-0.05766990291262131,2,-0.0711213592233011,4,-0.0711213592233011,4,-0.0711213592233011,4,-0.0711213592233011,4,-0.0711213592233011,4,-0.0711213592233011,4,-0.0711213592233011,4,-0.0711213592233011,4,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05156601941747585,2,-0.05766990291262131,2,-0.05766990291262131,2,-0.05766990291262131,2,-0.05766990291262131,2,-0.09864077669902915,5,-0.09864077669902915,5,-0.09864077669902915,5,-0.09864077669902915,5,-0.10045436893203885,5,-0.10045436893203885,5,-0.10045436893203885,5,-0.10045436893203885,5,-0.0711213592233011,-0.0711213592233011,-0.0711213592233011,-0.0711213592233011,-0.0711213592233011,-0.0711213592233011,2022
2020-06-15,222800,A,KOSDAQ,True,True,-0.14592274678111583,0.037647304202732323,0.07261306532663317,0.08542713567839195,0.085427135678392,1,목표,0.5111557788944724,35,1.0351758793969847,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,0.07256281407035181,9,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,0.9368844221105528,35,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,1.0351758793969847,40,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,0.07256281407035181,9,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,0.9368844221105528,35,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,1.0351758793969847,40,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,0.07256281407035181,9,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,0.9368844221105528,35,0.085427135678392,1,0.05695142378559459,1,0.1139028475711894,3,1.0351758793969847,40,0.0789949748743719,0.0789949748743719,0.5111557788944724,0.5111557788944724,0.4512562814070352,0.4512562814070352,2020
2026-07-29,222800,A,KOSDAQ,False,False,-0.25677139761646806,0.04308160162189556,0.22747813411078718,0.1727405247813411,-0.08923712342079682,1,손절,-0.08923712342079682,1,0.6749271137026238,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.08923712342079682,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,-0.0700631681243925,1,0.17274052478134116,2,0.1151603498542273,2,0.2303206997084548,3,0.5744606413994169,7,0.17274052478134116,2,0.1151603498542273,2,0.2303206997084548,3,0.50600583090379,7,0.17274052478134116,2,0.1151603498542273,2,0.2303206997084548,3,0.6749271137026238,15,-0.08923712342079682,-0.08923712342079682,-0.08923712342079682,-0.08923712342079682,-0.08923712342079682,-0.08923712342079682,2026
2020-03-16,222800,S2a,KOSDAQ,True,True,-0.14228052472250252,-0.02613212140886223,0.11276470588235295,0.08294117647058824,0.0829411764705883,2,목표,0.04147058823529415,3,0.1435294117647059,-0.004235294117647004,2,0.055294117647058716,1,-0.004235294117647004,2,-0.004235294117647004,2,0.0829411764705883,2,0.055294117647058716,1,-0.03821176470588239,3,-0.03821176470588239,3,0.0829411764705883,2,0.055294117647058716,1,-0.06452941176470584,3,-0.06452941176470584,3,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.044835294117647084,1,-0.004235294117647004,2,0.055294117647058716,1,-0.004235294117647004,2,-0.004235294117647004,2,0.0829411764705883,2,0.055294117647058716,1,-0.03821176470588239,3,-0.03821176470588239,3,0.0829411764705883,2,0.055294117647058716,1,-0.09407058823529402,3,-0.09407058823529402,3,0.04422352941176477,0.04422352941176477,0.04147058823529415,0.022364705882352953,0.04147058823529415,-0.021352941176470575,2020
2026-07-30,222800,A,KOSDAQ,False,False,-0.17350993377483448,-0.053613407143398795,0.23830128205128207,0.10496794871794872,0.10496794871794868,1,목표,0.38030448717948717,6,0.8413461538461537,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.7308974358974358,6,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.6556410256410257,6,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.8413461538461537,14,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.7308974358974358,6,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.6556410256410257,6,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.8413461538461537,14,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.7308974358974358,6,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.6556410256410257,6,0.10496794871794868,1,0.06997863247863245,1,0.1399572649572649,1,0.8413461538461537,14,0.41793269230769226,0.41793269230769226,0.38030448717948717,0.38030448717948717,0.4731570512820512,0.4731570512820512,2026
2026-06-08,222080,A,KOSDAQ,True,False,-0.15484429065743943,0.03569362055486125,0.10258444216990788,0.09160696008188332,0.0916069600818834,2,목표,0.0458034800409417,3,-0.25793244626407374,0.0916069600818834,2,0.06107130672125538,1,0.014165813715455444,3,0.014165813715455444,3,0.0916069600818834,2,0.06107130672125538,1,0.1221426134425112,4,0.016908904810644998,9,0.0916069600818834,2,0.06107130672125538,1,0.1221426134425112,4,-0.07553735926305016,12,0.0916069600818834,2,0.06107130672125538,1,0.014165813715455444,3,0.014165813715455444,3,0.0916069600818834,2,0.06107130672125538,1,0.1221426134425112,4,0.016908904810644998,9,0.0916069600818834,2,0.06107130672125538,1,0.1221426134425112,4,-0.06342958887751637,11,0.0916069600818834,2,0.06107130672125538,1,0.014165813715455444,3,0.014165813715455444,3,0.0916069600818834,2,0.06107130672125538,1,0.1221426134425112,4,0.016908904810644998,9,0.0916069600818834,2,0.06107130672125538,1,0.1221426134425112,4,-0.07553735926305016,12,0.052886386898669424,0.052886386898669424,0.0458034800409417,0.0542579324462642,0.0458034800409417,0.00803480040941662,2026
2022-07-04,222080,A,KOSDAQ,True,True,-0.1482649842271293,-0.08897917867536442,0.09944444444444445,0.08703703703703704,0.08703703703703702,19,목표,0.08618518518518514,39,0.07777777777777772,-0.04251851851851851,7,-0.04251851851851851,7,-0.04251851851851851,7,-0.04251851851851851,7,0.08703703703703702,19,0.05802469135802468,12,0.11604938271604937,20,0.08533333333333326,39,0.08703703703703702,19,0.05802469135802468,12,0.11604938271604937,20,0.07777777777777772,40,-0.04251851851851851,7,-0.04251851851851851,7,-0.04251851851851851,7,-0.04251851851851851,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.05155555555555558,7,-0.04251851851851851,7,-0.04251851851851851,7,-0.04251851851851851,7,-0.04251851851851851,7,0.08703703703703702,19,0.05802469135802468,12,0.11604938271604937,20,0.08533333333333326,39,0.08703703703703702,19,0.05802469135802468,12,0.11604938271604937,20,0.07777777777777772,40,0.11085185185185187,0.11085185185185187,0.08618518518518514,0.08618518518518514,0.04351851851851851,0.03685185185185186,2022
2022-07-01,222080,A,KOSDAQ,True,True,-0.18639053254437865,-0.07137731628044408,0.09618181818181819,0.11454545454545455,-0.050000000000000044,3,손절,-0.050000000000000044,3,0.043636363636363695,-0.043200000000000016,3,-0.043200000000000016,3,-0.043200000000000016,3,-0.043200000000000016,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.050000000000000044,3,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.030000000000000027,1,-0.043200000000000016,3,-0.043200000000000016,3,-0.043200000000000016,3,-0.043200000000000016,3,0.1145454545454545,22,0.07636363636363641,20,0.15272727272727282,26,0.0656000000000001,40,0.1145454545454545,22,0.07636363636363641,20,0.15272727272727282,26,0.043636363636363695,40,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,2022
2022-08-26,225570,A,KOSDAQ,True,True,-0.18735362997658078,-0.0875924404272802,0.07665706051873199,0.11527377521613832,-0.06642651296829971,1,손절,-0.06642651296829971,1,-0.17002881844380402,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.06642651296829971,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.046772334293948115,1,-0.07999999999999996,7,-0.07999999999999996,7,-0.07999999999999996,7,-0.07999999999999996,7,-0.0959077809798271,8,-0.0959077809798271,8,-0.0959077809798271,8,-0.0959077809798271,8,-0.0959077809798271,8,-0.0959077809798271,8,-0.0959077809798271,8,-0.0959077809798271,8,-0.06642651296829971,-0.06642651296829971,-0.06642651296829971,-0.06642651296829971,-0.06642651296829971,-0.06642651296829971,2022
2022-08-22,225570,A,KOSDAQ,True,True,-0.16630669546436283,0.020961449447860936,0.06178756476683938,0.09974093264248704,0.09974093264248696,2,목표,0.04987046632124348,3,-0.23056994818652854,0.09974093264248696,2,0.06649395509499123,2,0.027253886010362605,3,0.027253886010362605,3,0.09974093264248696,2,0.06649395509499123,2,-0.017409326424870475,3,-0.017409326424870475,3,0.09974093264248696,2,0.06649395509499123,2,-0.06950453367875653,3,-0.06950453367875653,3,0.09974093264248696,2,0.06649395509499123,2,0.027253886010362605,3,0.027253886010362605,3,0.09974093264248696,2,0.06649395509499123,2,-0.017409326424870475,3,-0.017409326424870475,3,0.09974093264248696,2,0.06649395509499123,2,-0.04991515544041447,3,-0.04991515544041447,3,0.09974093264248696,2,0.06649395509499123,2,0.027253886010362605,3,0.027253886010362605,3,0.09974093264248696,2,0.06649395509499123,2,-0.017409326424870475,3,-0.017409326424870475,3,0.09974093264248696,2,0.06649395509499123,2,-0.0988886010362694,4,-0.0988886010362694,4,0.06349740932642478,0.06349740932642478,0.04987046632124348,0.04116580310880824,0.04987046632124348,-0.003497409326424894,2022
2022-06-15,225570,A,KOSDAQ,True,True,-0.14021164021164023,-0.07523771133189472,0.09230769230769231,0.08153846153846153,-0.08209230769230769,5,트레일,-0.08209230769230769,5,0.34769230769230774,-0.040369230769230824,2,-0.040369230769230824,2,-0.040369230769230824,2,-0.040369230769230824,2,-0.08209230769230769,5,-0.08209230769230769,5,-0.08209230769230769,5,-0.08209230769230769,5,-0.10553846153846158,5,-0.10553846153846158,5,-0.10553846153846158,5,-0.10553846153846158,5,-0.040369230769230824,2,-0.040369230769230824,2,-0.040369230769230824,2,-0.040369230769230824,2,-0.08209230769230769,5,-0.08209230769230769,5,-0.08209230769230769,5,-0.08209230769230769,5,-0.08670769230769226,5,-0.08670769230769226,5,-0.08670769230769226,5,-0.08670769230769226,5,-0.040369230769230824,2,-0.040369230769230824,2,-0.040369230769230824,2,-0.040369230769230824,2,-0.08209230769230769,5,-0.08209230769230769,5,-0.08209230769230769,5,-0.08209230769230769,5,0.08153846153846156,17,0.0543589743589743,10,0.10871794871794882,17,0.34769230769230774,40,-0.08209230769230769,-0.08209230769230769,-0.08209230769230769,-0.08209230769230769,-0.08209230769230769,-0.08209230769230769,2022
2022-06-14,225570,A,KOSDAQ,True,True,-0.24369747899159666,0.025446259020129203,0.07916666666666666,0.16111111111111112,-0.07357407407407424,1,손절,-0.07357407407407424,1,0.21944444444444455,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.07357407407407424,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.054070370370370546,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.10282962962962972,1,-0.07357407407407424,-0.07357407407407424,-0.07357407407407424,-0.07357407407407424,-0.07357407407407424,-0.07357407407407424,2022
2019-05-15,225570,S2a,KOSDAQ,True,True,-0.22285714285714286,-0.0941421349985132,0.08797268907563026,0.14338235294117646,0.1433823529411764,1,목표,0.10320378151260501,2,-0.20273109243697474,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,0.1113445378151261,2,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,0.06302521008403361,2,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,-0.03361344537815125,6,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,0.1113445378151261,2,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,0.06302521008403361,2,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,-0.030000000000000027,6,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,0.1113445378151261,2,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,0.06302521008403361,2,0.1433823529411764,1,0.09558823529411775,1,0.19117647058823528,1,-0.03361344537815125,6,0.12736344537815125,0.12736344537815125,0.10320378151260501,0.10320378151260501,0.0716911764705882,0.05488445378151258,2019
2019-10-07,225570,S2a,KOSDAQ,True,True,-0.13362068965517238,0.0706105853736485,0.07213930348258707,0.07711442786069651,0.07711442786069655,2,목표,0.05736318407960206,6,-0.21194029850746265,0.07711442786069655,2,0.051409618573797555,2,0.10281923714759533,2,0.08477611940298502,3,0.07711442786069655,2,0.051409618573797555,2,0.10281923714759533,2,0.03761194029850756,6,0.07711442786069655,2,0.051409618573797555,2,0.10281923714759533,2,-0.05671641791044779,11,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,-0.0610786069651742,1,0.07711442786069655,2,0.051409618573797555,2,0.10281923714759533,2,0.08477611940298502,3,0.07711442786069655,2,0.051409618573797555,2,0.10281923714759533,2,0.03761194029850756,6,0.07711442786069655,2,0.051409618573797555,2,0.10281923714759533,2,-0.05671641791044779,11,0.08094527363184079,0.08094527363184079,0.05736318407960206,0.05736318407960206,0.03855721393034828,0.010199004975124382,2019
2022-06-16,225570,A,KOSDAQ,True,True,-0.125,-0.1045836787871609,0.09761904761904762,0.07142857142857142,-0.06206349206349204,4,손절,-0.06206349206349204,4,0.4031746031746031,-0.053714285714285714,4,-0.053714285714285714,4,-0.053714285714285714,4,-0.053714285714285714,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.06206349206349204,4,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.04231746031746031,1,-0.053714285714285714,4,-0.053714285714285714,4,-0.053714285714285714,4,-0.053714285714285714,4,-0.0916825396825397,5,-0.0916825396825397,5,-0.0916825396825397,5,-0.0916825396825397,5,-0.0916825396825397,5,-0.0916825396825397,5,-0.0916825396825397,5,-0.0916825396825397,5,-0.06206349206349204,-0.06206349206349204,-0.06206349206349204,-0.06206349206349204,-0.06206349206349204,-0.06206349206349204,2022
2026-06-23,092870,A,KOSDAQ,True,False,-0.1544885177453027,0.007228835759525154,0.1728395061728395,0.09135802469135802,-0.05681810699588474,3,손절,-0.05681810699588474,3,0.125925925925926,-0.03229629629629627,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.05681810699588474,3,-0.05681810699588474,3,-0.05681810699588474,3,-0.05681810699588474,3,-0.05681810699588474,3,-0.05681810699588474,3,-0.05681810699588474,3,-0.05681810699588474,3,-0.03229629629629627,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03696164609053487,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.03229629629629627,2,-0.07437037037037042,3,-0.07437037037037042,3,-0.07437037037037042,3,-0.07437037037037042,3,-0.08660279835390938,3,-0.08660279835390938,3,-0.08660279835390938,3,-0.08660279835390938,3,-0.05681810699588474,-0.05681810699588474,-0.05681810699588474,-0.05681810699588474,-0.05681810699588474,-0.05681810699588474,2026
2026-06-24,092870,A,KOSDAQ,False,False,-0.1293103448275862,0.0027364279996773266,0.1686881188118812,0.07425742574257425,-0.05259251237623774,2,손절,-0.05259251237623774,2,0.1287128712871286,-0.036732673267326765,2,-0.036732673267326765,2,-0.036732673267326765,2,-0.036732673267326765,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.05259251237623774,2,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.03264709158415857,1,-0.036732673267326765,2,-0.036732673267326765,2,-0.036732673267326765,2,-0.036732673267326765,2,-0.07861386138613857,2,-0.07861386138613857,2,-0.07861386138613857,2,-0.07861386138613857,2,-0.08251064356435645,2,-0.08251064356435645,2,-0.08251064356435645,2,-0.08251064356435645,2,-0.05259251237623774,-0.05259251237623774,-0.05259251237623774,-0.05259251237623774,-0.05259251237623774,-0.05259251237623774,2026
2026-07-03,092870,S2a,KOSDAQ,False,False,-0.14629629629629626,-0.09652500193940083,0.1594360086767896,0.08568329718004339,-0.09422993492407805,2,트레일,-0.09422993492407805,2,0.2364425162689805,-0.05305856832971789,2,-0.05305856832971789,2,-0.05305856832971789,2,-0.05305856832971789,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.14582429501084604,3,-0.14582429501084604,3,-0.14582429501084604,3,-0.14582429501084604,3,-0.05305856832971789,2,-0.05305856832971789,2,-0.05305856832971789,2,-0.05305856832971789,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.12784164859002167,3,-0.12784164859002167,3,-0.12784164859002167,3,-0.12784164859002167,3,-0.05305856832971789,2,-0.05305856832971789,2,-0.05305856832971789,2,-0.05305856832971789,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.09422993492407805,2,-0.17279826464208237,3,-0.17279826464208237,3,-0.17279826464208237,3,-0.17279826464208237,3,-0.09422993492407805,-0.09422993492407805,-0.09422993492407805,-0.09422993492407805,-0.09422993492407805,-0.09422993492407805,2026
2022-04-19,182400,S2a,KOSDAQ,True,True,-0.1297872340425531,0.10105326917252744,0.06968215158924206,0.07457212713936427,0.07457212713936423,4,목표,0.037286063569682115,7,-0.23227383863080686,0.07457212713936423,4,0.04971475142624282,3,-0.005770171149144132,7,-0.005770171149144132,7,0.07457212713936423,4,0.04971475142624282,3,0.09942950285248564,11,-0.03178484107579449,13,0.07457212713936423,4,0.04971475142624282,3,0.09942950285248564,11,-0.10760391198043995,14,0.07457212713936423,4,0.04971475142624282,3,-0.005770171149144132,7,-0.005770171149144132,7,0.07457212713936423,4,0.04971475142624282,3,0.09942950285248564,11,-0.03178484107579449,13,0.07457212713936423,4,0.04971475142624282,3,0.09942950285248564,11,-0.08881662591687023,14,0.07457212713936423,4,0.04971475142624282,3,-0.005770171149144132,7,-0.005770171149144132,7,0.07457212713936423,4,0.04971475142624282,3,0.09942950285248564,11,-0.03178484107579449,13,0.07457212713936423,4,0.04971475142624282,3,0.09942950285248564,11,-0.11980440097799505,35,0.037286063569682115,0.03440097799511005,0.037286063569682115,0.02139364303178487,0.037286063569682115,-0.02261613691931541,2022
2026-05-19,190510,S2a,KOSDAQ,True,False,-0.13398533007334967,-0.00014819937756260781,0.06394692264257482,0.07735742518351214,-0.05536420101637496,1,손절,-0.05536420101637496,1,-0.26369282891022017,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.05536420101637496,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,-0.03547713156408805,1,0.07735742518351207,3,0.05157161678900812,3,0.10314323357801625,3,0.04675324675324677,5,0.07735742518351207,3,0.05157161678900812,3,0.10314323357801625,3,0.001242236024844745,6,0.07735742518351207,3,0.05157161678900812,3,0.10314323357801625,3,-0.08519480519480516,11,-0.05536420101637496,-0.05536420101637496,-0.05536420101637496,-0.05536420101637496,-0.05536420101637496,-0.05536420101637496,2026
2026-03-04,190510,A,KOSDAQ,True,False,-0.2290748898678414,0.06397801112110368,0.08191428571428572,0.14857142857142858,0.14857142857142858,5,목표,0.08217142857142856,13,0.08457142857142852,0.03565714285714283,3,0.09904761904761905,1,0.03565714285714283,3,0.03565714285714283,3,0.14857142857142858,5,0.09904761904761905,1,0.015771428571428547,13,0.015771428571428547,13,0.14857142857142858,5,0.09904761904761905,1,-0.05781714285714279,18,-0.05781714285714279,18,0.03565714285714283,3,0.09904761904761905,1,0.03565714285714283,3,0.03565714285714283,3,0.14857142857142858,5,0.09904761904761905,1,0.015771428571428547,13,0.015771428571428547,13,0.14857142857142858,5,0.09904761904761905,1,-0.037981714285714285,17,-0.037981714285714285,17,0.03565714285714283,3,0.09904761904761905,1,0.03565714285714283,3,0.03565714285714283,3,0.14857142857142858,5,0.09904761904761905,1,0.015771428571428547,13,0.015771428571428547,13,0.14857142857142858,5,0.09904761904761905,1,-0.07657142857142862,19,-0.07657142857142862,19,0.10525714285714283,0.10525714285714283,0.08217142857142856,0.08217142857142856,0.07428571428571429,0.035999999999999976,2026
