ym,code,pbr,div,ep,bp,roe,g1,fwd_ret
2019-02,006040,0.84,1.78,0.22026431718061673,1.1904761904761905,0.18414488385386893,1.2246188340807174,0.035558053715877724
2019-02,006260,0.72,2.07,0.17667844522968199,1.3888888888888888,0.12648478538639912,0.7653566710700133,-0.13553719008264464
2019-02,006280,1.7,0.83,0.03089280197713933,0.5882352941176471,0.05240984159083249,-0.1441937259218492,-0.04304635761589404
2019-02,006360,0.97,0.7,,1.0309278350515465,0.0,,-0.004672897196261627
2019-02,006390,3.53,0.0,0.0831255195344971,0.28328611898017,0.29378802433557477,,-0.04416761041902606
2019-02,006400,1.48,0.42,0.0413564929693962,0.6756756756756757,0.06142111350776829,2.135652729013725,-0.09684328229829697
2019-02,006650,0.77,2.29,0.1984126984126984,1.2987012987012987,0.15310660677885338,-0.2124506377377332,-0.10285714285714287
2019-02,006800,0.72,2.91,0.12210012210012211,1.3888888888888888,0.08732261116367077,3.0,-0.03042380762588015
2019-02,006840,1.04,1.18,0.1404494382022472,0.9615384615384615,0.14591909959587568,0.3835273052820054,-0.07454545454545458
2019-02,007070,1.47,1.55,0.03966679888932963,0.6802721088435374,0.05821229474003565,-0.5690623245367771,0.011631771352608844
2019-02,007310,2.39,0.92,0.05165289256198347,0.41841004184100417,0.1236238086584915,-0.033815715370111854,0.009162303664921545
2019-02,007390,17.02,0.0,0.00072992700729927,0.05875440658049354,0.012422360248447204,,-0.08393853680911245
2019-02,007700,3.42,0.99,0.07390983000739099,0.29239766081871343,0.2530440212300968,1.477330616403464,0.2249240121580547
2019-02,008060,0.96,2.94,0.08382229673093043,1.0416666666666667,0.08022142991180334,0.5240641711229947,-0.064780487804878
2019-02,008560,1.03,4.35,0.13793103448275862,0.970873786407767,0.1415810629745422,0.13214285714285712,0.06311207834602839
2019-02,008770,4.91,0.43,0.008134049129656743,0.20366598778004072,0.039971235093186314,-0.08504801097393688,0.1634146341463414
2019-02,008930,7.9,0.25,0.00589171036351853,0.12658227848101264,0.04652292152292152,2.7131782945736433,-0.047969452289089554
2019-02,009150,1.96,0.7,0.01999200319872051,0.5102040816326531,0.03922539472960335,3.0,-0.02336448598130836
2019-02,009240,4.16,1.34,0.06027727546714889,0.24038461538461536,0.25100857871551124,-0.23263396654380497,0.022271714922049046
2019-02,009410,0.98,0.76,0.11098779134295228,1.0204081632653061,0.10899339933993399,3.0,0.04196266314224362
2019-02,009420,17.47,0.0,0.003064476587398872,0.057240984544934176,0.05354626585251292,1.85,-0.08467741935483875
2019-02,009540,0.7,0.0,0.32573289902280134,1.4285714285714286,0.22829619746497665,3.0,-0.09505703422053235
2019-02,009830,0.65,1.5,0.2145922746781116,1.5384615384615383,0.1385103448275862,0.09057341442224143,-0.10685650056200824
2019-02,009970,0.95,0.97,0.0998003992015968,1.0526315789473684,0.09475026110462616,0.03454636927720944,0.03559870550161803
2019-02,010060,0.77,1.81,0.09115770282588878,1.2987012987012987,0.07006822563548018,-0.029750763471579122,-0.1398110063735828
2019-02,010120,1.39,2.08,0.0676132521974307,0.7194244604316548,0.09381791521562671,0.30196220930232553,-0.10377358490566035
2019-02,010130,1.45,2.19,0.0779423226812159,0.6896551724137931,0.11267895473339623,0.06181568662549597,0.018619934282584794
2019-02,010140,0.7,0.0,,1.4285714285714286,0.0,,-0.09819569743233869
2019-02,010620,1.12,0.0,0.17667844522968199,0.8928571428571428,0.19767127971637843,3.0,-0.054662379421221874
2019-02,010780,0.96,3.33,0.1923076923076923,1.0416666666666667,0.18400555925529144,-0.13419618528610355,-0.04992435703479581
2019-02,010950,1.7,5.9,0.10706638115631692,0.5882352941176471,0.18244095293275622,0.03409639717956159,-0.10399999999999998
2019-02,011070,1.31,0.23,0.06839945280437756,0.7633587786259541,0.08960764807221022,3.0,0.08796296296296302
2019-02,011170,0.95,3.29,0.20576131687242796,1.0526315789473684,0.1957698790328595,0.2043936279547791,-0.08934342603258183
2019-02,011200,1.4,0.0,,0.7142857142857143,0.0,,-0.08999999999999997
2019-02,011210,0.38,1.38,,2.6315789473684212,0.0,-1.0,-0.06789413118527043
2019-02,011780,1.74,1.04,0.07993605115907275,0.5747126436781609,0.1389883494792708,1.9209320091673034,-0.005224660397074143
2019-02,011790,1.0,2.33,0.08019246190858059,1.0,0.08034997799694546,1.6712564543889843,-0.06589690721649488
2019-02,012330,0.73,1.59,0.07507507507507508,1.36986301369863,0.055021848571950756,-0.48402979028388027,-0.05442176870748294
2019-02,012450,0.8,0.0,,1.25,0.0,-1.0,0.04400548206411625
2019-02,012510,6.85,0.94,0.03176620076238882,0.14598540145985403,0.21763662743833628,0.42255005268703894,0.09647058823529409
2019-02,012630,0.51,5.01,0.28901734104046245,1.9607843137254901,0.1478033392321305,0.3826775431861804,-0.05012531328320802
2019-02,012750,3.21,2.45,0.04156275976724855,0.3115264797507788,0.13336059900585162,0.01972576377195101,-0.014705882352941124
2019-02,014680,3.17,1.11,0.0543773790103317,0.31545741324921134,0.17231300183124384,-0.028009535160905874,-0.08444444444444443
2019-02,014820,2.0,1.67,0.09225092250922509,0.5,0.18473384666889855,0.16168421052631587,0.18729096989966565
2019-02,015760,0.31,2.27,0.05803830528148578,3.2258064516129035,0.018117499552212073,-0.8157559198542805,-0.14203730272596848
2019-02,016360,0.7,2.89,0.09049773755656108,1.4285714285714286,0.06348724179829891,0.27698574338085535,-0.038961038961038974
2019-02,017670,1.18,3.84,0.1404494382022472,0.8474576271186441,0.16555413251752524,0.5568796016512747,-0.03455257420015134
2019-02,017800,2.81,0.52,0.03988831272437176,0.35587188612099646,0.11195216776625824,-0.2725358851674641,-0.06189816854427588
2019-02,018250,8.44,0.75,0.038299502106472615,0.11848341232227488,0.3231354091238233,,0.06545064377682408
2019-02,018260,3.21,0.87,0.0297441998810232,0.3115264797507788,0.09544359834616402,0.14323828580957154,0.01952277657266821
2019-02,018670,0.49,3.23,0.14388489208633093,2.0408163265306123,0.07045522383513746,-0.40675010258514566,0.1368234762526359
2019-02,018880,3.36,2.45,0.0434593654932638,0.2976190476190476,0.14594011329916373,-0.010968921389396757,-0.08831662633944004
2019-02,020000,0.98,0.95,0.066711140760507,1.0204081632653061,0.06522954091816367,-0.046674445740956805,0.21224489795918378
2019-02,020150,3.53,1.6,0.025176233635448138,0.28328611898017,0.08897753880842946,0.05664263645726053,-0.0895705521472393
2019-02,020560,0.75,0.0,0.29069767441860467,1.3333333333333333,0.21883360085607276,3.0,-0.16826374062856864
2019-02,021240,7.21,3.38,0.04739336492890995,0.13869625520110956,0.34156002437538086,0.3670731707317074,-0.0010570824524313016
2019-02,022100,2.2,1.3,0.047664442326024785,0.45454545454545453,0.10498288322556106,0.1358024691358024,0.015544041450777257
2019-02,023530,0.42,2.72,,2.380952380952381,0.0,-1.0,-0.0680628272251309
2019-02,023590,0.93,1.36,0.12033694344163658,1.075268817204301,0.11239388794567062,0.17480035492457846,-0.03863636363636369
2019-02,024110,0.47,4.42,0.15625,2.127659574468085,0.0727527808397635,0.32240437158469937,0.007168458781362075
2019-02,024720,2.08,0.51,0.04604051565377532,0.4807692307692307,0.0959521094640821,-0.23534756928668787,0.053313648293963345
2019-02,025980,5.25,0.0,0.001516576177621402,0.19047619047619047,0.007966143888473986,-0.9808726838015541,-0.2725118483412322
2019-02,026960,1.61,3.54,0.062421972534332085,0.6211180124223602,0.1007435247977776,0.028356964136780682,-0.0025316455696202667
2019-02,027410,0.4,2.29,8.333333333333334,2.5,3.414905247813411,3.0,-0.06407322654462244
2019-02,028050,3.0,0.0,,0.3333333333333333,0.0,-1.0,0.02547770700636942
2019-02,028150,1.14,3.53,0.09066183136899365,0.8771929824561404,0.1029419026690699,-0.030125036347775525,-0.027717391304347805
2019-02,028260,0.98,1.73,0.0335795836131632,1.0204081632653061,0.03290020525521196,3.0,-0.07359307359307354
2019-02,028300,42.3,0.0,,0.023640661938534282,0.0,,-0.10914025123800464
2019-02,028670,0.97,0.0,0.06195786864931846,1.0309278350515465,0.05996867308122623,0.4565217391304348,-0.04971098265895957
2019-02,029780,0.57,4.41,0.10362694300518134,1.7543859649122808,0.05904306059946781,0.15181194906953976,0.010279001468428861
2019-02,030000,3.41,3.03,0.0501002004008016,0.29325513196480935,0.17065542561871092,0.44087256027554544,-0.03393213572854292
2019-02,030190,3.66,1.35,0.04948045522018803,0.27322404371584696,0.18123893805309735,0.09871244635193133,0.22705314009661826
2019-02,030200,0.64,3.51,0.06839945280437756,1.5625,0.043487005296207734,-0.32988980716253447,-0.03690685413005268
2019-02,031390,12.99,0.09,0.0011401858502935978,0.07698229407236336,0.01481301602719767,,-0.0962616822429907
2019-02,031430,3.28,0.26,0.01485001485001485,0.3048780487804878,0.048688543532266454,0.3861019736842106,0.3193832599118942
2019-02,032350,4.14,0.0,0.004751722499406035,0.24154589371980678,0.01968851013811343,0.558139534883721,-0.1063829787234043
2019-02,032640,1.25,2.67,0.0835421888053467,0.8,0.10454735085523571,0.10983170947741372,0.030000000000000027
2019-02,032830,0.6,2.25,0.07320644216691069,1.6666666666666667,0.044238563983786915,-0.43070044709388977,-0.05186020293122884
2019-02,033180,4.08,0.43,0.012254901960784315,0.24509803921568626,0.05001736714136853,-0.31753554502369663,-0.24511309210074017
2019-02,033780,1.86,3.79,0.08733624454148473,0.5376344086021505,0.16281863307954567,-0.05553847730300232,-0.018957345971563955
2019-02,034020,0.29,0.0,,3.4482758620689657,0.0,,-0.06377269139700081
2019-02,034220,0.53,2.35,0.23696682464454977,1.8867924528301885,0.1254169778441623,0.9881610102604579,-0.0823277837177333
2019-02,034230,1.68,0.54,,0.5952380952380952,0.0,-1.0,-0.02717391304347827
2019-02,034310,1.22,0.73,0.07751937984496124,0.819672131147541,0.09425505907917968,-0.05770536320434483,0.11452513966480438
2019-02,034730,1.41,1.47,0.11013215859030837,0.7092198581560284,0.1558036293777097,1.1941357121965486,-0.007339449541284404
2019-02,034830,0.9,3.94,0.26881720430107525,1.1111111111111112,0.24064925899788286,0.9485714285714286,0.023622047244094446
2019-02,035250,1.89,3.2,0.06988120195667365,0.5291005291005292,0.13192789489764742,-0.03702051739518286,0.03559870550161803
2019-02,035420,4.6,0.22,0.04,0.2173913043478261,0.1838540226707216,-0.7933659597607395,-0.06766917293233088
2019-02,035720,1.74,0.14,0.015477480266212661,0.5747126436781609,0.027000606755207983,0.8266818700114025,0.0
2019-02,035760,1.44,1.26,0.09107468123861566,0.6944444444444444,0.13119322062583488,3.0,-0.022240872849349613
2019-02,035900,11.62,0.0,0.017966223499820338,0.08605851979345956,0.20880913539967375,0.9104477611940298,0.08070175438596494
2019-02,036420,3.9,0.0,0.010485477613505295,0.25641025641025644,0.0408781226343679,-0.6842105263157895,-0.04854368932038833
2019-02,036460,0.59,0.0,,1.6949152542372883,0.0,,-0.09980039920159678
2019-02,036490,4.67,2.08,0.05931198102016608,0.21413276231263384,0.2768616512155769,-0.016991940965142227,-0.006444053895723445
2019-02,036570,3.72,1.58,0.04502476361999099,0.26881720430107525,0.16733716552319067,0.6237190017992646,0.07592190889370931
2019-02,036830,1.38,1.37,0.04945598417408507,0.7246376811594204,0.06829952524816574,-0.4537216828478965,0.03318539028462064
2019-02,037560,0.74,0.79,0.03943217665615142,1.3513513513513513,0.02926408284952142,0.34172661870503607,-0.02114164904862581
2019-02,038540,3.4,0.0,0.10416666666666667,0.29411764705882354,0.3542680947744239,0.4982841455044613,-0.09786354238456241
2019-02,039030,2.03,0.34,0.05920663114268798,0.4926108374384237,0.1200977860413869,1.238767650834403,0.16638370118845502
2019-02,039130,3.96,2.15,0.0167897918065816,0.25252525252525254,0.06648513728159745,0.6121045392022009,0.03725268762008116
2019-02,039200,22.24,0.0,,0.04496402877697842,0.0,,-0.08870154200893499
2019-02,039490,1.17,1.6,0.1342281879194631,0.8547008547008548,0.1575636342552328,0.33505281257676245,0.0012345679012346622
2019-02,041510,2.94,0.0,0.004301075268817204,0.3401360544217687,0.012639029322548028,0.18343195266272194,-0.15268817204301077
2019-02,041960,13.56,0.0,,0.07374631268436578,0.0,-1.0,-0.035712474001927674
2019-02,042000,68.34,0.0,0.005427702996092054,0.014632718759145449,0.37094907407407407,,-0.08553187176975308
2019-02,042660,0.99,0.0,0.22573363431151244,1.0101010101010102,0.22444681921046014,,-0.11551613592648002
2019-02,042670,0.99,0.0,0.08237232289950576,1.0101010101010102,0.08183241973375098,1.9299065420560746,-0.07344720496894408
2019-02,046890,2.33,0.77,0.029472443265546714,0.4291845493562232,0.06865437426441742,0.1182108626198084,-0.1305263157894737
2019-02,047040,0.94,0.0,0.12468827930174564,1.0638297872340425,0.1167531504818384,,0.005940594059405946
2019-02,047050,0.83,2.64,0.07621951219512195,1.2048192771084338,0.06340563800825502,0.47799385875127953,-0.0633245382585752
2019-02,047810,3.15,0.0,,0.31746031746031744,0.0,-1.0,-0.03940217391304346
2019-02,048260,6.66,0.0,0.013776002204160353,0.15015015015015015,0.0917941585535466,-0.5652694610778444,0.02656312939175587
2019-02,049770,1.77,0.92,0.048947626040137054,0.5649717514124294,0.08662693093530797,-0.04229911517157037,-0.060658928964959946
2019-02,051600,1.8,4.06,0.08347245409015025,0.5555555555555556,0.1502013623029881,0.5397553516819571,-0.03867403314917128
2019-02,051900,7.37,0.72,0.029052876234747237,0.13568521031207598,0.2139989950045816,0.0676596372216487,0.137239165329053
2019-02,051905,,1.21,,,,,0.11615487316421902
2019-02,051910,1.89,1.54,0.0649772579597141,0.5291005291005292,0.12281644589046402,0.4564505942470001,-0.06274007682458382
2019-02,051915,,2.75,,,,,-0.054545454545454564
2019-02,052020,36.16,0.0,,0.02765486725663717,0.0,,-0.08080715009674744
2019-02,052690,2.21,0.83,0.02113718030014796,0.45248868778280543,0.04666332162568992,0.1923076923076923,-0.10227272727272729
2019-02,055550,0.63,3.32,0.1400560224089636,1.5873015873015872,0.08836873284207485,0.0662482566248257,-0.037800687285223344
2019-02,056190,1.92,2.99,0.13333333333333333,0.5208333333333334,0.2561212233207059,1.4727921498661911,0.04086538461538458
2019-02,057050,0.85,1.56,0.09606147934678194,1.1764705882352942,0.08137339455956738,-0.041986827661909976,0.0
2019-02,058470,3.53,1.89,0.05060728744939271,0.28328611898017,0.17866934135740556,0.14041826717883055,0.13062807415815358
2019-02,064350,1.64,0.0,,0.6097560975609756,0.0,-1.0,-0.10231660231660233
2019-02,064760,5.17,1.09,0.0496031746031746,0.19342359767891684,0.25646171135013646,0.6401437371663243,0.021739130434782705
2019-02,065660,13.81,0.0,0.0011216043428520154,0.0724112961622013,0.015492498369210697,0.8999999999999999,-0.03423848878394331
2019-02,066570,0.96,0.57,0.1358695652173913,1.0416666666666667,0.13098770665536244,3.0,0.0652482269503547
2019-02,066970,6.9,0.29,0.02828054298642534,0.14492753623188406,0.19501822600243013,2.0865384615384617,-0.15860496056257722
2019-02,067630,10.15,0.0,0.016105653084232566,0.09852216748768472,0.16346153846153846,,-0.15263456090651562
2019-02,068270,10.74,0.0,0.015403573629081947,0.0931098696461825,0.16543248778950687,1.091633466135458,-0.1149192534084621
2019-02,068760,6.01,0.0,,0.1663893510815308,0.0,-1.0,-0.08582377119369755
2019-02,069080,2.72,0.0,0.046511627906976744,0.3676470588235294,0.12657397691500524,-0.3256464011180993,-0.06024096385542166
2019-02,069260,1.54,6.83,0.1360544217687075,0.6493506493506493,0.21006333567909924,1.6699463327370303,0.015945330296127658
2019-02,069620,4.33,0.31,0.015772870662460567,0.23094688221709006,0.06825634047868662,0.17106773823191723,-0.05154639175257736
2019-02,069960,0.57,0.83,0.11614401858304298,1.7543859649122808,0.06651441283665452,-0.07098586893645153,0.04338842975206614
2019-02,071050,1.03,2.48,0.13531799729364005,0.970873786407767,0.13943720454835826,0.8250418060200668,-0.037209302325581395
2019-02,071320,0.38,4.72,0.10111223458038422,2.6315789473684212,0.03819015978484417,-0.44850589417892717,0.021775544388609624
2019-02,071840,0.57,3.78,0.12853470437017994,1.7543859649122808,0.0732781727071437,0.2223950233281493,0.04596527068437184
2019-02,073240,0.85,0.0,,1.1764705882352942,0.0,,-0.14481409001956946
2019-02,078160,4.5,0.0,,0.2222222222222222,0.0,,-0.06436800801469356
2019-02,078340,2.06,1.15,0.09354536950420955,0.4854368932038835,0.19269204105442925,-0.051439986682204064,-0.1428571428571429
2019-02,078930,0.66,3.36,0.1941747572815534,1.5151515151515151,0.12760327338658303,0.22411564226113523,-0.014925373134328401
2019-02,079160,3.02,0.8,,0.33112582781456956,0.0,-1.0,-0.012493717239893787
2019-02,079440,0.8,6.72,0.11627906976744186,1.25,0.0927399526129912,0.41314713896457755,0.008403361344537785
2019-02,079550,1.42,1.28,,0.7042253521126761,0.0,-1.0,0.010269576379974277
2019-02,081660,4.25,0.09,0.018525379770285292,0.23529411764705882,0.07878231604711641,-0.9637579169598874,0.40287769784172656
2019-02,082640,0.32,7.46,0.2747252747252747,3.125,0.08862027514358221,3.0,-0.04766839378238341
2019-02,083790,7.28,0.0,,0.13736263736263735,0.0,,-0.06715575620767489
2019-02,084990,26.95,0.0,,0.03710575139146568,0.0,-1.0,0.007190628727667514
2019-02,085620,0.42,3.27,0.29673590504451036,2.380952380952381,0.1249189364461738,1.4305993690851735,-0.011538461538461497
2019-02,085660,5.07,0.0,,0.1972386587771203,0.0,-1.0,-0.10832769126607988
2019-02,086280,1.31,2.15,0.13003901170351104,0.7633587786259541,0.17058497288049557,0.3459170807683749,-0.07885119738595814
2019-02,086520,4.9,0.0,,0.2040816326530612,0.0,,-0.15725708747274048
2019-02,086790,0.48,3.99,0.17543859649122806,2.0833333333333335,0.08452153643960622,0.5419588328432481,-0.06306306306306309
2019-02,086900,15.89,0.4,0.024648755237860486,0.06293266205160478,0.3916142923649907,0.20903701042040956,0.06923043994493638
2019-02,088350,0.39,3.36,0.18148820326678766,2.564102564102564,0.07030742082288474,-0.28449905482041593,-0.04076738609112707
2019-02,089590,3.0,1.59,0.0784313725490196,0.3333333333333333,0.23540639414665182,0.4538310412573674,0.047661932802216755
2019-02,090430,3.32,0.64,0.02855511136493432,0.30120481927710846,0.09488917688498986,-0.383727204057408,-0.057499999999999996
2019-02,090435,,1.15,,,,,-0.04035874439461884
2019-02,091990,5.83,0.0,0.01766472354707649,0.17152658662092624,0.10302473262032086,0.13955637707948254,-0.04296919404342392
2019-02,092040,7.79,0.0,,0.12836970474967907,0.0,-1.0,-0.11461437596853019
2019-02,093050,0.68,1.97,0.0992063492063492,1.4705882352941175,0.06741963975055536,0.4255800792303339,-0.015748031496062964
2019-02,093370,4.27,0.0,0.03926187671770711,0.234192037470726,0.16753926701570682,-0.5460992907801419,-0.08468400552833266
2019-02,095700,15.26,0.0,,0.0655307994757536,0.0,,-0.019634340222575486
2019-02,096770,0.97,4.26,0.12004801920768307,1.0309278350515465,0.11697039727652872,0.2587264413962307,-0.04520980419716514
2019-02,097950,1.38,0.93,0.08130081300813008,0.7246376811594204,0.11250784318781534,0.3409998975514803,0.0031055900621117516
2019-02,098460,6.84,0.87,0.024975024975024976,0.14619883040935672,0.1707813693051667,-0.09649910233393177,0.06079404466501237
2019-02,102940,1.79,0.0,,0.5586592178770949,0.0,-1.0,-0.12046783625730995
2019-02,103140,0.68,2.51,0.16863406408094436,1.4705882352941175,0.11524442538593482,0.09425895765472303,-0.09404388714733547
2019-02,105560,0.54,4.33,0.18726591760299627,1.8518518518518516,0.10201324145385758,0.4862204724409449,-0.056369785794814
2019-02,105630,2.03,1.86,0.04555808656036447,0.4926108374384237,0.09249915909855365,-0.06382978723404253,0.18012422360248448
2019-02,108320,1.69,1.63,0.0673854447439353,0.591715976331361,0.11418425724995068,-0.07124518613607189,-0.016298020954598424
2019-02,111770,1.27,0.85,0.07057163020465773,0.7874015748031495,0.08927091217068511,-0.004821213338690233,-0.07122507122507127
2019-02,112040,2.77,1.23,0.011983223487118035,0.36101083032490977,0.03325200022697611,,0.038863249939276256
2019-02,114090,2.74,3.09,0.05515719801434087,0.36496350364963503,0.15136014880260404,-0.2958355868036776,-0.0402542372881356
2019-02,115390,1.64,0.68,0.03389830508474576,0.6097560975609756,0.05547420105090878,-0.25720876585928487,0.07108930528733226
2019-02,115450,18.23,0.0,,0.05485463521667581,0.0,,-0.06272720241317964
2019-02,120110,0.7,2.04,0.08944543828264759,1.4285714285714286,0.06287097781943143,-0.20793702853394558,-0.062962962962963
2019-02,122870,2.4,0.36,0.023685457129322598,0.4166666666666667,0.05678773020126575,-0.1686143572621035,-0.10344827586206895
2019-02,128940,8.05,0.1,0.010680337498664958,0.12422360248447203,0.08598715733889631,1.56490034030141,-0.07692290606036378
2019-02,138040,0.89,4.06,0.20283975659229211,1.1235955056179776,0.1802777777777778,0.443023902167871,0.109375
2019-02,138930,0.33,3.24,0.1692047377326565,3.0303030303030303,0.0554195723456334,-0.21156373193166889,-0.05782792665726377
2019-02,139130,0.37,4.01,0.21052631578947367,2.7027027027027026,0.0773995148995149,0.049941245593419614,-0.03655660377358494
2019-02,139480,0.61,0.97,0.12004801920768307,1.639344262295082,0.07312865922335679,0.6013183232113761,-0.0444444444444444
2019-02,140410,18.3,0.0,,0.0546448087431694,0.0,,0.1869732785200411
2019-02,145020,2.17,0.0,0.05552470849528039,0.4608294930875576,0.12058524866257182,0.4779540107763527,0.07753201591600622
2019-02,145720,4.26,0.24,0.0591715976331361,0.2347417840375587,0.2520858979619751,0.13206388206388198,-0.019261637239165297
2019-02,145990,0.62,1.98,0.05605381165919283,1.6129032258064517,0.03488990428171899,-0.6063333333333334,-0.04113924050632911
2019-02,151910,99.86,0.0,,0.01001401962747847,0.0,,-0.01596516690856309
2019-02,161390,0.83,0.94,0.11312217194570136,1.2048192771084338,0.09423155597981726,-0.313608627784873,-0.12397660818713452
2019-02,161890,5.48,0.38,0.02828054298642534,0.18248175182481752,0.15493152579886568,-0.109697933227345,0.005050505050504972
2019-02,170900,1.5,0.49,,0.6666666666666666,0.0,-1.0,-0.0640750525691487
2019-02,175330,0.38,1.68,0.2032520325203252,2.6315789473684212,0.07722328854766475,0.3148148148148149,-0.062289562289562284
2019-02,178920,4.08,2.32,0.03235198964736331,0.24509803921568626,0.13202413344374778,0.5630252100840336,-0.11884057971014494
2019-02,180640,1.0,0.49,0.14577259475218657,1.0,0.14587339586358464,,0.007843137254901933
2019-02,181710,0.96,0.0,0.011675423234092236,1.0416666666666667,0.011219904942472015,0.3271889400921659,0.19595347270796104
2019-02,183490,26.77,0.0,,0.03735524841240194,0.0,,-0.04053689464454335
2019-02,185750,2.7,0.86,0.04962779156327544,0.37037037037037035,0.13401399033021294,0.25294541957201244,-0.028574671189518397
2019-02,192080,2.67,0.57,0.03595828838547285,0.37453183520599254,0.09584275526178467,-0.25338753387533874,0.001618154148446349
2019-02,192400,2.1,2.9,0.40322580645161293,0.47619047619047616,0.8472017946546627,3.0,-0.007067137809187329
2019-02,192820,6.75,0.2,0.012812299807815503,0.14814814814814814,0.08648175451529672,-0.5130998702983138,0.034128338149785886
2019-02,200130,5.15,0.54,0.05268703898840885,0.1941747572815534,0.2711360056012603,0.5397614314115309,-0.006802721088435382
2019-02,200230,5.36,0.0,,0.18656716417910446,0.0,,-0.09259076396431976
2019-02,204320,1.14,0.61,0.003109742824268433,0.8771929824561404,0.003543389147502258,-0.9952119419800028,-0.12804878048780488
2019-02,207940,6.26,0.0,,0.1597444089456869,0.0,,-0.150265680254819
2019-02,214320,2.08,1.43,0.04397537379067722,0.4807692307692307,0.09144727056373643,-0.05907560453015004,0.0
2019-02,214370,3.46,1.61,0.03184713375796178,0.28901734104046245,0.11010704851939386,0.09695290858725758,0.025469168900804195
2019-02,215600,25.03,0.0,,0.03995205753096284,0.0,,-0.1346125585203536
2019-02,218410,5.19,0.17,0.010103051121438673,0.19267822736030826,0.052443171648469664,2.2555555555555555,-0.006891920548526165
2019-02,226320,1.56,1.92,0.05931198102016608,0.641025641025641,0.09282848545636911,-0.4486148346738159,-0.03525641025641024
2019-02,240810,3.03,0.87,0.10030090270812436,0.33003300330033003,0.30427913100724163,3.0,0.015184381778741818
2019-02,241560,0.93,2.51,0.08539709649871904,1.075268817204301,0.07970166715413864,3.0,-0.031347962382445194
2019-02,241590,2.67,0.31,0.0655307994757536,0.37453183520599254,0.17526982637259503,-0.5211538461538461,0.030701754385964897
2019-02,251270,2.32,0.31,0.033123550844650546,0.4310344827586207,0.07674934700210137,0.43676470588235294,0.05932203389830515
2019-02,253450,7.16,0.0,0.011190689346463742,0.13966480446927373,0.08013088806026938,1.7857142857142856,-0.05100956429330494
2019-02,263050,12.46,0.0,,0.08025682182985554,0.0,,0.19528687152708035
2019-02,263750,7.9,0.0,0.007784524365561264,0.12658227848101264,0.0614723549787346,-0.7485652797704447,-0.06718489727928934
2019-02,267250,0.79,0.0,0.20576131687242796,1.2658227848101264,0.16163567156063077,,-0.07756232686980613
2019-02,267260,0.59,0.0,0.05574136008918617,1.6949152542372883,0.03316116915130884,,-0.1809345936880622
2019-02,267270,0.9,0.0,0.10351966873706003,1.1111111111111112,0.09354161417653481,,-0.11431226765799252
2019-02,267980,2.09,0.57,0.058892815076560655,0.47846889952153115,0.12311438098766739,,0.09493670886075956
2019-02,271560,3.37,0.54,0.017146776406035666,0.29673590504451036,0.057778315000604374,,-0.10313901345291476
2019-02,271980,3.73,0.16,0.0016168410160228945,0.2680965147453083,0.006028573788091502,,-0.04540420819490587
2019-02,272450,2.76,1.17,0.1277139208173691,0.3623188405797102,0.352271256632587,0.8682223747426219,0.08459002216096434
2019-02,280360,0.91,0.16,0.002692732315480518,1.0989010989010988,0.0024598990522754064,,0.033519553072625774
2019-02,282330,9.47,0.47,0.007601094557616297,0.10559662090813093,0.07200035577692787,,0.025821596244131495
2019-02,284740,2.28,0.0,0.0028179333276974667,0.4385964912280702,0.006420648191879093,,0.09243697478991586
2019-02,285130,1.38,0.0,,0.7246376811594204,0.0,,-0.05970756309356762
2019-02,286940,,0.0,,,,,0.11399548532731374
2019-02,294870,,0.0,,,,,0.05297464384911743
2019-02,298020,,0.0,,,,,0.029761904761904656
2019-02,298380,,0.0,,,,,0.5501285347043703
2019-02,316140,,0.0,,,,,-0.07094594594594594
2019-03,000060,1.51,4.69,0.14450867052023122,0.6622516556291391,0.21840582415531082,0.6034719049794426,-0.020576131687242816
2019-03,000070,0.53,2.42,0.05903187721369539,1.8867924528301885,0.031449951898554374,0.6664385904892234,-0.025448666715105706
2019-03,000080,1.08,4.32,0.00983767830791933,0.9259259259259258,0.010659482253719104,-0.6696914700544465,0.09729729729729719
2019-03,000100,1.95,0.83,0.038880248833592534,0.5128205128205129,0.07569869792722995,-0.35264326349382547,0.02291958677256911
2019-03,000120,1.59,0.0,0.010790978741771878,0.6289308176100629,0.017179023508137433,-0.43588123815540114,-0.048338368580060465
2019-03,000150,0.92,5.51,0.020614306328592045,1.0869565217391304,0.018977463640611175,-0.8085639791415965,0.1069176354463699
2019-03,000210,0.73,1.04,0.13175230566534915,1.36986301369863,0.09681550023628409,0.8494467093768201,0.004155760664921626
2019-03,000240,0.5,1.93,0.11890606420927467,2.0,0.05888159989809566,-0.35168302945301544,0.09646302250803851
2019-03,000250,7.1,0.11,0.014979029358897542,0.14084507042253522,0.10634441087613293,0.6682464454976302,-0.02659574468085102
2019-03,000270,0.53,2.26,0.06830601092896174,1.8867924528301885,0.036430037426053365,-0.6487705514331441,0.28005657708627996
2019-03,000640,0.7,0.96,0.05107252298263534,1.4285714285714286,0.03571620712844654,-0.8188052267066972,0.03846310640032624
2019-03,000660,1.6,1.35,0.2032520325203252,0.625,0.3245064479321406,2.6025334608030595,0.06469002695417791
2019-03,000670,0.5,1.25,0.17761989342806395,2.0,0.0883171684247661,0.5065795050008477,-0.031240050939191355
